,post_time,title,content
94568,2018/6/14 07:39:00,《各報要聞》聯電奔漲停，外資追捧台積電,"晶圓代工二哥聯電 (2303) 昨（13）日強奔漲停，帶動半導體族群士氣。德意志、里昂、瑞信證券、元大投顧等全面瞄準最大權值股台積電 (2330) ，德意志並剖析台積電關鍵7奈米製程5大商機爆發，8大客戶訂單湧現，激勵7奈米製程營收明年大增277％。<BR> 激發本波晶圓代工熱潮的聯電，最早是由瑞銀證券亞太區半導體首席分析師呂家璈提出大轉機。他最新觀點是，整體半導體產業近年變化極大，不但競爭版圖改變，智慧機、車用、人工智慧（AI）、物聯網（IoT）如雨後春筍，晶圓代工廠產能吃緊，議價能力提升，產業結構已經轉佳，不能只以短線漲價商機視之。<BR> 有趣的是，原本產業都是由龍頭一哥帶動其餘個股攻堅，這次反其道而行，由聯電帶動台積電翻紅、世界先進上漲，提供法人另類思考角度。外資昨買超台積電7,264張，高居排行榜第三，也終止連續3個交易日賣超權值王。<BR> 聯電昨日爆出逾35萬張大量，以漲停收在18.5元；台積電上漲1.31％，收232元。<BR> 德意志證券半導體產業分析師周立中指出，5大商機帶動台積電7奈米市占擴張，包括：智慧型手機晶片（蘋果、高通、海思半導體），網路晶片（博通、聯發科），電競GPU（Nvidia、AMD），可程式化邏輯元件FPGA（賽靈思），加密貨幣ASIC等。<BR> 在8大客戶加持下，德意志估計，台積電7奈米製程營收明年將大增近3倍，占整體營收比重從今年的1成不到，拉升至29％。同時，台積電在整體晶圓代工領域中的營收占比，也會由56％增加至6成。<BR> 元大投顧台灣區研究部主管張家麒表示，以全球IC設計公司存貨周轉天數來看，半導體產業狀況已見好轉跡象，各公司也逐漸步入旺季，迎接強勁終端需求，整體產業今年仍持續成長，現在就看國際資金回流態度。<BR> 里昂證券半導體產業分析師侯明孝指出，根據最近與亞洲機構法人客戶對談，發現客戶對加密貨幣有所疑慮。然這是因為比特幣挖礦用ASIC，第二、三季正從16奈米轉換到7奈米製程，台積電長線營運動能依舊看俏，是半導體族群買進首選，推測合理股價估值285元。<BR> 不只里昂，台積電更是瑞信亞太（不含日本）最關注股票名單之一，瑞信賦予270元推測合理股價，並看好台積電奪下高通驍龍400系列晶片所帶來的貢獻，估今年營收成長將近1成。（新聞來源：工商時報─記者簡威瑟╱台北報導）"
94609,2018/6/14 08:45:00,統一證券：台股技術面持續偏多，有利再創新高,"：<BR>受到美國科技股Nasdaq指數上漲激勵，昨日台股以上漲9點11153點開出後，指數持續攀升到全日最高11188點；由於高檔獲利了結賣壓出籠，指數拉回並一度由紅翻黑、盤中最低跌至11119點；爾後在大型權值股台積電、大立光、台達電、聯電等買盤進場承接下，指數再度翻紅，並維持狹幅震盪走勢；終場以小紅K棒作收。觀察盤面變化，電子與金融分別上漲0.6%與0.24%，傳產則下跌0.33%。在次族群部份，表現強勢者為光電、水泥、半導體，分別上漲2.71%、1.22%與0.85%。終場指數上漲28點，收在11173點，成交量能為1763億元。<BR>：<BR>三大法人合計賣超6.96億元。其中外資買超1.05億元，投信賣超13.38億元，自營商買超5.98億元。外資買超前五大為華通、群創、台積電、新光金、開發金；賣超前五大為友達、華邦電、玉山金、南亞科、強茂。投信買超前五大為聯電、嘉聯益、頎邦、立積、順德；賣超前五大為中環、鈺邦、強茂、南亞科、上銀。資券變化方面，融資增3.91億元，融資餘額為1902.87億元，融?減0.72萬張，融券餘額為40.2萬張。外資台指期部位，淨多單減少643口，淨多單部位49,569口。借券賣出金額為37.1億元。類股成交比重：電子78.95%、傳產18.11%、金融2.94%。<BR>：<BR>美國FOMC會議升息一碼、符合市場預期，歐美經濟穩健復甦、川金會圓滿落幕大幅降低東亞政治風險、台股利多題材眾多、且技術面偏多，皆有利台股再創新高。對台股行情觀察，分析如下：第一、國際股市部分。美國FOMC利率決策會議於今日凌晨宣布升息一碼，調高聯邦基金利率至1.75%~2%，符合市場預期；雖然會後聲明略顯鷹派，但指出美國勞工市場持續轉強，經濟活動一直以穩固的速度上升，正朝向預定目標前進，顯示美國經濟仍持續穩健成長；此外，歐洲央行ECB亦於今日舉行利率會議，由於歐元區通膨數據較預期強勁、景氣持續復甦、義大利政治情勢趨於穩定，市場預期本次會議將討論量化寬鬆QE退場計畫。由歐美央行逐漸緊縮貨幣政策可知，歐美經濟成長已無庸置疑。第二、近期台股利多題材不斷，近兩周上市櫃公司密集召開股東會，今日指標公司為儒鴻、精華、台塑化等，6/15則有聯發科、友達、台化、兆豐金、中信金等重量級權值股，預期將釋出對今年下半年營運展望樂觀的利多訊息；此外，除權息行情啟動、被動元件與半導體矽晶圓漲價題材持續延燒、蘋概股供應鏈陸續拉貨等題材，皆有助於推升台股走強。第三、技術面觀察。昨日台股呈現震盪整理走勢，儘管本周指數位於周線下方徘徊、屢攻不破，但仍守穩中長期均線之上，且成交量能穩健升溫，由5/2之月均量1313億元提高至昨日1526億元，指數向上突破今年1/23最高11270點將指日可待。第四、昨日盤面觀察。股王大立光在6/12股東會釋出接單能見度佳、產能已滿載至7月，激勵股價跳空開高並向上突破年線，終場大漲6.5%，帶動光學股佳凌強勢漲停、玉晶光漲逾8%；聯電亦在6/12股東會中證實近期已調漲8吋晶圓代工價格，採取一次性漲價並啟動三年來最大規模擴產，激勵股價強攻漲停；至於近期強勢股如被動元件與矽晶圓族群，則在獲利了結賣壓出籠下，呈現漲多拉回走勢，但由於產業供需狀況並無改變，可視為暫時休息之良性修正，未來持續看好。<BR>：<BR>美國FOMC利率決策會議升息一碼、符合市場預期。雖然近期台股指數呈現震盪整理格局，但在歐美經濟數據亮眼、川金會成功落幕大幅降低地緣政治風險、台股利多題材不斷、台股技術面持續偏多，皆有利台股再創新高。建議擇優布局漲價概念及業績題材類股等，選股上以半導體矽晶圓、被動元件、光碟片、MOSFET、水泥、塑膠及高殖利率股等為主。"
94777,2018/6/15 08:46:00,統一證券：台股仍有高點可期,：<BR>受到美股四大指數全面下跌拖累，昨日台股以下跌30點11143點開出後，由於市場擔心美國FED今年升息次數將增至4次，導致外資賣盤力道加大，大型權值股台積電、鴻海、大立光、台達電、廣達等皆開低走低，壓抑指數向下震盪至最低11013點，終場以長黑K棒作收。觀察盤面變化，電子、傳產與金融分別下跌1.63%、1.07%與1.44%。在次族群部份，表現強勢者為電器電纜、觀光、玻陶，分別上漲0.66%、0.07%與0.04%。終場指數下跌159點，收在11013點，成交量能為1641億元。<BR>：<BR>三大法人合計賣超166.93億元。其中外資賣超143.55億元，投信賣超8.73億元，自營商賣超13.95億元。外資買超前五大為聯電、華通、中環、至上、開發金；賣超前五大為元大金、華邦電、鴻海、台新金、玉山金。投信買超前五大為大成鋼、國票金、順德、均豪、中華；賣超前五大為開發金、群創、南亞科、友達、微星。資券變化方面，融資增10.71億元，融資餘額為1913.65億元，融?減1.14萬張，融券餘額為39.03萬張。外資台指期部位，淨多單減少5958口，淨多單部位43611口。借券賣出金額為33億元。類股成交比重：電子76.06%、傳產18.89%、金融3.81%。<BR>：<BR>美國可能於今日公布對中國大陸之關稅清單，預期對美股影響有限、加上歐洲經濟持續復甦、川金會成功落幕大幅降低朝鮮半島政治風險、台股利多題材不斷、技術面偏多，皆有利台股後續表現。對台股行情觀察，分析如下：第一、國際股市部分。儘管美國可能於今日公布對中國500億美元進口關稅清單，使投資人擔憂恐將導致美中貿易戰升溫，但由於美中雙方近期皆對摩擦議題有軟化跡象，因此該關稅清單可視為美國談判策略之一環，預期對美股之影響有限；此外，歐洲央行ECB於6/14舉行利率決策會議，由於歐元區通膨數據優於市場預期、景氣持續復甦、義大利政經局勢逐漸穩定，本次會議特別討論量化寬鬆QE退場計畫，最快將於4Q18縮減QE規模、2019年中下旬開始升息，資金面仍屬寬鬆。加上川金會圓滿落幕、地緣政治風險大幅降低，有助於全球股市表現。第二、近期台股利多題材眾多，近兩周上市櫃公司密集召開股東會，今日指標公司為聯發科、友達、台化、兆豐金、中信金等重量級權值股，預期將釋出對今年下半年營運展望樂觀的利多訊息；上市櫃公司5月營收近2.8兆元、累計前5月營收近13.3兆元，不僅遠優於市場預期、更創歷年同期新高，市場對6月營收表現樂觀期待；此外，外資表態看好晶圓雙雄台積電與聯電、除權息行情啟動、被動元件與半導體矽晶圓漲價題材持續延燒、蘋概股供應鏈陸續拉貨等題材，皆有助於推升台股走強。第三、技術面觀察。昨日台股走勢疲軟、指數持續在周線下方震盪，由於中長期均線向上走揚，且成交量能穩健升溫，由5/2之月均量1313億元提高至昨日1571億元，指數向上突破今年最高11270點仍值得樂觀期待。第四、昨日盤面觀察。大型指標權值股台積電、鴻海、大立光皆跌逾2%，壓抑指數一路走跌；被動元件在逢高獲利了結賣壓再度出籠下，繼續漲多拉回走勢，國巨尾盤下殺愈4%，連帶華新科、日電貿跌逾2%；不過近期強勢股MOSFET族群則強力表態，大中與尼克森亮燈漲停，富鼎、杰立與新揚科皆漲逾5%；離岸風電題材再次成為盤面焦點，世紀剛漲逾3%，中鋼構更強勢漲停。<BR>：<BR>昨日台股走勢疲弱，持續本周震盪整理格局，由於今日美國將公布對中國500億美元進口關稅清單，市場震盪難免；不過，考量全球景氣持續復甦、川金會圓滿大幅降低地緣政治風險、台股利多題材眾多、技術面偏多，台股未來仍有高點可期。建議擇優布局漲價概念及業績題材類股等，選股上以半導體矽晶圓、被動元件、光碟片、MOSFET、水泥、塑膠及高殖利率股等為主。
94830,2018/6/15 12:29:00,《半導體》7年2千億元研發費，聯發科蔡明介喊加碼,聯發科 (2454) 今日舉辦股東會，蔡明介會後受訪表示，聯發科積極投資，2年前提出的7年2000億元，不排除會再加碼。<BR> 蔡明介表示，過去一年，聯發科持續以手機、消費IC為主要產品動能，手機領域經過一年的調整，執行長蔡力行帶領團隊營運獲利成長，集團確實進步不少，有不少新客戶的訂單進帳，集團也透過購併持續健全。<BR> 蔡明介表示，兩年前就說過5G、AI是聯發科未來的大方向，也宣示未來7年積極投資，整個集團將砸下研發費用2000億元，以聯發科加上旗下集團公司現在一年投入約400~500多億來看，到時恐比2000億元還多，畢竟技術還是聯發科最核心的部分，未來AI、5G的發展很廣泛，「2000億元真的不夠」，持續研發當然會影響短期支出，但就長線來看絕對是必要的，不能一季一季看，當然基本面、財務面等都要考量下去，他也表示，未來聯發科投資研發的重點區域包括台灣、美國、北歐、中國大陸，當然台灣還是聯發科研發的重鎮。<BR> 去年在股東會說出聯發科要在未來一年半到兩年間Recover(恢復健康、正常)，蔡明介表示，一路從去年中在現在，兩年的「Recover」照著階段在進行，第一階段應該到明年中可以達陣，只是任何產品案都是動態的，明年5G產品線也會交接進來，會在步入新的階段。
96624,2018/6/26 16:04:00,外資個股：週二(26日)外資買超╱賣超個股一覽表,"買超張數如下：<BR>代號 個 股 張 數<BR>00677U 富邦VIX 85,818<BR>2408 南亞科 5,430<BR>3702 大聯大 4,799<BR>2426 鼎 元 4,145<BR>1102 亞 泥 3,509<BR>2534 宏 盛 2,974<BR>2014 中 鴻 2,818<BR>2353 宏 ? 2,599<BR>006207 FH滬深 2,346<BR>2338 光 罩 2,161<BR>00643 群益深証中小 1,999<BR>2313 華 通 1,900<BR>2515 中 工 1,744<BR>2367 燿 華 1,674<BR>2347 聯 強 1,664<BR>3596 智 易 1,524<BR>2881 富邦金 1,515<BR>9910 豐 泰 1,509<BR>6153 嘉聯益 1,363<BR>1909 榮 成 1,339<BR>2388 威 盛 1,311<BR>2371 大 同 1,222<BR>2889 國票金 1,220<BR>1704 榮 化 1,172<BR>2340 光 磊 1,127<BR>2363 矽 統 1,034<BR>2458 義 隆 1,025<BR>2812 台中銀 1,011<BR> 賣超張數如下：<BR>代號 個 股 張 數<BR>2323 中 環 19,897<BR>2409 友 達 15,140<BR>3481 群 創 13,933<BR>2330 台積電 12,349<BR>2317 鴻 海 11,489<BR>0050 元大台灣50 9,268<BR>3231 緯 創 7,557<BR>2892 第一金 6,717<BR>2891 中信金 6,658<BR>00637L 元大滬深300正2 6,487<BR>2301 光寶科 6,397<BR>2883 開發金 5,925<BR>4938 和 碩 5,137<BR>2610 華 航 4,793<BR>1101 台 泥 4,662<BR>5880 合庫金 4,459<BR>2603 長 榮 4,358<BR>2885 元大金 4,066<BR>2344 華邦電 3,946<BR>2337 旺 宏 3,567<BR>3037 欣 興 3,302<BR>2448 晶 電 3,272<BR>2449 京元電子 3,121<BR>2887 台新金 3,038<BR>2882 國泰金 3,026<BR>2308 台達電 2,906<BR>2345 智 邦 2,858<BR>2349 錸 德 2,810<BR>2324 仁 寶 2,618<BR>2382 廣 達 2,525<BR>3682 亞太電 2,460<BR>2377 微 星 2,449<BR>2454 聯發科 2,348<BR>2880 華南金 2,307<BR>00655L 國泰中國A50正2 2,283<BR>2002 中 鋼 2,198<BR>2412 中華電 1,939<BR>3711 日月光投控 1,903<BR>1402 遠東新 1,902<BR>2886 兆豐金 1,808<BR>備註：未含鉅額交易"
97065,2018/6/27 07:46:00,投信個股：週二(26日)投信買超╱賣超個股一覽表,"買超張數如下：<BR>代號 個 股 張 數<BR>2883 開發金 5,996<BR>2888 新光金 2,361<BR>2891 中信金 2,148<BR>1402 遠東新 766<BR>8016 矽 創 749<BR>6153 嘉聯益 663<BR>5305 敦 南 611<BR>3026 禾伸堂 536<BR>2458 義 隆 456<BR>2456 奇力新 322<BR>2027 大成鋼 274<BR>3059 華晶科 274<BR>3532 台勝科 214<BR>1326 台 化 200<BR>1216 統 一 186<BR>3533 嘉 澤 168<BR>2015 豐 興 151<BR>8150 南 茂 150<BR>1773 勝 一 146<BR>9904 寶 成 146<BR>2049 上 銀 134<BR>8046 南 電 125<BR>3035 智 原 123<BR>3645 達 邁 123<BR>3016 嘉 晶 100<BR>3036 文 曄 100<BR>3583 辛 耘 100<BR> 賣超張數如下：<BR>代號 個 股 張 數<BR>2367 燿 華 3,101<BR>2408 南亞科 2,311<BR>5871 中租-KY 1,549<BR>2313 華 通 1,229<BR>2881 富邦金 1,051<BR>2885 元大金 978<BR>2349 錸 德 935<BR>3708 上緯投控 649<BR>2330 台積電 532<BR>2448 晶 電 434<BR>2014 中 鴻 400<BR>3711 日月光投控 350<BR>2338 光 罩 337<BR>3661 世芯-KY 306<BR>9938 百 和 298<BR>3515 華 擎 276<BR>6239 力 成 231<BR>3406 玉晶光 208<BR>00632R 元大台灣50反1 200<BR>1312 國 喬 200<BR>1560 中 砂 184<BR>1210 大 成 180<BR>2353 宏 ? 174<BR>2376 技 嘉 174<BR>2882 國泰金 174<BR>2317 鴻 海 170<BR>1305 華 夏 167<BR>2454 聯發科 164<BR>2377 微 星 144<BR>4919 新 唐 120<BR>2603 長 榮 105"
97677,2018/6/27 11:33:00,聯發科攜愛立信 加速布局物聯網商機,手機晶片廠聯發科 (2454-TW) 今(27)日宣布，與愛立信合作，將共同拓展 NB-IoT 終端商業生態合作體系，而雙方之前已經針對聯發科的 NB-IoT SOC 平台，與愛立信 IoT 網路基礎架構，展開數月測試與驗證事宜。<BR>愛立信也將在 2018 上海世界行動通訊大會展區上，攜手聯發科展示 NB-IoT 應用案例與基於 3GPP Release 13 的商用終端裝置端到端整合方案，包括提供安全保障的智慧 NB-IoT 門鎖、基於 NB-IoT 的可穿戴健康手環與兒童安全腕錶等。<BR>聯發科指出，兩家公司還計畫展開更進一步的合作，對 NB-IoT 新功能或技術增強特性進行聯合測試，打造基於 3GPP Release 14 的低功耗廣域物聯網 (LPWA) 的終端生態系。 <BR>聯發科副總經理暨智慧設置事業群總經理游人傑表示，本次合作將能幫助聯發科加速新功能商用進程，快速進入物聯網市場中。<BR>愛立信東北亞區網路產品主管 Luca Orsini 表示，從 3G 時代開始，愛立信與聯發科便一直就生態合作體系開發保持密切合作，現在雙方正將合作範圍擴展到物聯網，<BR>雙方對基於 3GPP Release 13 的應用完成端到端測試，並對 Release 14 功能完成兼容性驗證之後。愛立信的客戶將能在採用聯發科 NB-IoT 晶片產品上，如共享單車、健身追蹤終端、可連網穿戴裝置、智慧門鎖與智慧電錶等，提供各種服務。
98477,2018/6/28 07:40:00,投信個股：週三(27日)投信買超╱賣超個股一覽表,"買超張數如下：<BR>代號 個 股 張 數<BR>2349 錸 德 8,760<BR>2456 奇力新 1,624<BR>2883 開發金 1,020<BR>3026 禾伸堂 1,014<BR>2458 義 隆 557<BR>3090 日電貿 453<BR>2481 強 茂 439<BR>6141 柏 承 424<BR>6120 達 運 400<BR>1216 統 一 363<BR>4968 立 積 285<BR>2351 順 德 277<BR>8163 達 方 248<BR>1527 鑽 全 240<BR>2049 上 銀 227<BR>3443 創 意 192<BR>3645 達 邁 178<BR>9914 美利達 170<BR>4739 康 普 158<BR>6153 嘉聯益 108<BR>9910 豐 泰 100<BR> 賣超張數如下：<BR>代號 個 股 張 數<BR>2313 華 通 1,838<BR>2377 微 星 1,469<BR>00637L 元大滬深300正2 1,311<BR>0050 元大台灣50 1,196<BR>2367 燿 華 1,029<BR>2027 大成鋼 1,000<BR>1301 台 塑 713<BR>8016 矽 創 544<BR>2448 晶 電 500<BR>2330 台積電 481<BR>2454 聯發科 459<BR>1605 華 新 294<BR>2379 瑞 昱 286<BR>5871 中租-KY 278<BR>3413 京 鼎 260<BR>4919 新 唐 212<BR>2014 中 鴻 200<BR>3035 智 原 200<BR>3583 辛 耘 200<BR>2634 漢 翔 185<BR>1707 葡萄王 157<BR>3532 台勝科 143<BR>2345 智 邦 131<BR>3044 健 鼎 125<BR>1504 東 元 100<BR>1909 榮 成 100"
100179,2018/6/29 08:38:00,《盤前掃瞄-國內消息》匯損回沖股大補；被動元件恐將再漲價,國內消息：<BR> 1.台幣貶破30.5元，匯損回沖股大補。<BR> 2.焦佑衡：被動元件將再漲價。<BR> 3.外資連10日砍千億元，官股興嘆。<BR> 4.聯發科吃蘋果？最快在明年。<BR> 5.建貸個別總量管制，重出江湖。<BR> 6.亞矽領軍，智慧農業輸出告捷。<BR> 7.全台前10大企業，金融業占3家。<BR> 8.外幣收兌處反洗錢新制，8月生效。<BR> 9.鼓勵賣高齡保單，保險局祭2大優惠措施。
101148,2018/6/29 18:20:00,三大法人買超31億元 外資中止連10賣 台指期多單重回3萬口,台股今 (29) 日在美股及亞股強彈帶動，加上新台幣止貶小幅回升，集團股領軍走揚，尾盤再現買盤拉抬，終場大漲 182.63 點，以 10836.91 點作收，順利收復年線。三大法人部分，外資及陸資買超 21.56 億元，外資自營商賣超 0.55 億元，投信買超 0.76 億元，自營商自行買超 1.49 億元，自營商避險買超 8.1 億元，合計買超 31.93 億元。外資中止連 10 賣，台指期多單重回 3 萬口。<BR>期貨部分，三大法人同步偏多，外資加碼多單 5292 口，淨部位多單回升到 3 萬口以上，來到 31845 口；投信回補空單 1060 口，淨部位空單來到 24871 口；自營商回補空單 759 口，淨部位空單降到 4356 口，合計三大法人加碼多單 7111 口，淨部位多單為 2618 口。<BR>外資今天轉賣為買，其中電子及傳產是主要買盤所在，包括統一、南亞、華夏、台灣高鐵、潤泰全、豐泰、台化、統一超、中鴻、台橡、新纖等，外資買超張數都超過 1000 張。<BR>電子股部分，電子三雄同獲外資買超，智易、嘉聯益、友達、大聯大、奇力新、華新科、揚明光、技嘉、聯發科、聯強等也獲外資買超逾 1000 張。<BR>金融股部分，外資買盤稍弱，但至少不像昨天的大舉賣超，包括永豐金、合庫金、玉山金、國泰金、開發金、華南金等，都見到外資加碼。<BR>ETF 部分，外資則是連續 7 天賣超台灣 50；至於台灣 50 正 2，外資則是中止連續 5 天賣超，轉為買超；另外看空的台灣 50 反 1，外資則是又轉為買超。<BR>外資集中市場買超第 1 名富邦 VIX，買超張數 13593 張，第 2 名敦南麥證 78 購 01，買超張數 11656 張，第 3 名永豐金，買超張數 10221 張，第 4 名統一，買超 7148 張，第 5 名義隆麥證 7A 購 01，買超 6171 張，6 到 10 名依序為，義隆麥證 79 購 01，買超 5464 張；台積電麥證 77 購 02，買超 4638 張；建準麥證 7A 購 02，買超 4302 張；為升麥證 79 購 01，買超 4210 張；中石化麥證 7A 購 01，買超 4141 張。<BR>外資集中市場賣超第 1 名為群創，賣超張數 11827 張，第 2 名中信金，賣超 9416 張，第 3 名旺宏，賣超 9068 張，第 4 名元大滬深 300 正 2，賣超 8810 張，第 5 名中環，賣超 8020 張。6 到 10 名依序為，華新，賣超 7236 張；台塑麥證 79 購 01，賣超 4926 張；長榮，賣超 4753 張；華邦電麥證 7A 購 02，賣超 4293 張；台塑麥證 77 購 01，賣超 4271 張。<BR>法人表示，外資今天中止了近期的連 10 賣，不過就買超金額來看，跟之前的賣超還是無法相比，同時外資買盤主要集中在金融及中小型電子股，電子三雄雖然也獲得外資買超，但是力道有限，整體來看，至少外資終於轉為買超，接下來就看台積電能否重新啟動填息之路，才有利於除息行情及續攻 11000 點。
103110,2018/7/3 08:42:00,《外資》買超股：東聯、華夏、中鴻,經統計，前個交易日(20180702)<BR> 1.外資連續買超五日以上的股票：<BR> 亞 昕 (5213) 威 盛 (2388) 榮 化 (1704) 中 鴻 (2014) <BR> 2.連續買超四日的股票：<BR> 華 夏 (1305) 至 上 (8112) 信昌電 (6173) <BR> 3.連續買超三日的股票：<BR> 大聯大 (3702) 萬 海 (2615) 嘉聯益 (6153) 奇力新 (2456) 華新科 (2492) <BR> 系 統 (5309)<BR> 4.連續買超二日的股票：<BR> 網 家 (8044) 統 一 (1216) 金 居 (8358) 聯光通 (4903) 美利達 (9914) <BR> 聯發科 (2454) 宜 進 (1457) 炎 洲 (4306) 新 纖 (1409) 中 纖 (1718) <BR> 中美晶 (5483) 精成科 (6191) 台 燿 (6274) 新日興 (3376) 錸 德 (2349) <BR> 千 如 (3236) 立 敦 (6175) 萬 潤 (6187) <BR> 5.轉賣為買的股票：<BR> 亞 泥 (1102) 大 同 (2371) 長 榮 (2603) 方土昶 (6265) 智 原 (3035) <BR> 華 通 (2313) 鼎 元 (2426) 大 毅 (2478) 華 容 (5328) 天 揚 (5345) <BR> 九 豪 (6127) 艾 華 (6204) 雷 科 (6207) 佳 邦 (6284) 協 禧 (3071) <BR> 台 半 (5425) <BR> 6.買超前20名：<BR> 金融股：<BR> 元富證 (2856) <BR> 電子股：<BR> 嘉聯益 (6153) 華 通 (2313) 奇力新 (2456) 錸 德 (2349) 精成科 (6191) <BR> 信昌電 (6173) 大聯大 (3702) 華 容 (5328) 中美晶 (5483) 威 盛 (2388) <BR> 傳產股：<BR> 東 聯 (1710) 華 夏 (1305) 中 鴻 (2014) 大 同 (2371) 美利達 (9914) <BR> 統 一 (1216) 中 纖 (1718) 和 大 (1536) 中石化 (1314)
104113,2018/7/4 07:41:00,投信個股：週二(3日)投信買超╱賣超個股一覽表,"買超張數如下：<BR>代號 個 股 張 數<BR>2481 強 茂 2,198<BR>2349 錸 德 876<BR>2456 奇力新 802<BR>8163 達 方 522<BR>6153 嘉聯益 470<BR>9914 美利達 434<BR>2027 大成鋼 416<BR>1102 亞 泥 405<BR>8016 矽 創 396<BR>3026 禾伸堂 394<BR>2345 智 邦 361<BR>1707 葡萄王 303<BR>3035 智 原 300<BR>6120 達 運 300<BR>2303 聯 電 293<BR>3645 達 邁 250<BR>1457 宜 進 210<BR>1904 正 隆 206<BR>3661 世芯-KY 206<BR>3708 上緯投控 200<BR>4943 康控-KY 200<BR>3090 日電貿 199<BR>1605 華 新 176<BR>1309 台達化 164<BR>2458 義 隆 162<BR>3533 嘉 澤 155<BR>3376 新日興 141<BR>4739 康 普 141<BR>2618 長榮航 136<BR>9910 豐 泰 123<BR>2351 順 德 117<BR>5269 祥 碩 111<BR>1589 永冠-KY 107<BR>2362 藍 天 105<BR> 賣超張數如下：<BR>代號 個 股 張 數<BR>00710B FH彭博高收益債 6,900<BR>1101 台 泥 5,840<BR>00633L 富邦上証正2 1,418<BR>2323 中 環 1,049<BR>5871 中租-KY 838<BR>2377 微 星 709<BR>0050 元大台灣50 600<BR>2367 燿 華 579<BR>2886 兆豐金 576<BR>2317 鴻 海 501<BR>2882A 國泰特 450<BR>3006 晶豪科 433<BR>1303 南 亞 384<BR>4976 佳 凌 378<BR>2881B 富邦金乙特 333<BR>1590 亞德客-KY 295<BR>5305 敦 南 294<BR>2049 上 銀 267<BR>3711 日月光投控 259<BR>2891 中信金 224<BR>2408 南亞科 218<BR>2409 友 達 214<BR>2313 華 通 210<BR>1802 台 玻 206<BR>00636 國泰中國A50 200<BR>4968 立 積 196<BR>6283 淳 安 196<BR>3532 台勝科 191<BR>1210 大 成 187<BR>2614 東 森 174<BR>2881A 富邦特 166<BR>4919 新 唐 157<BR>1440 南 紡 150<BR>2327 國 巨 141<BR>2330 台積電 130<BR>2376 技 嘉 126<BR>1305 華 夏 103<BR>1319 東 陽 103<BR>2454 聯發科 102"
104351,2018/7/4 08:42:00,《外資》買超股：聯電、遠東新、中鴻,經統計，前個交易日(20180703)<BR> 1.外資連續買超五日以上的股票：<BR> 亞 昕 (5213) 榮 化 (1704) 中 鴻 (2014) 至 上 (8112) <BR> 2.連續買超四日的股票：<BR> 萬 海 (2615) 系 統 (5309) <BR> 3.連續買超三日的股票：<BR> 金 居 (8358) 聯發科 (2454) 中 纖 (1718) 中美晶 (5483) 千 如 (3236)<BR> 4.連續買超二日的股票：<BR> 元富證 (2856) 泰鼎-KY (4927) 均 豪 (5443) 立 ? (8111) 蜜望實 (8043) <BR> 5.轉賣為買的股票：<BR> 台積電 (2330) 和 碩 (4938) 中華電 (2412) 台灣大 (3045) 中租-KY (5871) <BR> 台 泥 (1101) 聯 電 (2303) 亞 電 (4939) 漢 磊 (3707) 新鉅科 (3630) <BR> 旺 宏 (2337) 遠東新 (1402) 頎 邦 (6147) 茂 迪 (6244) 合 晶 (6182) <BR> 嘉 晶 (3016) 義 隆 (2458) 南亞科 (2408) 尚 立 (3360) 環球晶 (6488) <BR> 譜瑞-KY (4966) GIS-KY (6456) 光 罩 (2338) 泰 博 (4736) 智 易 (3596) <BR> 瀚宇博 (5469) 宣 德 (5457) 萬泰科 (6190) 一 詮 (2486) 福 華 (8085) <BR> 元 太 (8069) TPK-KY (3673) 東 貝 (2499) 金山電 (8042) 台嘉碩 (3221) <BR> 順達科 (3211) <BR> 6.買超前20名：<BR> 金融股：<BR> 元富證 (2856) <BR> 電子股：<BR> 聯 電 (2303) 中華電 (2412) 智 邦 (2345) 義 隆 (2458) 南亞科 (2408) <BR> 瀚宇博 (5469) 日電貿 (3090) 泰鼎-KY (4927) 旺 宏 (2337) 一 詮 (2486) <BR> 合 晶 (6182) 和 碩 (4938) 宏 捷 (8086) 漢 磊 (3707) 世芯-KY (3661) <BR> 傳產股：<BR> 遠東新 (1402) 中 鴻 (2014) 台 泥 (1101) 榮 化 (1704)
