gram,TF,DF,TF_IDF
可成聯,17,17,3.835098074
華電台,51,50,3.386920381
合併營,81,41,3.888917424
營收億,48,32,3.873663555
億元年,33,18,4.267886816
元年增,31,18,4.221874479
稅後淨,22,13,4.300534266
利億元,14,12,4.014754115
連續第,23,17,4.060822818
下跌元,23,16,4.123004606
跌元跌,27,21,3.957429677
為元大,17,17,3.835098074
去年第,24,16,4.155272154
年第季,42,28,3.942008315
季合併,24,22,3.826082517
毛利率,115,59,3.60864139
較去年,57,30,4.058732467
百分點,39,22,4.165019818
季以來,15,14,3.925123887
以來新,46,42,3.532490198
來新高,40,38,3.565067061
季每股,16,14,3.975680688
保衛戰,25,20,3.953837888
資金轉,17,17,3.835098074
股價漲,20,16,4.017040882
億元台,76,70,3.182664273
台股日,18,16,3.93715939
股金融,15,15,3.859921178
台股走,18,16,3.93715939
勢加上,14,14,3.871077733
加上美,34,32,3.657297779
股弱勢,15,15,3.859921178
使得台,11,11,3.895967357
年全年,22,18,3.969481653
年來新,17,16,3.893823427
指數仍,26,23,3.835339604
深反彈,71,48,3.617210317
反彈台,11,11,3.895967357
盪整理,61,50,3.484190537
上下震,20,16,4.017040882
年以來,45,41,3.547594128
小跌點,41,33,3.739844136
到億元,31,27,3.783167461
主要電,36,35,3.593674749
跌互見,86,74,3.171153967
日月光,199,171,2.364887051
平盤下,17,16,3.893823427
盤下整,16,16,3.847859479
下整理,16,16,3.847859479
今天早,18,18,3.821796512
指數盤,21,18,3.93524489
預估今,24,24,3.736137759
天台股,14,14,3.871077733
在億元,14,14,3.871077733
元左右,13,13,3.881061218
日均線,86,52,3.6208024
點之上,65,53,3.44751177
激勵下,19,17,3.91815453
價意願,15,14,3.925123887
高加上,11,11,3.895967357
數震盪,16,16,3.847859479
下探點,30,29,3.684667596
受到台,11,11,3.895967357
電可成,20,20,3.794048035
億元今,63,61,3.259966072
元今日,67,61,3.291099389
今日漲,15,13,3.995160695
勢整理,27,25,3.773325077
族群受,16,16,3.847859479
激勵股,31,29,3.70584996
股價跳,14,13,3.940150184
空漲停,15,14,3.925123887
漲停鎖,14,14,3.871077733
兩位數,12,11,3.96808626
上漲停,35,32,3.67548564
新產品,15,15,3.859921178
買盤進,22,21,3.812663975
盤進場,19,18,3.861587699
元關卡,33,31,3.673292903
消息面,36,33,3.65899877
外資連,62,56,3.355588267
日買超,19,16,3.978151694
漲半根,15,12,4.070806211
月行情,18,15,4.000371799
短期內,27,24,3.816430158
基本面,109,89,3.038907843
不確定,55,50,3.427940788
性因素,18,13,4.140532265
將成為,16,16,3.847859479
尤其是,15,15,3.859921178
與金融,20,19,3.845306688
股股價,23,22,3.796371273
第一季,52,34,3.852375848
第二季,55,31,3.996862856
下半年,98,72,3.268049714
物聯網,34,27,3.844086024
子金融,27,25,3.773325077
低震盪,44,40,3.56289234
中指數,23,23,3.750777751
一度下,60,48,3.524463986
度下跌,24,20,3.924605851
顧表示,12,12,3.889516992
油價下,13,13,3.881061218
全球經,25,24,3.76396601
經濟成,46,36,3.710753287
股三大,32,31,3.653801351
三大指,50,47,3.448689477
大指數,125,108,2.83817541
指數漲,45,36,3.697451168
重挫近,16,16,3.847859479
股跌勢,20,18,3.899337394
下跌約,17,14,4.023171502
走勢台,20,20,3.794048035
勢台股,15,15,3.859921178
指數今,106,100,2.873670589
今天收,19,17,3.91815453
在點下,24,24,3.736137759
類股跌,44,37,3.652395067
幅超過,36,31,3.728408124
電子類,60,32,4.013672138
觀察今,11,11,3.895967357
面焦點,14,14,3.871077733
值股表,28,27,3.716043584
下跌收,22,18,3.969481653
元鴻海,24,24,3.736137759
鴻海跌,30,30,3.648196304
元跌幅,53,33,3.899429763
跌幅約,61,25,4.322658365
網通股,12,11,3.96808626
今天股,14,12,4.014754115
天股價,14,11,4.095853205
表現疲,43,36,3.669936338
金國泰,77,72,3.153621609
表現仍,14,14,3.871077733
要觀察,18,13,4.140532265
鉅亨網,27,27,3.692059769
記者蔡,13,13,3.881061218
機晶片,47,28,4.015414018
日召開,14,13,3.940150184
公布第,12,12,3.889516992
第季財,31,27,3.783167461
季財報,53,45,3.532473689
也持續,15,13,3.995160695
業獲利,17,14,4.023171502
億元季,29,17,4.233917992
第季營,28,20,4.034990912
營收為,21,13,4.263442175
年同期,80,44,3.792669416
報要聞,15,15,3.859921178
季毛利,23,14,4.259965801
計龍頭,15,14,3.925123887
獲利成,19,15,4.042022249
年獲利,31,26,3.824001916
第四季,59,31,4.041332021
董事長,67,46,3.637497039
年首季,23,18,4.002196269
營收季,15,11,4.153037568
成長動,17,16,3.893823427
年成長,26,23,3.835339604
成長率,53,37,3.764066532
其中以,12,12,3.889516992
仍持續,16,13,4.046619591
智慧型,62,36,3.891407816
如預期,44,41,3.534544309
米製程,13,13,3.881061218
今年上,15,14,3.925123887
年上半,25,23,3.808288108
上半年,88,60,3.450128239
表示今,16,15,3.909638148
示今年,16,14,3.975680688
慧手機,46,20,4.390482149
幅成長,14,14,3.871077733
商時報,72,56,3.433626965
報記者,22,22,3.765339105
北報導,37,37,3.548422634
智慧機,44,18,4.479608649
聞記者,54,54,3.326645532
記者陳,22,22,3.765339105
預估的,17,14,4.023171502
的成長,15,14,3.925123887
處理器,15,12,4.070806211
恐持續,14,14,3.871077733
持續受,18,17,3.877780458
日報導,34,25,3.928697556
蘋果三,17,11,4.256778352
年全球,21,18,3.93524489
機出貨,19,12,4.26285629
以來最,42,27,3.983440615
來最大,24,20,3.924605851
時間日,11,11,3.895967357
台幣元,12,11,3.96808626
供參考,50,50,3.37616236
建議及,41,41,3.493537219
出投資,42,41,3.507530486
科股價,12,11,3.96808626
價重挫,25,23,3.808288108
利空出,22,18,3.969481653
季獲利,21,20,3.828985962
季展望,24,23,3.780132169
後股價,16,15,3.909638148
加持下,11,11,3.895967357
下股價,15,15,3.859921178
於今年,13,12,3.954546342
受惠於,31,28,3.743818229
今年第,19,16,3.978151694
年第一,17,13,4.094957795
關類股,11,11,3.895967357
市場關,13,12,3.954546342
震盪台,14,14,3.871077733
台股收,20,19,3.845306688
股收盤,14,13,3.940150184
收盤跌,13,13,3.881061218
盤跌點,12,12,3.889516992
跌點開,23,23,3.750777751
日出刊,38,38,3.534546304
最後一,23,20,3.89412953
較前一,20,14,4.150482092
指數小,17,16,3.893823427
線之下,20,19,3.845306688
再加上,21,19,3.880716636
營收可,13,12,3.954546342
股價創,22,19,3.914479002
年新低,21,21,3.779779763
不過今,11,11,3.895967357
開低走,113,85,3.115540699
光富邦,16,16,3.847859479
等大型,14,14,3.871077733
大型股,21,19,3.880716636
的走勢,18,15,4.000371799
下今年,12,12,3.889516992
今年新,20,15,4.081535816
為今年,14,13,3.940150184
是美國,15,15,3.859921178
的類股,12,11,3.96808626
熱門股,30,25,3.844337851
滬深上,20,20,3.794048035
金聯電,13,13,3.881061218
強勢股,57,46,3.547141292
今國光,21,21,3.779779763
弱勢股,35,31,3.710563974
合計億,22,22,3.765339105
億外資,25,25,3.721453491
外資億,38,38,3.534546304
億投信,36,36,3.562399777
投信億,38,38,3.534546304
理財寶,39,39,3.520772523
聯合提,39,39,3.520772523
台股下,60,60,3.255233312
股下跌,80,75,3.120288847
跌點收,160,96,3.100327229
點收點,88,83,3.035171595
今天開,92,87,2.99448808
盤為點,66,66,3.187025722
盤中最,101,95,2.920663337
最高點,90,87,2.984843887
最低點,103,98,2.888261311
指數點,145,82,3.275379109
收盤時,67,67,3.175951063
漲家數,69,67,3.190306845
名個股,197,66,3.723846425
為滬深,16,16,3.847859479
金群創,12,12,3.889516992
群創元,14,14,3.871077733
英業達,48,41,3.585071162
金鴻海,19,19,3.808080068
鴻海中,49,47,3.437478333
電台塑,54,52,3.371430603
化台塑,52,52,3.351206888
金台化,19,19,3.808080068
電外資,17,17,3.835098074
外資買,96,76,3.188239147
避險買,24,24,3.736137759
人同步,32,20,4.130610801
歐美股,41,38,3.579759766
新加坡,27,14,4.385571583
股同步,23,22,3.796371273
使台股,43,39,3.578391428
年封關,18,11,4.304153789
壓沉重,24,22,3.826082517
日開低,22,21,3.812663975
下指數,46,43,3.505279036
跌破日,43,33,3.769451321
高股息,26,24,3.790702672
圓代工,30,23,3.934039794
元現金,12,11,3.96808626
果供應,29,28,3.700293913
供應鏈,117,87,3.099967516
華亞科,24,15,4.221986437
科南亞,15,15,3.859921178
華邦電,105,75,3.247223929
漲金融,11,11,3.895967357
型金控,12,11,3.96808626
方面台,25,23,3.808288108
漲收在,11,11,3.895967357
年新高,41,32,3.774761279
群創聯,13,12,3.954546342
季營運,20,19,3.845306688
可望回,14,12,4.014754115
股價仍,12,11,3.96808626
於預期,30,28,3.722418841
農曆年,17,12,4.172492897
勢走高,21,19,3.880716636
日表現,16,16,3.847859479
一度大,47,42,3.544880942
黑天鵝,28,13,4.492821494
日上漲,13,13,3.881061218
今年年,20,20,3.794048035
技醫療,13,12,3.954546342
一片慘,17,15,3.956340063
挫超過,15,15,3.859921178
上台股,18,18,3.821796512
下跌幅,19,12,4.26285629
董事會,24,16,4.155272154
平盤之,37,32,3.710352236
盤之上,34,31,3.69220253
是因為,28,23,3.886453704
可能是,12,11,3.96808626
主要是,32,30,3.689475787
資餘額,44,39,3.591958118
券餘額,28,28,3.677392516
議投資,20,15,4.081535816
電中信,29,28,3.700293913
個月新,25,21,3.90302722
新高價,19,16,3.978151694
電友達,27,26,3.731910833
科鴻海,22,21,3.812663975
避險賣,42,42,3.480077045
以下跌,25,23,3.808288108
跌作收,17,15,3.956340063
支撐力,15,15,3.859921178
力道不,15,14,3.925123887
指數由,18,18,3.821796512
方面三,13,13,3.881061218
億元由,11,11,3.895967357
法人淨,12,11,3.96808626
為弱勢,22,22,3.765339105
線附近,29,28,3.700293913
開低後,17,15,3.956340063
半年線,140,74,3.399850628
的態勢,12,12,3.889516992
相對較,16,15,3.909638148
破日線,41,31,3.810787086
影響台,32,30,3.689475787
台股終,13,13,3.881061218
成分股,19,17,3.91815453
中跌幅,32,27,3.804105164
跌幅最,31,31,3.633690918
加上中,11,11,3.895967357
工具機,12,11,3.96808626
價大跌,13,11,4.034429219
的影響,37,31,3.745763332
信心不,14,11,4.095853205
的疑慮,11,11,3.895967357
的衝擊,13,13,3.881061218
下跌台,19,18,3.861587699
年營運,29,26,3.779545413
興富發,17,16,3.893823427
也同樣,14,11,4.095853205
揚帶動,11,11,3.895967357
見台股,13,13,3.881061218
台股開,61,57,3.325691757
一度翻,16,15,3.909638148
生技股,43,36,3.669936338
鋼鐵股,32,25,3.887836684
股全面,26,26,3.706753112
電台達,15,13,3.995160695
聯袂走,15,14,3.925123887
燈漲停,44,38,3.621778935
華晶科,27,26,3.731910833
大漲逾,44,36,3.683850101
新光鋼,29,29,3.66276705
股指標,13,12,3.954546342
券交易,25,22,3.854580712
電動車,22,20,3.862298269
獲外資,18,12,4.218930287
台股受,37,37,3.548422634
股受惠,21,21,3.779779763
上金融,13,12,3.954546342
股拉回,15,14,3.925123887
仍維持,14,13,3.940150184
走勢分,11,11,3.895967357
台股近,33,29,3.746238375
呈現量,11,11,3.895967357
術指標,20,17,3.956457204
金交叉,18,16,3.93715939
體族群,21,19,3.880716636
生技等,16,16,3.847859479
跌失守,13,13,3.881061218
記者張,14,14,3.871077733
股開低,27,26,3.731910833
黑終場,18,17,3.877780458
度下挫,14,11,4.095853205
守點關,21,20,3.828985962
電子及,18,17,3.877780458
及金融,33,32,3.638566917
表現相,47,44,3.490895518
現相對,40,37,3.595203788
對弱勢,15,15,3.859921178
點跌點,14,14,3.871077733
股價連,11,11,3.895967357
日重挫,19,17,3.91815453
壓出籠,29,25,3.821488274
股價再,19,14,4.110301052
失守元,15,13,3.995160695
跌終場,13,13,3.881061218
等權值,76,66,3.256280884
也同步,24,21,3.874170843
數收跌,19,11,4.348967109
表現弱,32,30,3.689475787
表現強,18,17,3.877780458
盪格局,16,16,3.847859479
表現為,16,16,3.847859479
高不過,12,12,3.889516992
也跟著,17,17,3.835098074
指標股,35,30,3.74679262
數跌幅,27,25,3.773325077
面板股,12,11,3.96808626
日線及,13,13,3.881061218
場指數,34,32,3.657297779
跌點以,81,63,3.346320078
點以點,95,72,3.253297655
日線點,15,12,4.070806211
告失守,11,11,3.895967357
億元櫃,27,27,3.692059769
指數更,17,14,4.023171502
是受到,13,12,3.954546342
等類股,25,21,3.90302722
指數大,45,39,3.605219913
大類股,29,27,3.739185685
跌表現,14,14,3.871077733
表現最,46,34,3.776852479
電子零,57,56,3.311706365
信網路,33,31,3.673292903
機機械,38,35,3.6266847
腦設備,27,27,3.692059769
化學生,24,24,3.736137759
材營造,25,25,3.721453491
訊服務,32,31,3.653801351
均收黑,33,24,3.953226866
相對強,42,38,3.594098395
電燃氣,40,36,3.626166281
易百貨,28,28,3.677392516
破美元,16,12,4.123239445
嘉聯益,71,63,3.280478668
光鴻海,40,36,3.626166281
相對抗,43,37,3.638600109
不過盤,13,13,3.881061218
過盤中,11,11,3.895967357
大盤走,11,11,3.895967357
弱拖累,11,11,3.895967357
中鋼構,14,13,3.940150184
仍力守,14,14,3.871077733
顧分析,30,30,3.648196304
回整理,23,21,3.844086173
台股上,25,20,3.953837888
股上漲,19,18,3.861587699
月日的,16,15,3.909638148
空缺口,19,17,3.91815453
的反彈,12,11,3.96808626
電上証,12,12,3.889516992
友達元,16,15,3.909638148
科可成,22,22,3.765339105
化南亞,24,24,3.736137759
科外資,11,11,3.895967357
日公布,24,20,3.924605851
公布月,33,24,3.953226866
達億元,48,32,3.873663555
億元較,27,19,4.06311059
不排除,27,24,3.816430158
幅度達,23,11,4.507322194
億元月,18,18,3.821796512
億元創,15,13,3.995160695
億元的,12,12,3.889516992
營收將,23,17,4.060822818
今年營,17,15,3.956340063
金中壽,22,18,3.969481653
達電台,31,27,3.783167461
電南亞,22,22,3.765339105
電美國,12,12,3.889516992
率決策,18,13,4.140532265
年線點,33,29,3.746238375
震盪加,18,18,3.821796512
加上近,12,12,3.889516992
一口氣,17,16,3.893823427
美股走,17,15,3.956340063
幣政策,21,19,3.880716636
美國聯,36,35,3.593674749
委員會,18,16,3.93715939
大漲近,11,11,3.895967357
盤上漲,12,12,3.889516992
也出現,18,17,3.877780458
現漲多,11,11,3.895967357
後出現,12,12,3.889516992
力守點,19,15,4.042022249
股回檔,16,14,3.975680688
檔壓力,19,18,3.861587699
今天在,12,12,3.889516992
觀察盤,14,14,3.871077733
跌幅收,61,45,3.61164024
設計股,11,11,3.895967357
開高走,67,52,3.48702124
展望後,11,11,3.895967357
期結算,21,21,3.779779763
帳行情,18,15,4.000371799
行情可,12,12,3.889516992
反滬深,13,13,3.881061218
股尾盤,14,12,4.014754115
大盤跌,16,16,3.847859479
幅收斂,61,43,3.666633955
表示外,26,26,3.706753112
示外資,19,17,3.91815453
資買盤,16,12,4.123239445
將呈現,12,11,3.96808626
失守日,19,17,3.91815453
守日線,15,13,3.995160695
幅震盪,35,31,3.710563974
尾盤電,12,12,3.889516992
終場跌,12,12,3.889516992
跌富邦,18,18,3.821796512
場氣氛,13,13,3.881061218
櫃公司,29,22,3.958194031
受惠股,17,15,3.956340063
觀察美,18,15,4.000371799
國企業,14,12,4.014754115
及台灣,12,11,3.96808626
重量級,24,20,3.924605851
融市場,33,31,3.673292903
市場對,29,25,3.821488274
亞洲股,29,27,3.739185685
洲股市,31,27,3.783167461
越來越,13,11,4.034429219
在權值,15,15,3.859921178
多漲少,14,14,3.871077733
統一超,26,24,3.790702672
強勢的,19,19,3.808080068
勢指標,17,17,3.835098074
台股的,23,22,3.796371273
外資持,30,28,3.722418841
展望不,14,13,3.940150184
財政部,16,11,4.206529967
走勢不,13,13,3.881061218
上蘋果,13,13,3.881061218
機銷售,17,16,3.893823427
關供應,21,15,4.119121107
低一度,24,24,3.736137759
度回測,13,11,4.034429219
縮至億,26,26,3.706753112
至億元,78,66,3.269032191
創今年,22,16,4.089302482
線下跌,20,17,3.956457204
終止連,18,13,4.140532265
勢今日,11,11,3.895967357
蘋果新,31,30,3.669169002
電聯電,25,23,3.808288108
拉升至,11,11,3.895967357
塑化股,22,19,3.914479002
龍頭台,12,12,3.889516992
台化台,36,36,3.562399777
全面走,27,27,3.692059769
總經理,27,22,3.908307896
受影響,13,11,4.034429219
股價走,30,28,3.722418841
續買超,14,12,4.014754115
帶動股,21,20,3.828985962
為受到,11,11,3.895967357
開高後,29,27,3.739185685
下台股,46,43,3.505279036
股持續,29,25,3.821488274
理格局,29,25,3.821488274
多格局,18,15,4.000371799
含電子,15,15,3.859921178
美國經,19,17,3.91815453
國經濟,30,27,3.761543156
元根據,16,15,3.909638148
根據台,15,15,3.859921178
交易所,36,33,3.65899877
市公司,19,19,3.808080068
司市值,15,15,3.859921178
減少億,14,12,4.014754115
少億元,14,12,4.014754115
證交所,48,20,4.42095847
表示上,20,20,3.794048035
為台灣,18,18,3.821796512
灣指數,20,17,3.956457204
為產業,17,17,3.835098074
數方面,20,20,3.794048035
漲幅以,21,20,3.828985962
類指數,72,16,4.988210268
為最大,29,15,4.367768191
最大跌,29,26,3.779545413
大跌幅,23,22,3.796371273
跌幅以,23,20,3.89412953
最大未,19,18,3.861587699
金融電,23,23,3.750777751
指出上,16,16,3.847859479
金額億,56,34,3.898026564
額億元,46,24,4.179641666
億元全,17,17,3.835098074
上市股,55,28,4.117996924
億元股,35,22,4.089474957
元股票,29,15,4.367768191
各產業,17,17,3.835098074
分別為,31,23,3.956655745
億元占,44,15,4.688920526
光電類,43,31,3.840955905
依序為,22,19,3.914479002
計今年,28,26,3.756153522
兆億元,14,14,3.871077733
元市場,17,17,3.835098074
市場日,29,22,3.958194031
日平均,29,15,4.367768191
平均成,29,15,4.367768191
均成交,31,15,4.419143602
股票日,15,15,3.859921178
美股收,24,19,3.977628376
一度站,14,13,3.940150184
之上但,11,11,3.895967357
低盤中,27,27,3.692059769
終場下,80,64,3.320257428
場下跌,85,68,3.273241284
達電聯,22,20,3.862298269
摜破月,12,11,3.96808626
破月線,42,31,3.826051089
月線點,18,16,3.93715939
資金動,11,11,3.895967357
外資在,24,22,3.826082517
未平倉,56,19,4.592563252
中小型,123,93,3.032416671
小型股,92,67,3.330713359
股出現,12,12,3.889516992
日指數,22,20,3.862298269
觀察台,30,26,3.802144204
鴻海可,15,15,3.859921178
瓊指數,61,48,3.533571
跌點台,15,13,3.995160695
點台股,50,46,3.473897927
連續天,22,13,4.300534266
點失守,55,50,3.427940788
面表現,11,11,3.895967357
現方面,16,16,3.847859479
科技股,154,86,3.236542408
數走跌,13,13,3.881061218
望台股,14,14,3.871077733
股終場,13,13,3.881061218
收成交,53,41,3.642612504
股普遍,34,29,3.765523516
元下跌,14,11,4.095853205
鎖漲停,12,12,3.889516992
台幣匯,21,19,3.880716636
幣匯率,26,17,4.152374684
季業績,20,18,3.899337394
盤台股,14,12,4.014754115
的情況,28,24,3.84122189
情況下,20,17,3.956457204
檔整理,15,15,3.859921178
股目前,12,12,3.889516992
鴻海宏,14,13,3.940150184
台塑台,38,38,3.534546304
台化國,26,26,3.706753112
化國泰,32,31,3.653801351
創個月,20,17,3.956457204
月來新,11,11,3.895967357
相對穩,15,15,3.859921178
特斯拉,31,19,4.163374576
攻漲停,27,26,3.731910833
金友達,13,13,3.881061218
股呈現,18,18,3.821796512
呈現下,11,11,3.895967357
放大至,27,24,3.816430158
大至億,28,25,3.797836795
有可能,15,14,3.925123887
面多空,19,19,3.808080068
的關鍵,16,16,3.847859479
的資金,15,12,4.070806211
資金避,14,14,3.871077733
避風港,15,15,3.859921178
創友達,24,23,3.780132169
其他類,23,23,3.750777751
其他電,41,38,3.579759766
後賣壓,19,17,3.91815453
加上台,27,27,3.692059769
日以來,31,26,3.824001916
以來的,23,18,4.002196269
億元其,31,31,3.633690918
元其中,32,31,3.653801351
外資大,21,18,3.93524489
價跌量,14,13,3.940150184
領跌下,18,15,4.000371799
的低點,14,13,3.940150184
面觀察,37,33,3.676030887
短中期,14,14,3.871077733
亡交叉,32,31,3.653801351
聯電中,23,22,3.796371273
鴻海聯,54,49,3.441946209
上美國,20,19,3.845306688
股獲利,14,14,3.871077733
擊台股,19,18,3.861587699
今日表,13,13,3.881061218
一個月,12,12,3.889516992
多於漲,23,22,3.796371273
億元以,18,18,3.821796512
盤附近,38,32,3.727084888
近震盪,18,18,3.821796512
下挫逾,23,19,3.946740312
有以上,18,16,3.93715939
同步下,22,21,3.812663975
遠東新,61,58,3.304653776
電類股,22,21,3.812663975
中光電,16,16,3.847859479
持續走,28,28,3.677392516
今日台,25,21,3.90302722
整體來,38,38,3.534546304
來看台,13,13,3.881061218
看台股,12,12,3.889516992
紡織股,15,14,3.925123887
法人認,36,31,3.728408124
上外資,22,20,3.862298269
趨保守,15,15,3.859921178
月線之,12,11,3.96808626
電元大,29,29,3.66276705
達電大,18,18,3.821796512
金台灣,12,12,3.889516992
台灣大,47,47,3.41435279
預期美,12,12,3.889516992
小漲點,34,33,3.623467192
股大漲,19,11,4.348967109
得分分,17,17,3.835098074
股券商,25,21,3.90302722
股市分,18,18,3.821796512
未來的,12,12,3.889516992
的變數,11,11,3.895967357
聯準會,78,60,3.388743752
分外資,24,22,3.826082517
外資投,46,30,3.92159377
資投信,47,31,3.897297507
中鋼台,14,14,3.871077733
台泥台,13,13,3.881061218
外資期,35,30,3.74679262
倉萬口,11,11,3.895967357
頭市場,23,20,3.89412953
分加權,16,16,3.847859479
市場成,18,16,3.93715939
場成交,13,11,4.034429219
檔支撐,11,11,3.895967357
經頭條,11,11,3.895967357
電法說,28,21,3.983137349
濟日報,22,18,3.969481653
動元件,202,133,2.730306379
表示意,18,18,3.821796512
行情有,19,19,3.808080068
熱疑慮,20,20,3.794048035
行情中,19,19,3.808080068
行情恐,22,22,3.765339105
盤開高,12,12,3.889516992
點不過,22,22,3.765339105
利了結,31,27,3.783167461
股權值,17,17,3.835098074
鴻海國,17,17,3.835098074
點回測,16,15,3.909638148
勢格局,12,11,3.96808626
指數同,14,14,3.871077733
舉行法,16,14,3.975680688
上漲幅,15,12,4.070806211
上電子,23,21,3.844086173
重災區,17,17,3.835098074
集中在,37,18,4.352087994
在蘋果,13,12,3.954546342
蘋果概,17,16,3.893823427
鴻海與,19,17,3.91815453
漲幅逾,18,13,4.140532265
逾半根,16,12,4.123239445
強勢上,11,11,3.895967357
股走弱,43,35,3.702155393
量放大,13,11,4.034429219
日下跌,21,20,3.828985962
止跌反,21,20,3.828985962
跌反彈,22,21,3.812663975
跌影響,17,16,3.893823427
的漲幅,15,11,4.153037568
反彈但,19,17,3.91815453
單減碼,18,12,4.218930287
碼多單,19,11,4.348967109
指數再,32,28,3.764538155
線位置,14,13,3.940150184
以上的,45,44,3.466223231
是目前,13,11,4.034429219
大聯大,45,41,3.547594128
點周線,14,12,4.014754115
在月線,12,11,3.96808626
性賣壓,13,12,3.954546342
股價續,16,15,3.909638148
周線收,14,13,3.940150184
線收黑,15,13,3.995160695
買指數,96,77,3.171308397
月線及,25,21,3.90302722
及季線,20,16,4.017040882
近整理,18,16,3.93715939
調節賣,15,13,3.995160695
下影線,19,17,3.91815453
接買盤,17,16,3.893823427
年線之,12,12,3.889516992
線反壓,19,17,3.91815453
台股昨,42,33,3.754823979
資籌碼,11,11,3.895967357
台股多,13,13,3.881061218
前外資,27,21,3.957429677
拖累台,25,22,3.854580712
累台股,26,23,3.835339604
股上周,20,14,4.150482092
上周五,59,31,4.041332021
日韓股,11,11,3.895967357
師認為,20,18,3.899337394
今年來,27,20,4.008948571
台股大,32,28,3.764538155
美科技,20,15,4.081535816
技類股,25,21,3.90302722
布財報,15,14,3.925123887
計買超,14,14,3.871077733
超台股,19,18,3.861587699
資持續,27,25,3.773325077
於去年,14,13,3.940150184
跌逾台,13,12,3.954546342
點或收,45,21,4.31852366
斯達克,69,50,3.551138186
克指數,46,37,3.679068537
跌點或,52,32,3.923885334
是否有,13,11,4.034429219
人指出,29,27,3.739185685
貨市場,14,13,3.940150184
美元創,14,11,4.095853205
月以來,70,52,3.510493524
市場仍,15,15,3.859921178
法人預,18,16,3.93715939
市場憂,13,13,3.881061218
美元的,25,17,4.12308707
矽晶圓,92,68,3.311644022
師指出,19,18,3.861587699
日持續,12,12,3.889516992
未出現,19,16,3.978151694
盤中分,14,14,3.871077733
後震盪,11,11,3.895967357
前市場,17,14,4.023171502
業財報,18,18,3.821796512
跌近點,19,16,3.978151694
終場小,23,22,3.796371273
經指數,25,25,3.721453491
國股市,47,35,3.75646098
線之上,51,39,3.679081816
大型電,15,15,3.859921178
型電子,26,22,3.881961039
勢族群,17,17,3.835098074
漲停板,31,27,3.783167461
等同步,18,16,3.93715939
設計的,11,11,3.895967357
盤力道,27,25,3.773325077
點上下,13,11,4.034429219
於大盤,24,23,3.780132169
後分析,17,17,3.835098074
分析台,18,18,3.821796512
析台股,12,12,3.889516992
非電子,15,12,4.070806211
指數以,21,20,3.828985962
不過在,16,15,3.909638148
在外資,28,27,3.716043584
盤要角,21,20,3.828985962
點收在,44,40,3.56289234
元指數,47,32,3.860453861
減至億,27,14,4.385571583
億美元,142,62,3.648729672
如市場,16,15,3.909638148
出現大,17,14,4.023171502
亞馬遜,24,18,4.033518345
表現較,39,30,3.816007111
跌破月,38,28,3.876691562
電子業,12,11,3.96808626
原物料,81,67,3.268563903
際資金,20,18,3.899337394
待觀察,15,14,3.925123887
金行情,16,15,3.909638148
元不過,13,13,3.881061218
台股相,12,12,3.889516992
京元電,52,45,3.521746992
相關的,17,13,4.094957795
華新科,161,127,2.713211942
奇力新,64,54,3.416479063
同欣電,23,23,3.750777751
價上漲,14,14,3.871077733
件族群,65,58,3.337380238
可持續,11,11,3.895967357
因市場,11,11,3.895967357
增至億,13,13,3.881061218
月業績,21,14,4.188702283
預估將,13,11,4.034429219
該公司,31,18,4.221874479
供應商,23,18,4.002196269
預估年,12,11,3.96808626
日收盤,16,16,3.847859479
究報告,16,15,3.909638148
告指出,13,11,4.034429219
可能會,19,13,4.183642015
年下半,21,20,3.828985962
股主要,17,16,3.893823427
類股全,15,15,3.859921178
普遍走,26,25,3.747888172
價走揚,12,12,3.889516992
至美元,14,12,4.014754115
早盤一,38,30,3.79939293
盤一度,43,35,3.702155393
度大漲,13,13,3.881061218
跌拖累,22,22,3.765339105
股價一,21,21,3.779779763
下跌逾,42,36,3.655695163
電群創,16,15,3.909638148
群創台,12,12,3.889516992
製造業,37,24,4.031220115
續賣超,147,47,4.047134257
盤重挫,25,21,3.90302722
挫道瓊,12,11,3.96808626
道瓊收,14,11,4.095853205
盤價漲,22,22,3.765339105
早盤跌,17,15,3.956340063
盤跌破,12,12,3.889516992
美國股,24,20,3.924605851
數收盤,29,28,3.700293913
主要因,11,11,3.895967357
爾指數,14,13,3.940150184
城半導,33,32,3.638566917
跌幅達,22,21,3.812663975
油期貨,18,12,4.218930287
年月以,30,18,4.197742557
今日在,46,39,3.618190216
其中台,13,13,3.881061218
中台積,17,17,3.835098074
點開出,57,52,3.400403325
開出後,31,31,3.633690918
度來到,13,13,3.881061218
預估成,11,11,3.895967357
約億元,24,21,3.874170843
破季線,37,26,3.941944014
顧指出,23,19,3.946740312
股昨日,47,36,3.723769316
新政府,25,14,4.325283495
當其衝,11,11,3.895967357
已連續,17,16,3.893823427
統一台,17,16,3.893823427
有超過,18,14,4.067947033
玉晶光,80,76,3.103589318
金像電,25,23,3.808288108
跌幅在,13,11,4.034429219
股部分,16,16,3.847859479
華南金,41,38,3.579759766
合庫金,30,28,3.722418841
第一金,100,89,3.001463092
紅盤上,15,11,4.153037568
另一方,12,11,3.96808626
技族群,15,15,3.859921178
明年第,15,11,4.153037568
漲左右,12,11,3.96808626
大投顧,23,21,3.844086173
報優於,12,12,3.889516992
績優股,13,11,4.034429219
龍頭股,40,33,3.724494384
