gram,TF,DF,TF_IDF,all_TF,all_DF,all_TF_IDF,expected_TF,expected_DF,DF_chisquare,MI,Lift,TF*DF_chisquare
計今年,23,23,3.535056334,6140,5528,8.511722622,13.3807421,12.04702644,9.958277295,5.76265E-06,1.90918482,229.0403778
通路,24,23,3.562722469,8483,5696,8.697191371,18.48678098,12.41314446,9.029260112,5.59269E-06,1.852874593,216.7022427
態勢,28,23,3.662929051,6847,5731,8.520127207,14.92148879,12.48941905,8.84527226,5.55853E-06,1.841558835,247.6676233
提前,28,23,3.662929051,7589,5886,8.542299983,16.53851006,12.82720651,8.06767453,5.41216E-06,1.793063827,225.8948868
年獲,27,23,3.639288044,8111,6234,8.470404499,17.67609107,13.58559385,6.523899071,5.11003E-06,1.692969792,176.1452749
季增,45,23,3.971353329,13469,7624,8.402069207,29.35264094,16.61478465,2.453897289,4.17838E-06,1.384309245,110.425378
單季,35,23,3.807984865,13378,7826,8.339026347,29.15432701,17.05499799,2.072298624,4.07053E-06,1.348578288,72.53045183
公佈,46,23,3.98564085,10456,8937,7.87555329,22.7864885,19.47617136,0.637567213,3.5645E-06,1.180930254,29.32809178
一季,34,23,3.789141342,15276,9506,7.994922546,33.29058898,20.71617824,0.251776257,3.35114E-06,1.110243392,8.560392749
股權,37,23,3.844108383,20826,9837,8.123440197,45.38555944,21.43751792,0.113882132,3.23838E-06,1.0728854,4.213638883
尚未,28,23,3.662929051,12333,10138,7.709268337,26.87698572,22.09347938,0.037195573,3.14223E-06,1.041031139,1.041476049
的情,26,23,3.614754715,12222,10403,7.646314514,26.63508631,22.67098698,0.004774806,3.06219E-06,1.014512514,0.124144958
將會,23,23,3.535056334,13149,10945,7.581129281,28.65527327,23.85215347,-0.030444443,2.91055E-06,0.964273521,-0.700222193
前的,27,23,3.639288044,12549,10945,7.551089066,27.34770889,23.85215347,-0.030444443,2.91055E-06,0.964273521,-0.821999966
來最,29,23,3.685740375,17969,11203,7.728832098,39.15937375,24.41440615,-0.08194116,2.84352E-06,0.94206674,-2.376293629
新的,26,23,3.614754715,14391,11614,7.506278603,31.36193152,25.31008774,-0.210844997,2.74289E-06,0.908728576,-5.481969935
相較,31,23,3.729093506,23986,13619,7.457052748,52.27206515,29.67953203,-1.503263195,2.33908E-06,0.774944833,-46.60115903
元年,36,23,3.826297514,32220,18310,6.926671796,70.21620692,39.90250617,-7.159818821,1.73981E-06,0.576404898,-257.7534776
期間,33,23,3.769735242,29168,20469,6.607775707,63.5650628,44.60755864,-10.46653537,1.5563E-06,0.515607684,-345.3956673
關係,28,23,3.662929051,63541,25671,6.445931355,138.4732465,55.94414177,-19.40000226,1.24093E-06,0.411124369,-543.2000633
決定,31,23,3.729093506,38866,28852,5.925220413,84.69966164,62.87641223,-25.28974214,1.10412E-06,0.365796953,-783.9820064
名聯電買進千,22,22,3.551381031,41,41,10.2093001,0.089350232,0.089350232,5372.975101,0.000743193,246.2220796,118205.4522
聯電買進千股,22,22,3.551381031,41,41,10.2093001,0.089350232,0.089350232,5372.975101,0.000743193,246.2220796,118205.4522
張第名聯電,23,22,3.580649857,47,46,10.30753074,0.102425876,0.100246602,4784.194068,0.000662411,219.4588101,110036.4636
買超為億元另,22,22,3.551381031,58,58,10.38163903,0.12639789,0.12639789,3785.304256,0.000525361,174.053539,83276.69364
金買超張第名,46,22,4.037045803,118,61,11.47315839,0.257154327,0.132935711,3596.990572,0.000499523,165.4935289,165461.5663
場買超億元買,40,22,3.945020926,110,61,11.35928396,0.239720135,0.132935711,3596.990572,0.000499523,165.4935289,143879.6229
名台積電買,24,22,3.608672816,64,62,10.46097222,0.139473533,0.135114985,3538.269241,0.000491466,162.8242784,84918.46177
金融股漲委買,22,22,3.551381031,63,63,10.41602375,0.137294259,0.137294259,3481.412148,0.000483665,160.2397661,76591.06726
融股漲委買張,22,22,3.551381031,63,63,10.41602375,0.137294259,0.137294259,3481.412148,0.000483665,160.2397661,76591.06726
股漲委買張數,22,22,3.551381031,63,63,10.41602375,0.137294259,0.137294259,3481.412148,0.000483665,160.2397661,76591.06726
漲委買張數萬,22,22,3.551381031,63,63,10.41602375,0.137294259,0.137294259,3481.412148,0.000483665,160.2397661,76591.06726
名群創買,24,22,3.608672816,69,67,10.48713597,0.150369903,0.146011355,3270.956695,0.00045479,150.6732129,78502.96067
超張第名中,53,22,4.130314194,145,71,11.59895494,0.315994724,0.154728451,3084.215514,0.000429168,142.1845812,163463.4223
張聯電,23,22,3.580649857,91,81,10.68728919,0.19831393,0.176521191,2698.056963,0.000376184,124.6309292,62055.31015
電買進千股賣,38,22,3.911247361,112,84,10.9648236,0.244078683,0.183059012,2600.139199,0.000362749,120.1798246,98805.28958
名友達買,22,22,3.551381031,84,84,10.51555064,0.183059012,0.183059012,2600.139199,0.000362749,120.1798246,57203.06239
上市外資買超,22,22,3.551381031,92,92,10.54052629,0.200493204,0.200493204,2370.247404,0.000331206,109.729405,52145.44289
市外資買超排,22,22,3.551381031,92,92,10.54052629,0.200493204,0.200493204,2370.247404,0.000331206,109.729405,52145.44289
開發金買,23,22,3.580649857,99,96,10.59841993,0.215748122,0.2092103,2269.670833,0.000317405,105.1573465,52202.42916
萬張最多根據,22,22,3.551381031,100,100,10.56067611,0.217927396,0.217927396,2177.141085,0.000304709,100.9510526,47897.10388
張最多根據台,22,22,3.551381031,100,100,10.56067611,0.217927396,0.217927396,2177.141085,0.000304709,100.9510526,47897.10388
多根據台灣證,22,22,3.551381031,100,100,10.56067611,0.217927396,0.217927396,2177.141085,0.000304709,100.9510526,47897.10388
最多根據台灣,22,22,3.551381031,101,101,10.56290552,0.22010667,0.22010667,2155.153926,0.000301692,99.95153726,47413.38638
買進千股賣出,132,22,4.731147438,612,102,13.29765171,1.333715662,0.222285944,2133.597931,0.000298734,98.97162023,281634.9269
進千股賣出千,132,22,4.731147438,612,102,13.29765171,1.333715662,0.222285944,2133.597931,0.000298734,98.97162023,281634.9269
千股賣出千股,132,22,4.731147438,612,102,13.29765171,1.333715662,0.222285944,2133.597931,0.000298734,98.97162023,281634.9269
股賣出千股買,66,22,4.274751491,306,102,12.24054719,0.666857831,0.222285944,2133.597931,0.000298734,98.97162023,140817.4634
賣出千股買超,66,22,4.274751491,306,102,12.24054719,0.666857831,0.222285944,2133.597931,0.000298734,98.97162023,140817.4634
出千股買超千,66,22,4.274751491,306,102,12.24054719,0.666857831,0.222285944,2133.597931,0.000298734,98.97162023,140817.4634
千股買超千股,66,22,4.274751491,306,102,12.24054719,0.666857831,0.222285944,2133.597931,0.000298734,98.97162023,140817.4634
股賣出千股賣,66,22,4.274751491,306,102,12.24054719,0.666857831,0.222285944,2133.597931,0.000298734,98.97162023,140817.4634
賣出千股賣超,66,22,4.274751491,306,102,12.24054719,0.666857831,0.222285944,2133.597931,0.000298734,98.97162023,140817.4634
出千股賣超千,66,22,4.274751491,306,102,12.24054719,0.666857831,0.222285944,2133.597931,0.000298734,98.97162023,140817.4634
千股賣超千股,66,22,4.274751491,306,102,12.24054719,0.666857831,0.222285944,2133.597931,0.000298734,98.97162023,140817.4634
千股第二名,44,22,4.007776977,204,102,11.62218069,0.444571887,0.222285944,2133.597931,0.000298734,98.97162023,93878.30896
上週外資自集,44,22,4.007776977,204,102,11.62218069,0.444571887,0.222285944,2133.597931,0.000298734,98.97162023,93878.30896
週外資自集中,44,22,4.007776977,204,102,11.62218069,0.444571887,0.222285944,2133.597931,0.000298734,98.97162023,93878.30896
公司為第一名,44,22,4.007776977,204,102,11.62218069,0.444571887,0.222285944,2133.597931,0.000298734,98.97162023,93878.30896
股買超千股第,44,22,4.007776977,204,102,11.62218069,0.444571887,0.222285944,2133.597931,0.000298734,98.97162023,93878.30896
超千股第二名,44,22,4.007776977,204,102,11.62218069,0.444571887,0.222285944,2133.597931,0.000298734,98.97162023,93878.30896
超千股第三名,44,22,4.007776977,204,102,11.62218069,0.444571887,0.222285944,2133.597931,0.000298734,98.97162023,93878.30896
股賣超千股第,44,22,4.007776977,204,102,11.62218069,0.444571887,0.222285944,2133.597931,0.000298734,98.97162023,93878.30896
億元就個股,22,22,3.551381031,102,102,10.56507617,0.222285944,0.222285944,2133.597931,0.000298734,98.97162023,46939.15448
買超千股第二,22,22,3.551381031,102,102,10.56507617,0.222285944,0.222285944,2133.597931,0.000298734,98.97162023,46939.15448
買超千股第三,22,22,3.551381031,102,102,10.56507617,0.222285944,0.222285944,2133.597931,0.000298734,98.97162023,46939.15448
股買超千股上,22,22,3.551381031,102,102,10.56507617,0.222285944,0.222285944,2133.597931,0.000298734,98.97162023,46939.15448
買超千股上週,22,22,3.551381031,102,102,10.56507617,0.222285944,0.222285944,2133.597931,0.000298734,98.97162023,46939.15448
超千股上週外,22,22,3.551381031,102,102,10.56507617,0.222285944,0.222285944,2133.597931,0.000298734,98.97162023,46939.15448
千股上週外資,22,22,3.551381031,102,102,10.56507617,0.222285944,0.222285944,2133.597931,0.000298734,98.97162023,46939.15448
股上週外資自,22,22,3.551381031,102,102,10.56507617,0.222285944,0.222285944,2133.597931,0.000298734,98.97162023,46939.15448
賣超千股第二,22,22,3.551381031,102,102,10.56507617,0.222285944,0.222285944,2133.597931,0.000298734,98.97162023,46939.15448
賣超千股第三,22,22,3.551381031,102,102,10.56507617,0.222285944,0.222285944,2133.597931,0.000298734,98.97162023,46939.15448
名上市公司為,44,22,4.007776977,206,103,11.6230186,0.448930435,0.224465218,2112.460541,0.000295834,98.01073071,92948.2638
上市公司為第,44,22,4.007776977,205,103,11.61560623,0.446751161,0.224465218,2112.460541,0.000295834,98.01073071,92948.2638
市公司為第一,44,22,4.007776977,205,103,11.61560623,0.446751161,0.224465218,2112.460541,0.000295834,98.01073071,92948.2638
元就個股,22,22,3.551381031,103,103,10.56718956,0.224465218,0.224465218,2112.460541,0.000295834,98.01073071,46474.1319
超為億元另統,22,22,3.551381031,103,103,10.56718956,0.224465218,0.224465218,2112.460541,0.000295834,98.01073071,46474.1319
為億元另統計,22,22,3.551381031,103,103,10.56718956,0.224465218,0.224465218,2112.460541,0.000295834,98.01073071,46474.1319
億元另統計自,22,22,3.551381031,103,103,10.56718956,0.224465218,0.224465218,2112.460541,0.000295834,98.01073071,46474.1319
元另統計自年,22,22,3.551381031,103,103,10.56718956,0.224465218,0.224465218,2112.460541,0.000295834,98.01073071,46474.1319
另統計自年年,22,22,3.551381031,103,103,10.56718956,0.224465218,0.224465218,2112.460541,0.000295834,98.01073071,46474.1319
所統計上週外,22,22,3.551381031,104,104,10.56924715,0.226644492,0.226644492,2091.729681,0.00029299,97.06831984,46018.05298
計上週外資在,22,22,3.551381031,104,104,10.56924715,0.226644492,0.226644492,2091.729681,0.00029299,97.06831984,46018.05298
統計上週外資,22,22,3.551381031,106,105,10.58565434,0.23100304,0.228823766,2071.393736,0.000290199,96.14385965,45570.66219
上週外資在集,58,22,4.189673297,281,107,12.03888746,0.612375982,0.233182313,2031.862302,0.000284775,94.34677816,117848.0135
週外資在集中,58,22,4.189673297,281,107,12.03888746,0.612375982,0.233182313,2031.862302,0.000284775,94.34677816,117848.0135
易所統計上週,22,22,3.551381031,107,107,10.57509889,0.233182313,0.233182313,2031.862302,0.000284775,94.34677816,44700.97064
總持有股票包,22,22,3.551381031,107,107,10.57509889,0.233182313,0.233182313,2031.862302,0.000284775,94.34677816,44700.97064
持有股票包括,22,22,3.551381031,107,107,10.57509889,0.233182313,0.233182313,2031.862302,0.000284775,94.34677816,44700.97064
有股票包括原,22,22,3.551381031,107,107,10.57509889,0.233182313,0.233182313,2031.862302,0.000284775,94.34677816,44700.97064
股票包括原始,22,22,3.551381031,107,107,10.57509889,0.233182313,0.233182313,2031.862302,0.000284775,94.34677816,44700.97064
票包括原始股,22,22,3.551381031,107,107,10.57509889,0.233182313,0.233182313,2031.862302,0.000284775,94.34677816,44700.97064
包括原始股東,22,22,3.551381031,107,107,10.57509889,0.233182313,0.233182313,2031.862302,0.000284775,94.34677816,44700.97064
括原始股東持,22,22,3.551381031,107,107,10.57509889,0.233182313,0.233182313,2031.862302,0.000284775,94.34677816,44700.97064
始股東持股及,22,22,3.551381031,107,107,10.57509889,0.233182313,0.233182313,2031.862302,0.000284775,94.34677816,44700.97064
股東持股及自,22,22,3.551381031,107,107,10.57509889,0.233182313,0.233182313,2031.862302,0.000284775,94.34677816,44700.97064
東持股及自集,22,22,3.551381031,107,107,10.57509889,0.233182313,0.233182313,2031.862302,0.000284775,94.34677816,44700.97064
持股及自集中,22,22,3.551381031,107,107,10.57509889,0.233182313,0.233182313,2031.862302,0.000284775,94.34677816,44700.97064
股及自集中市,22,22,3.551381031,107,107,10.57509889,0.233182313,0.233182313,2031.862302,0.000284775,94.34677816,44700.97064
及自集中市場,22,22,3.551381031,107,107,10.57509889,0.233182313,0.233182313,2031.862302,0.000284775,94.34677816,44700.97064
中市場買進之,22,22,3.551381031,107,107,10.57509889,0.233182313,0.233182313,2031.862302,0.000284775,94.34677816,44700.97064
市場買進之持,22,22,3.551381031,107,107,10.57509889,0.233182313,0.233182313,2031.862302,0.000284775,94.34677816,44700.97064
場買進之持股,22,22,3.551381031,107,107,10.57509889,0.233182313,0.233182313,2031.862302,0.000284775,94.34677816,44700.97064
買進之持股市,22,22,3.551381031,107,107,10.57509889,0.233182313,0.233182313,2031.862302,0.000284775,94.34677816,44700.97064
進之持股市值,22,22,3.551381031,107,107,10.57509889,0.233182313,0.233182313,2031.862302,0.000284775,94.34677816,44700.97064
之持股市值為,22,22,3.551381031,107,107,10.57509889,0.233182313,0.233182313,2031.862302,0.000284775,94.34677816,44700.97064
原始股東持股,22,22,3.551381031,108,108,10.57694684,0.235361587,0.235361587,2012.645693,0.000282138,93.47319688,44278.20525
超最多的前三,44,22,4.007776977,212,109,11.58495878,0.462006079,0.237540861,1993.781722,0.00027955,92.61564462,87726.39579
多的前三名上,44,22,4.007776977,213,110,11.57887575,0.464185353,0.239720135,1975.260773,0.000277008,91.77368421,86911.474
的前三名上市,44,22,4.007776977,213,110,11.57887575,0.464185353,0.239720135,1975.260773,0.000277008,91.77368421,86911.474
前三名上市公,44,22,4.007776977,213,110,11.57887575,0.464185353,0.239720135,1975.260773,0.000277008,91.77368421,86911.474
三名上市公司,44,22,4.007776977,213,110,11.57887575,0.464185353,0.239720135,1975.260773,0.000277008,91.77368421,86911.474
中鋼買,23,22,3.580649857,119,111,10.68722549,0.259333601,0.241899409,1957.073573,0.000274513,90.94689426,45012.69218
聯電上,22,22,3.551381031,113,113,10.58547154,0.246257957,0.246257957,1921.664982,0.000269654,89.33721472,42276.6296
最多的前三名,44,22,4.007776977,217,114,11.55522945,0.472902449,0.248437231,1904.426646,0.000267289,88.55355494,83794.77242
就個股,22,22,3.551381031,117,117,10.59149881,0.254975053,0.254975053,1854.479896,0.000260435,86.28295097,40798.55772
漲紡織,22,22,3.551381031,118,117,10.60425805,0.257154327,0.254975053,1854.479896,0.000260435,86.28295097,40798.55772
集中市場買進,22,22,3.551381031,120,117,10.62945531,0.261512875,0.254975053,1854.479896,0.000260435,86.28295097,40798.55772
期貨部分三大,22,22,3.551381031,138,138,10.6138786,0.300739806,0.300739806,1565.665347,0.000220804,73.15293669,34444.63763
金萬張,32,22,3.798094249,212,142,11.2028897,0.462006079,0.309456902,1520.33985,0.000214584,71.09229059,48650.87519
外資買超排行,23,22,3.580649857,162,161,10.63440542,0.353042381,0.350863107,1335.806241,0.00018926,62.70251716,30723.54354
金賣超前五大,22,22,3.551381031,211,203,10.68001975,0.459826805,0.442392613,1050.493209,0.000150103,49.72958258,23110.8506
碼空單,27,22,3.686225898,255,204,10.93702156,0.555714859,0.444571887,1045.132394,0.000149367,49.48581011,28218.57465
聯電元大,22,22,3.551381031,216,212,10.64987685,0.470723175,0.462006079,1004.067269,0.000143731,47.61842105,22089.47992
超前五大為中,23,22,3.580649857,243,223,10.73887396,0.529563572,0.485978093,952.4156453,0.000136641,45.26953033,21905.55984
及終場指數,22,22,3.551381031,227,227,10.61913538,0.494695188,0.494695188,934.874941,0.000134233,44.47182935,20567.2487
次族群部份以,22,22,3.551381031,240,240,10.61391105,0.52302575,0.52302575,881.9076749,0.000126962,42.0629386,19401.96885
元大原油反,22,22,3.551381031,251,249,10.62066917,0.546997763,0.542639215,848.4796504,0.000122373,40.54259142,18666.55231
積電鴻海台塑,22,22,3.551381031,283,271,10.65654865,0.61673453,0.590583243,776.1194238,0.000112439,37.25131093,17074.62732
觀察分析如下,22,22,3.551381031,275,275,10.5962149,0.599300338,0.599300338,764.2077214,0.000110803,36.70947368,16812.56987
察分析如下第,22,22,3.551381031,275,275,10.5962149,0.599300338,0.599300338,764.2077214,0.000110803,36.70947368,16812.56987
化方面融資減,22,22,3.551381031,308,308,10.57615078,0.671216379,0.671216379,677.7501637,9.89315E-05,32.77631579,14910.5036
方面融資減億,22,22,3.551381031,308,308,10.57615078,0.671216379,0.671216379,677.7501637,9.89315E-05,32.77631579,14910.5036
面融資減億元,22,22,3.551381031,308,308,10.57615078,0.671216379,0.671216379,677.7501637,9.89315E-05,32.77631579,14910.5036
融資減億元融,22,22,3.551381031,311,311,10.57420976,0.677754201,0.677754201,670.8009561,9.79772E-05,32.46014554,14757.62103
資減億元融資,22,22,3.551381031,311,311,10.57420976,0.677754201,0.677754201,670.8009561,9.79772E-05,32.46014554,14757.62103
減億元融資餘,22,22,3.551381031,313,313,10.57290665,0.682112749,0.682112749,666.2422271,9.73512E-05,32.25273247,14657.329
金額為億元類,22,22,3.551381031,313,313,10.57290665,0.682112749,0.682112749,666.2422271,9.73512E-05,32.25273247,14657.329
額為億元類股,22,22,3.551381031,313,313,10.57290665,0.682112749,0.682112749,666.2422271,9.73512E-05,32.25273247,14657.329
為億元類股成,22,22,3.551381031,313,313,10.57290665,0.682112749,0.682112749,666.2422271,9.73512E-05,32.25273247,14657.329
億元類股成交,22,22,3.551381031,314,314,10.57225244,0.684292023,0.684292023,663.9846608,9.70411E-05,32.15001676,14607.66254
元類股成交比,22,22,3.551381031,316,316,10.57093882,0.688650571,0.688650571,659.5124347,9.64269E-05,31.94653564,14509.27356
股成交比重電,22,22,3.551381031,316,316,10.57093882,0.688650571,0.688650571,659.5124347,9.64269E-05,31.94653564,14509.27356
成交比重電子,22,22,3.551381031,316,316,10.57093882,0.688650571,0.688650571,659.5124347,9.64269E-05,31.94653564,14509.27356
交比重電子傳,22,22,3.551381031,316,316,10.57093882,0.688650571,0.688650571,659.5124347,9.64269E-05,31.94653564,14509.27356
比重電子傳產,22,22,3.551381031,316,316,10.57093882,0.688650571,0.688650571,659.5124347,9.64269E-05,31.94653564,14509.27356
重電子傳產金,22,22,3.551381031,316,316,10.57093882,0.688650571,0.688650571,659.5124347,9.64269E-05,31.94653564,14509.27356
類股成交比重,22,22,3.551381031,335,333,10.56731282,0.730056776,0.725698228,623.6695895,9.15042E-05,30.31563142,13720.73097
不過外資,25,22,3.635551657,359,350,10.58052038,0.782359351,0.762745885,591.3122196,8.70598E-05,28.84315789,14782.80549
兆豐金中,22,22,3.551381031,404,383,10.59203798,0.880426679,0.834661926,536.7101601,7.95585E-05,26.35797719,11807.62352
台塑台化,22,22,3.551381031,550,488,10.59197981,1.198600677,1.063485691,412.1706902,6.24404E-05,20.68669111,9067.755184
正台,22,22,3.551381031,643,600,10.44239675,1.401273155,1.307564375,327.461424,5.07849E-05,16.82517544,7204.151329
日外資買超,27,22,3.686225898,772,664,10.48901419,1.682399495,1.447037908,291.9234171,4.58899E-05,15.20347178,7881.932262
中長期均線,27,22,3.686225898,756,678,10.42932833,1.647531112,1.477547743,285.047335,4.49424E-05,14.88953579,7696.278046
擇優,31,22,3.77718963,796,724,10.37832773,1.73470207,1.577794345,264.3351366,4.20869E-05,13.94351556,8194.389234
長期均線,27,22,3.686225898,815,730,10.39156446,1.776108276,1.590869989,261.826919,4.1741E-05,13.82891132,7069.326813
權指數上漲點,22,22,3.551381031,731,731,10.26375461,1.593049263,1.593049263,261.4129067,4.16839E-05,13.80999352,5751.083947
加權指數上漲,22,22,3.551381031,780,780,10.22893357,1.699833687,1.699833687,242.4335719,3.90653E-05,12.94244265,5333.538581
股聯電,25,22,3.635551657,1483,799,10.91870688,3.231863279,1.741239892,235.7040882,3.81363E-05,12.63467492,5892.602205
權值股台積電,25,22,3.635551657,878,833,10.25143092,1.913402535,1.815335207,224.4327611,3.65797E-05,12.11897391,5610.819028
值股台積電,25,22,3.635551657,879,834,10.25066104,1.915581809,1.817514481,224.1152552,3.65359E-05,12.10444276,5602.881381
指數開高,25,22,3.635551657,959,838,10.34070866,2.089923725,1.826231577,222.8528614,3.63615E-05,12.04666499,5571.321535
外資上,47,22,4.051206353,1172,858,10.52525,2.554109078,1.869817056,216.71867,3.55139E-05,11.76585695,10185.77749
大立光台,24,22,3.608672816,981,882,10.27757685,2.137867752,1.922119631,209.7274663,3.45475E-05,11.44569758,5033.459192
貨部分三大法,22,22,3.551381031,923,922,10.13305093,2.011469863,2.009290589,198.8903272,3.30487E-05,10.94913803,4375.587199
正隆,24,22,3.608672816,1501,937,10.6434468,3.27109021,2.041979698,195.0668631,3.25197E-05,10.77385834,4681.604715
光磊,24,22,3.608672816,1334,970,10.45089103,2.90715146,2.113895739,187.075046,3.14133E-05,10.40732501,4489.801105
金南,22,22,3.551381031,1954,981,10.84984459,4.258301313,2.137867752,184.5316657,3.10611E-05,10.29062718,4059.696645
高終場,22,22,3.551381031,1065,1027,10.10323043,2.320926765,2.238114355,174.4915864,2.96698E-05,9.829703275,3838.814901
億元資,22,22,3.551381031,1121,1056,10.11008926,2.442966107,2.301313299,168.6160063,2.8855E-05,9.559758772,3709.552138
成交量億元,23,22,3.580649857,1177,1064,10.14960077,2.565005448,2.318747491,167.052127,2.86381E-05,9.487880886,3842.198921
集團股,33,22,3.818355545,1411,1073,10.33076887,3.074955554,2.338360957,165.3209479,2.83979E-05,9.408299406,5455.591281
元資金,22,22,3.551381031,1305,1110,10.18573429,2.843952515,2.418994093,158.5021615,2.74513E-05,9.094689426,3487.047552
明光,29,22,3.733277351,1700,1121,10.45183068,3.704765728,2.442966107,156.5627839,2.71819E-05,9.005446265,4540.320734
以元作收,44,22,4.007776977,1832,1179,10.43867489,3.99242989,2.569363996,146.9428295,2.58447E-05,8.562430249,6465.484497
攻上漲,22,22,3.551381031,1378,1221,10.07290314,3.003039514,2.660893502,140.554682,2.49557E-05,8.267899478,3092.203005
月光投控,23,22,3.580649857,1929,1252,10.38173602,4.203819464,2.728450995,136.1184796,2.43378E-05,8.063183118,3130.72503
日月光投控,23,22,3.580649857,1928,1252,10.38119045,4.20164019,2.728450995,136.1184796,2.43378E-05,8.063183118,3130.72503
資訊服務,22,22,3.551381031,1409,1279,10.01279436,3.070597006,2.787291392,132.4325735,2.3824E-05,7.892967368,2913.516617
聯詠,52,22,4.117772097,2256,1350,10.40400854,4.916442049,2.942019843,123.4548464,2.2571E-05,7.47785575,6419.65201
電也,23,22,3.580649857,1512,1394,9.930458719,3.295062224,3.037907897,118.358077,2.18586E-05,7.24182587,2722.235772
上仍,23,22,3.580649857,1556,1455,9.88208569,3.390950278,3.170843608,111.8116105,2.09422E-05,6.938216676,2571.667041
亞德,27,22,3.686225898,2454,1474,10.32379041,5.347938292,3.212249814,109.8854627,2.06723E-05,6.848782404,2966.907493
早盤一,24,22,3.608672816,1622,1499,9.870143141,3.534782359,3.266731663,107.4270491,2.03275E-05,6.734559882,2578.249178
訊服務,22,22,3.551381031,1764,1537,9.909423137,3.844239261,3.349544073,103.8468217,1.98249E-05,6.568058076,2284.630078
點費城半導,22,22,3.551381031,1661,1550,9.833012493,3.619774044,3.377874634,102.6632397,1.96587E-05,6.512971138,2258.591273
下震,22,22,3.551381031,1697,1551,9.85352422,3.698227906,3.380053908,102.5730364,1.9646E-05,6.50877193,2256.6068
點不過,23,22,3.580649857,1620,1561,9.794794104,3.530423811,3.401846648,101.6775134,1.95201E-05,6.467075761,2338.582808
指標股,28,22,3.710171816,2019,1571,10.00534855,4.399954121,3.423639388,100.7936685,1.93959E-05,6.425910416,2822.222719
較強,25,22,3.635551657,1841,1580,9.901613594,4.012043356,3.443252853,100.0080097,1.92854E-05,6.389307129,2500.200242
上外資,22,22,3.551381031,1632,1583,9.776646933,3.556575099,3.449790675,99.7481582,1.92488E-05,6.377198524,2194.45948
億元在,25,22,3.635551657,1777,1650,9.78593128,3.872569823,3.59580203,94.19720554,1.84672E-05,6.118245614,2354.930138
點今,22,22,3.551381031,1729,1655,9.752977388,3.767964673,3.6066984,93.80145114,1.84114E-05,6.099761488,2063.631925
濃厚,23,22,3.580649857,1935,1781,9.728885872,4.216895108,3.881286919,84.58219416,1.71089E-05,5.668223056,1945.390466
多頭排列,37,22,3.893687916,2010,1788,9.759036976,4.380340655,3.896541836,84.10924642,1.70419E-05,5.646032026,3112.042117
在台股,23,22,3.580649857,2053,1824,9.742551419,4.474049435,3.974995699,81.73613374,1.67055E-05,5.534597184,1879.931076
有表,23,22,3.580649857,2205,1883,9.752581282,4.805299077,4.103572862,78.04957169,1.61821E-05,5.361181765,1795.140149
勢台,23,22,3.580649857,1997,1913,9.626441016,4.352010093,4.168951081,76.26530016,1.59283E-05,5.277106776,1754.101904
下台股,26,22,3.66137615,2175,1936,9.686934585,4.739920858,4.219074382,74.93617965,1.57391E-05,5.214413876,1948.340671
力成,35,22,3.857098494,3288,1988,10.03575969,7.165452773,4.332396628,72.04885326,1.53274E-05,5.078020756,2521.709864
生技股,28,22,3.710171816,2906,1996,9.908805616,6.332970121,4.34983082,71.6185261,1.5266E-05,5.057667968,2005.318731
強彈,25,22,3.635551657,2409,2022,9.703333163,5.249870964,4.406491942,70.24443249,1.50697E-05,4.992633661,1756.110812
浩鼎,34,22,3.838011935,5542,2061,10.46522745,12.07753627,4.491483627,68.25097697,1.47845E-05,4.898158789,2320.533217
為強,24,22,3.608672816,2246,2097,9.567126699,4.894649309,4.569937489,66.47948245,1.45307E-05,4.814070226,1595.507579
再創新高,33,22,3.818355545,2445,2117,9.630097759,5.328324827,4.613522968,65.52250539,1.43934E-05,4.76859011,2162.242678
湧入,25,22,3.635551657,2563,2278,9.534675617,5.585479154,4.964386076,58.45881794,1.33762E-05,4.431565085,1461.470449
勢上,24,22,3.608672816,2445,2286,9.483725103,5.328324827,4.981820267,58.13506427,1.33294E-05,4.416056546,1395.241542
場下跌,25,22,3.635551657,15697,2290,11.22498976,34.20806331,4.990537363,57.97408138,1.33061E-05,4.40834291,1449.352034
爆量,24,22,3.608672816,2786,2319,9.578599233,6.071457246,5.053736308,56.82446325,1.31397E-05,4.353214861,1363.787118
但台,23,22,3.580649857,2522,2359,9.452736241,5.496128921,5.140907266,55.28771345,1.29169E-05,4.279400281,1271.617409
股價表現,26,22,3.66137615,2673,2371,9.497213483,5.825199289,5.167058554,54.8373731,1.28515E-05,4.25774157,1425.771701
元太,26,22,3.66137615,3632,2404,9.755478521,7.915123014,5.238974594,53.62346536,1.26751E-05,4.199295035,1394.210099
漲點漲幅,37,22,3.893687916,4612,2408,9.974048541,10.05081149,5.24769169,53.47871984,1.2654E-05,4.192319461,1978.712634
續加,28,22,3.710171816,2581,2430,9.417486917,5.624706085,5.295635717,52.69165045,1.25395E-05,4.154364306,1475.366212
價表現,26,22,3.66137615,2916,2586,9.409972103,6.354762861,5.635602455,47.5181685,1.1783E-05,3.903753002,1235.472381
營收創,26,22,3.66137615,3157,2669,9.42092664,6.879967884,5.816482193,45.02829028,1.14166E-05,3.782354913,1170.735547
表現相,23,22,3.580649857,2986,2763,9.303015751,6.507312038,6.021333945,42.4021938,1.10282E-05,3.653675448,975.2504575
大盤指,25,22,3.635551657,3269,2826,9.340564687,7.124046568,6.158628204,40.74755807,1.07823E-05,3.572224085,1018.688952
