,post_time,title,content
180815,2018/10/11 06:24:00,聯電ADR10日下跌0.07美元跌幅3.00%折台股14.00元,(中央社台北2018年10月11日電)聯電在NYSE掛牌 ADR以2.26美元作收，下跌0.07美元，跌幅 3.00%。<BR>由於每單位聯電 ADR相當於台股 5股聯電普通股，以10月 9日新台幣匯市收盤價30.968元計算，相當台股聯電每股為 14.00元。<BR>最近10個交易日行情如下：
181936,2018/10/11 15:14:00,【Y晚報】股匯雙殺！台股一日狂瀉660點 終結萬點行情,"（開盤日15:30出刊）市場擔憂美債殖利率續揚，在恐慌性賣壓大舉傾洩下，美股出現大幅修正，在台灣國慶日休市期間，累計美股四大指數跌幅介在3.35%~4.52%之間，其中以費半指數下跌58.8點，下跌幅度達4.52% 最為沉重，而道瓊指數亦是失守26,000整數大關。貨幣走勢方面，台幣匯率今(10/11)已貶破31元大關，資金向外逃竄的疑慮浮現。另外，被視為避險貨幣的日圓，近日則明顯走強，顯示全球資金版塊逐漸移動，因全球股市恐慌情緒蔓延，轉進避險性資產。整體而言，在美國漸進升息的環境下，市場預期流動資金緊縮，將降低股市流動性，悲觀的投資氣氛，在短線上恐怕較難快速扭轉。<BR> 今(11)日台股加權指數大幅修正，早盤向下開低後、未能止住跌勢，恐慌氣氛持續蔓延，於一日之內，大盤急速摜破萬點大關。電子權值股當中，台積電(2330)下跌6.76%，貢獻大盤跌點達144點，大立光(3008)股價亦失去秩序，遭空方壓迫、殺至跌停板，終場以3235元作收。族群表現方面，盤面上幾乎僅存電信類股傷害較輕，中華電(2412)、台灣大(3045)、遠傳(4904)下跌皆在1%之內，整體而言，台股市場似乎已進入非理性狀態，不論營收表現好壞，全面出現修正，今(11)日終場加權指數下跌660點，跌幅為6.31%，以9806點作收，成交量為2053億元。<BR> 在中美貿易戰影響方面，因下游客戶需求轉為保守，工具機產業成為苦主。氣動元件大廠亞德客-KY(1590)公告9月營收，金額為12.42億元，除了較8月減少1.92%，同時也較去(2017)年同期衰退2.28%，罕見出現負成長。中國大陸貢獻亞德客-KY(1590)營收比重逾85%，國內法人指出，在中美貿易戰尚未緩解前，2019年對產業看法仍偏向保守，拉貨動能恐怕難以轉強。股價表現方面，今(11)日亞德客-KY(1590)股價波動劇烈，開盤一度重挫至跌停，但隨後跌幅逐步收斂，終場下跌2.91%，以233.5元作收。<BR> 除亞德客-KY(1590)外，中美貿易戰利空也干擾同為工具機產業的上銀(2049)，不過，近日內資、外資對其評價，似乎出現看法分歧的現象，歐系外資於10/9報告中指出，上銀(2049)處於技術領先的地位，看好公司在工業機器人領域的市佔率增長，該外資預期上銀(2049) 2019全年EPS仍可達19.29元。但是，國內法人於10/2的報告中則表示，工具機產業有客戶重複下單、庫存過剩等問題，且認為自動化產業未來衰退的幅度恐怕超於原先預期，產品面臨均價下跌的風險，將不利上銀(2049)營益率表現。股價表現上，今(11)日上銀(2049)是難逃修正，終場股價打至跌停、以201.5元作收。<BR> 目前在操作上，建議勿看見股價已跌深，即貿然進場，目前在技術面上，今(11)日加權指數是以帶量實體長黑K棒摜破萬點整數大關，且無力拉出下影線，以現階段而言，未有明顯止跌跡象，且上檔套牢壓力是更為沈重，若是以融資操作，建議勿向下攤平，以免損失再度擴大之風險。<BR> 今(11)日為9月份營收最後公告日，應審視手中持股之營收表現，基本面已明顯轉弱之個股，不宜過度戀棧。焦點事件方面，金管會主委顧立雄表示，鼓勵上市櫃公司視情況啟動庫藏股機制，另今(10/11)下午國安基金將會召開會議，後續發展可密切觀注。<BR> 1.熱門股:新光金(2888)、聯電(2303)、群創(3481)、開發金(2883)、中信金(2891)<BR> 2.強勢股:致茂(2360)、新興(2605)、穩懋(3105)、智邦(2345)、中電(1611)<BR> 3.弱勢股:立隆電(2472)、日電貿(3090)、美琪瑪(4721)、富鼎(8261)、尼克森(3317)<BR> 三大法人合計：-301.61億元<BR> 外資：-302.16億元<BR> 投信：6.01億元<BR> 1.IMF對貿易戰做5大情境分析 美國恐有打持久戰的空間<BR> 2.盛群發表9大類新品 MCU搶拚市占率迎貿易戰<BR> 3.史上最慘一日！台股收跌660點 終結萬點行情 股民慘賠20萬<BR> 4.台股閃崩跌落萬點 專家：股市像掉落中的刀子 顧立雄要投資人「逢低承接」<BR> 5.台股暴跌 賴揆指示召集財金部會穩定金融市場<BR> 6.台股沒失序，曾銘宗：國安基金政治性護盤就送監察院<BR> 7.吳田玉：目前半導體庫存仍正常 期許日月光繼續維持過去強勁成長動能<BR> 8.大立光Q3營收及毛利率同創次高、前3季EPS達133.38元<BR> 以上內容由Yahoo!奇摩股市 與 CMoney理財寶 聯合提供"
182273,2018/10/11 18:45:00,半導體類股今年來市值縮水9千億元 威盛逆勢增,（中央社記者張建中台北2018年10月11日電）台股今天重挫660.72點，法人統計，半導體類股單日市值縮水新台幣6332.5億元，今年來市值縮水9003.8億元，威盛 (2388) 今年來市值卻逆勢增加68.6億元，表現搶眼。<BR>美股道瓊工業指數大跌800多點，衝擊亞股全面重挫，台股在外資大舉賣超302.06億元，指數收跌660.72點，摜破1萬點大關，收在9806.11點。<BR>台股市值最大的台積電 (2330) 成為外資「提款機」，外資今天賣超台積電3萬7208張，居外資今天賣超第3名。台積電今天股價開低走低，收在227.5元，大跌16.5元，跌幅達6.76%，單日市值縮水4278.5億元。<BR>IC設計廠聯發科 (2454) 、晶圓代工廠聯電 (2303) 與動態隨機存取記憶體(DRAM)廠南亞科 (2408) 今天市值也同步縮水超過100億元規模，法人統計，半導體類股今天市值共縮水達6332.5億元。<BR>隨著今天市值大幅縮水，半導體類股今年來市值擴大縮水9003.8億元，其中，聯發科市值縮水1299.3億元，市值縮水金額高居半導體類股第一；南亞科市值縮水754.4億元居次。<BR>法人統計，有近9成的半導體股今年來市值面臨縮水窘境，不過，仍有16家半導體廠今年來市值增加，其中，以威盛市值增加最多，達68.6億元。
182353,2018/10/12 06:03:00,聯電ADR11日下跌0.04美元跌幅1.77%折台股13.81元,(中央社台北2018年10月12日電)聯電在NYSE掛牌 ADR以2.22美元作收，下跌0.04美元，跌幅 1.77%。<BR>由於每單位聯電 ADR相當於台股 5股聯電普通股，以10月11日新台幣匯市收盤價31.105元計算，相當台股聯電每股為 13.81元。<BR>最近10個交易日行情如下：
182524,2018/10/12 08:02:00,《盤前掃瞄-基本面》小摩翻空半導體；海空運Q4不看淡,基本面：<BR> 1.前一交易日新台幣以31.105元兌一美元收市，貶值1.37角，成交值為17.35億美元。<BR> 2.集中市場11日融資減為1390.81億元，融券減為438565張。<BR> 3.集中市場11日自營商賣超5.65億元，投信買超5.63億元，外資賣超302.07億元。<BR> 4.蘋概9月營收，組裝廠動起來。<BR> 5.小摩翻空半導體，降評聯電、日月光投控。<BR> 6.貿易戰助攻，海空運Q4不看淡。<BR> 7.銷量不振，自行車族群9月營收衰退。<BR> 8.鴻海送暖，意外月增47％。<BR> 9.北台灣推案挑戰兆元，11月達陣。<BR> 10.轉單效益吃得到，我醫材廠可望受惠。<BR> 11.中鋼：鋼價有撐，不必悲觀。<BR> 12.新iPhone加持，軟板廠受惠。
183344,2018/10/12 17:23:00,半導體股市值回升3266億元 台積電重登6兆元,（中央社記者張建中新竹2018年10月12日電）台股在11日重挫660點後，今天指數大漲239.7點，展開強勢反彈，收復1萬點大關，半導體類股股價紛紛反彈，今天半導體股市值共回升新台幣3266.3億元。<BR>晶圓代工廠台積電 (2330) 今天股價大漲9.5元，漲幅4.18%，市值增加2463.3億元，為今天市值增加最多的半導體廠。<BR>隨著股價反彈，台積電市值重新站上6兆元大關，達6.14兆元，穩居台股市值第一大；台積電今年來市值也由減少518.6億元，轉為增加1944.7億元，為今年來市值增加最多的半導體廠。<BR>手機晶片廠聯發科 (2454) 今天股價同樣有不錯表現，收在220元，漲9.5元，漲幅約4.51%，市值增加151.2億元，為今天市值增加第2大的半導體廠。<BR>動態隨機存取記憶體(DRAM)廠南亞科 (2408) 前3季可望賺進1個股本，外資買超8249張，居外資今天買超第4位，南亞科股價更是強攻漲停，達53.3元，漲4.8元，漲幅達9.9%。<BR>南亞科今天市值增加148.8億元，為今天市值增加第3大半導體廠。<BR>聯電 (2303) 則在外資持續賣超，賣超1萬2453張，股價表現相對弱勢，終場收在13.65元，跌0.1元，市值縮水12.2億元，為今天市值縮水最多的半導體廠。（編輯：郭萍英）
183466,2018/10/13 11:16:00,聯電ADR12日下跌0.03美元跌幅1.35%折台股13.54元,(中央社台北2018年10月13日電)聯電在NYSE掛牌 ADR以2.19美元作收，下跌0.03美元，跌幅 1.35%。<BR>由於每單位聯電 ADR相當於台股 5股聯電普通股，以10月12日新台幣匯市收盤價30.910元計算，相當台股聯電每股為 13.54元。<BR>最近10個交易日行情如下：
184004,2018/10/15 08:42:00,統一證券：台股內憂外患，弱勢格局恐將延續,：<BR> 受到美股再度下挫影響，上周五台股以小漲5點9811點開出後，隨即由紅翻黑至最低9740點；但由於美股盤後期貨大漲，加上10/11台股重挫並跌破萬點關卡，低接買盤出籠，大型權值股台積電、鴻海、日月光投控、環球晶、群創、緯創等承接力道強勁，推升指數再度翻紅並重新站回萬點之上，一路向上至最高10046點，尾盤以接近最高點、長紅棒作收。觀察盤面變化，三大類股均走揚，電子、傳產及金融分別上漲3.23%、1.78%及1.21%。在次族群部份，相對強勢者為光電、電子零組件及半導體，分別上漲6.13%、3.97%及3.94%。終場指數上漲239點，收在10045點，成交量能為1438億元。<BR> <BR> ：<BR> 三大法人合計賣超27.72億元。其中外資賣超41.2億元，投信賣超4.83億元，自營商買超18.01億元。外資買超前五大為兆豐金、群創、南亞科、華邦電、宏?痋F賣超前五大為中信金、旺宏、鴻海、聯電、元大金。投信買超前五大為兆豐金、智邦、中華電、台達電、欣興；賣超前五大為華泰、欣銓、遠東新、達運、元太。資券變化方面，融資減35.88億元，融資餘額為1366.14億元，融券減2.55萬張，融券餘額為41.27萬張。外資台指期部位，多單增加8444口，淨多單部位25146口。借券賣出金額為34.69億元。類股成交比重：電子67.86%、傳產23.59%、金融8.54%。<BR> <BR> ：<BR> 美中貿易戰越演越烈，摩擦範圍持續擴大，尤其11月軍事演習緊張情勢升高，兩岸地緣政治風險升溫，而且國內蘋概股未來展望出現隱憂，4Q18恐將旺季不旺，加上台股技術面已經偏空，操作上保守觀望為宜。對台股後市行情，分析如下：第一、國際股市部份。美中貿易戰持續擴大，川普對中國的態度更趨強硬，美國財政部除了警告將中國列入匯率操縱國名單，10/10更宣布將從11/10開始嚴審外國投資美國電信、半導體、飛機製造等27項關鍵技術領域，預計實施一年，以阻擋美國高科技技術輸出至中國；此外，美軍將於11月在極為敏感的台灣海峽和南海進行軍事演習，此舉勢必引發中國採取強硬手段反制，地緣政治風險大增，將使國際金融市場更加動盪不安。第二、台股面臨內憂外患，除了國際系統性風險升溫、美股重挫外，佔台股權值比重高的蘋概股未來展望亦出現隱憂，大立光10/11法說會表示，今年訂單高點可能提前至9月，10月、11月恐將逐月遞減，幾乎確定4Q18將旺季不旺；台積電亦將於10/18舉辦法說會，市場擔心對4Q18展望不如先前樂觀；蘋概股對前景轉趨保守，恐不利整體電子股未來股價表現。第三、技術面觀察。雖然上周五指數重新站回萬點大關，但只是跌深反彈，由於各期均線全部下彎、外資偏空操作，而且融資減幅不足、籌碼依然零亂，在量能尚未出現有效萎縮之前，指數弱勢格局恐將延續。第四、盤面觀察。上周五台股跌深反彈，重量級權值股台積電、台達電、聯發科、可成、國巨等皆漲逾4%，大立光與南亞科更強勢漲停，半導體、被動元件、矽晶圓與光學鏡頭等近期較弱族群亦紛紛強彈收紅，金融股國泰金、中信金、兆豐金、華南金、開發金等皆漲逾1%；由於盤勢仍偏弱，上周五台股表現以暫時性跌深反彈解讀為宜。<BR> <BR> ：<BR> 雖然上周五加權指數展開大跌後的反彈走勢，重新站回萬點關卡。不過，考量台股近期內憂外患，不僅美股重挫、美中貿易戰擴大、而且11月的台海軍演將使地緣政治風險增加，加上台股技術面轉弱，且國內蘋概股4Q18業績恐將旺季不旺，盤勢已成空方格局；建議尊重趨勢，多看少做，保守以對，切勿輕易進場摸底或追逐反彈。
184660,2018/10/15 17:30:00,三大法人賣超203億 外資大砍0050逾4萬張 重兵狙擊金融股,台股今 (15) 大跌 144 點，收在 9901 點，差 1 點就又失 9900 關卡，三大法人再度同步站在賣方，自營商賣超 5.74 億元，投信賣超 2.21 億元，外資及陸資賣超 195.54 億元，三大法人合計砍出 203.49 億元。<BR>值得留意的是，外資大砍元大台灣 50 (0050-TW) 高達 4.15 萬張、台積電 2.2 萬張，其中台積電已被外資連 7 賣，合計出脫超過 10 萬張，外資今天還重兵狙擊金融股，賣超前 10 名個股中，金融股就佔據了 6 檔，電子、金融權值股明顯成了外資賣超主要標的，慎防外資恐加速提款。<BR>外資現貨賣超 195 億，已經連 7 賣，期貨淨多單持續略增，淨多單水位升至 26506 口，外資連日逢低大幅低接台指期淨多單，但台指期週三即將結算，目前整體氣氛仍是偏空，要小心結算行情。<BR>外資今天買超前 10 名個股分別為：富邦 VIX 獲買超 19552 張、元大台灣 50 反 1 獲買超 15138 張、南亞科 7102 張、台航 3359 張、兆豐金 2703 張、華泰 2247 張、裕民 1595 張、GIS-KY 獲買超 1278 張、晶電 1179 張、華通 1153 張。<BR>外資賣超前 10 名個股分別為：元大台灣 50 遭砍 41514 張、台積電 22615 張、旺宏 17913 張、開發金 17306 張、群創 16145 張、新光金 13935 張、玉山金 13411 張、元大金 13316 張、第一金 12753 張、台新金 12333 張。<BR>投信買超前 10 名個股分別為：新興 1196 張、裕民 1010 張、中鴻 700 張、玉山金 642 張、華新科 524 張、華通 509 張、文曄 500 張、台表科 459 張、台達電 449 張、兆豐金 380 張。<BR>投信賣超前 10 名個股分別為：遠東新 4047 張、華泰 3392 張、中纖 1904 張、欣興 1541 張、達運 1107 張、台化 1093 張、開發金 1030 張、國喬 980 張、奇力新 901 張、中石化 750 張。<BR>自營商無論買賣超，都大舉操作權證，買超前 10 名個股分別為：元大台灣 50 反 1 獲買 48121 張、富邦 VIX 獲買 10362 張、滬深 2X 群益 7C 購 07 獲買 3036 張、華邦電永昌 83 購 02 獲買 3019 張、臺股指元大 84 售 06 獲買 2949 張、彰銀麥證 84 購 01 獲買 2814 張、聯電永昌 83 購 01 獲買 2666 張、永豐金麥證 83 購 01 獲買 2499 張、聯詠麥證 83 購 01 獲買 2472 張、臺股指凱基 83 售 09 獲買 2419 張。<BR>自營商賣超前 10 名個股分別為：元大滬深 300 正 2 遭賣 17583 張、元大高股息 15488 張、臺股指永昌 83 售 04 遭賣 3983 張、富邦上証正 2 遭賣 3584 張、致茂麥證 84 購 01 遭賣 3441 張、元大台灣 50 正 2 遭賣 3119 張、台積電元大 86 購 01 遭賣 3088 張、滬深 2X 群益 82 購 01 遭賣 3076 張、元大台灣 50 遭賣 2729 張、台新金 2254 張。<BR>整體來說，外資持續提款，導致大型權值股賣壓沉重，加權指數今天重挫 144 點；但是相對於權值股的表現，今天中小型股股價表現亮眼，預料還是政府四大基金與公股行庫等「國家隊」持續進場，鎖定超跌的業績股逢低呈接，但目前三大法人操作仍是偏空，尤其外資有明顯鎖定電子金融權值股提款的跡象，短線在台指期結算未明朗前，建議操作仍保守為宜。
184756,2018/10/16 06:31:00,聯電ADR15日下跌0.04美元跌幅1.83%折台股13.30元,(中央社台北2018年10月16日電)聯電在NYSE掛牌 ADR以2.15美元作收，下跌0.04美元，跌幅 1.83%。<BR>由於每單位聯電 ADR相當於台股 5股聯電普通股，以10月15日新台幣匯市收盤價30.940元計算，相當台股聯電每股為 13.30元。<BR>最近10個交易日行情如下：
185434,2018/10/16 13:45:00,【台北股市】漲79.98點,（中央社台北2018年10月16日電）台北股市今天開低走高，收盤漲79.98點，為9981.1點，漲幅0.81%，成交金額新台幣1072.16億元。<BR>加權指數開盤為9891.97點，盤中最高10011.19點，最低9888.73點；不含金融股指數8343.73點，漲76.26點。<BR>八大類股漲跌幅：泥窯股跌0.51%、食品股漲0.68%、塑化股漲0.3%、紡織股跌0.24%、機電股漲1.27%、造紙股跌0.95%、營建股漲0.12%、金融股漲0.13%。<BR>委買張數1180萬3389張，委賣張數696萬5643張，成交張數432萬4180張。<BR>收盤時上漲514家，下跌301家，持平102家。<BR>成交量前5名個股為元大滬深300正2、元大台灣50反1、旺宏、鴻海、聯電。<BR>漲幅前5名個股為智寶、麗臺、隴華、天瀚、嘉晶。<BR>跌幅前5名個股為百和、互億、南亞科、矽力-KY、新興。
186493,2018/10/17 13:57:00,【台北股市】跌1.96點,（中央社台北2018年10月17日電）台北股市今天開高走低，收盤跌1.96點，為9979.14點，跌幅0.02%，成交金額新台幣1140.37億元。<BR>加權指數開盤為10048.43點，盤中最高10127.01點，最低9978.25點；不含金融股指數8344.08點，漲0.35點。<BR>八大類股漲跌幅：泥窯股跌0.25%、食品股漲0.2%、塑化股跌0.54%、紡織股漲0.71%、機電股漲0.31%、造紙股跌0.34%、營建股跌0.48%、金融股跌0.16%。<BR>委買張數1203萬3865張，委賣張數717萬2534張，成交張數440萬4562張。<BR>收盤時上漲448家，下跌363家，持平108家。<BR>成交量前5名個股為元大滬深300正2、鴻海、元大台灣50反1、富邦VIX、聯電。<BR>漲幅前5名個股為天鈺、中和、鎧勝-KY、同開、同欣電。<BR>跌幅前5名個股為越南控-DR、矽力-KY、富邦VIX、樺漢、新美齊。
186554,2018/10/17 14:48:00,台股盤後—萬點得而復失 尾盤遭襲 從漲百點到小跌1.96點作收,鎧勝 - KY 受到美股大漲帶動，加上亞股也同步走高，台股今 (17) 日開盤隨即站回萬點大關，早盤由蘋概三雄領軍，一度大漲逾 145 點、攻上 10127.01 點，惟盤中受到大立光與鴻海走低影響，加上台塑四寶由紅翻黑，指數開高走低，尾盤遭賣壓摜至平盤之下，失守萬點大關，小跌 1.96 點、以 9979.14 點作收，成交量雖較昨日稍增，仍維持量縮格局，達 1140.37 億元。<BR> 台股今日上市類股中，漲幅最高的為機電指數、漲幅超過 2%，其餘收紅的族群漲幅均在 1% 以下，包括其他、資訊、半導體、紡織、橡膠、網通、觀光、電通、光電、電子、食品、電子設備、生醫、非金族群等，其餘類股均收黑，跌幅最深的為油燃族群、下挫逾 1.8%，其次為其電指數。<BR> 店頭市場今日上漲 0.86%、以 118.94 點作收，成交量為 224.9 億元。上櫃指數部分，漲幅最高的為紡織與半導體指數，漲幅均超過 2.3%，收紅的族群包括電子、網通、電通、生醫、電子設備、其電、遊戲、資服、機械、化工、電零族群等，又以航運指數跌幅最重、約 1.11%，其次為鋼鐵族群。<BR> 蘋概三雄部分，僅明 (17) 日將召開法說會的台積電，受到費半指數大漲，加上 SEMI 預估全球晶圓出貨持續成長至 2021 年激勵，今日股價跳空大漲，上漲 0.63%、以 238.5 元作收；股王大立光則是開高走低，終場以 3330 元、平盤作收；鴻海現金減資生效，將於明日停牌，股價開高走低，尾盤遭賣盤摜壓，終場下挫 3.27%，以今日最低價 68.1 元作收，失守 70 元關卡，持續破底創逾 7 年新低。<BR> 晶圓代工族群今日受惠 SEMI 預估全球晶圓出貨明年將持續上升、成長至 2021 年的利多消息激勵，加上外資出具報告為 8 吋晶圓展望打強心針，除台積電小漲 0.63%，也帶旗下世界先進大漲逾 7.3%，聯電也上漲超過 3%。<BR> 蘋概股中的機殼族群也受惠可能迎接的轉單效應，推升今日股價走勢強勁，鎧勝 - KY 盤中亮燈漲停，可成也跳空開高、上漲約 2.79%，雙雙收復十日線，鴻準也同樣收紅。<BR> 分析師指出，台股今日開高走低，幾乎收在最低點，外資已連續 8 日賣超，今日也不太可能由賣轉買，並沒有因為最近台幣相對抗貶而買超台股，顯示外資明顯偏空，且內資也並非如此捧場，包括被動元件、矽晶圓與記憶體等族群，近期的反彈可能接近尾聲，若被動元件與矽晶圓族群明日繼續向下修正，可能會對中小型股造成不小賣壓，留意多殺多賣壓襲擊。<BR> 分析師認為，明日台積電法說對後市展望預期將看佳，可留意法說後，明台積電 ADR 與週五股價，都將影響台股下半個月的表現，但由於費城半導體指數目前仍處長空格局，受到資金從半導體族群撤出影響，就算台積電明對後市展望樂觀看待，但股價也不見得就會反應。
187073,2018/10/18 08:17:00,【統一證券晨訊】市場信心不振 盤勢反彈無力,日期：2018年10月18日<BR>※盤勢分析<BR>市場信心不振、盤勢反彈無力<BR>※昨日盤勢<BR>雖受到美股四大指數強勢反彈帶動，台股昨日以上漲67點至10048點開出，早盤並一度衝高至10127點，但在市場信心疲弱、大型股賣壓強烈下，指數開高走低；權值類股除鴻海出現放棄減資賣壓使尾盤重挫外，傳產族群的台塑四寶、中鋼、統一超等皆表現弱勢，使大盤指數叩關萬點仍以失利收場，終場翻黑並留上影線黑K作收。觀察盤面變化，三大類股當中電子上漲0.25%，傳產及金融則分別下跌0.37%及0.16%。在次族群部份，以電機機械、其他類及半導體族群走勢較強，分別上漲2.11%、0.95%及0.75%。終場指數下跌1.96點，收在9979.14點，成交量能為1140.37億元。<BR>※資金動向<BR>三大法人合計賣超69.24億元。其中外資賣超55.47億元，投信買超8.04億元，自營商賣超21.5億元。外資買超前五大為大同、聯電、南茂、晶電、遠東新；賣超前五大為鴻海、開發金、中信金、新光金、台新金。投信買超前五大為美律、世界、大成鋼、同欣電、台表科；賣超前五大為國泰金、中鴻、兆豐金、世紀鋼金寶。資券變化方面，融資減4.07億元，融資餘額為1358.21億元，融券增1.03萬張，融券餘額為46.64萬張。外資台指期部位，多單減碼165口，淨多單部位31951口。借券賣出金額為36.4億元。類股成交比重：電子72.61%、傳產21.9%、金融5.49%。<BR>※今日盤勢分析<BR>美股在高盛、大摩等投行財報亮眼帶動盤勢強彈，但仍難以帶動籠罩於半導體需求放緩、手機產業複合成長率下滑等陰影的新興市場。且貿易戰形成的長期負面影響已為趨勢，關稅、供應鏈、拉貨動能等問題將成為股市進入熊市的隱含導火線。對台股後市行情，分析如下：<BR>第一、美國勞工部公布的JOLTS報告顯示，8月職位空缺713.6萬人，呈連續三個月上升，且8月總體雇用人數578.4萬人，雙雙創下歷史新高；JOLTS為聯準會極為重視的勞動力市場指標，在就業數據續強、目前標普500企業財報預期強勁下，預期FED將持續升息，美股亦將呈現高檔震盪格局。<BR>第二、中國證監會於前日召開座談會，主席劉士余並指出將以放寬併購重組限制、減稅讓利支持私募基金發展等政策，提振市場信心；此也為近期陸股連續創下四年新低以來，證監會首度公開發布穩定市場訊號；但在城投債、地方民營企業債務等違約問題越演越烈下，內部負面因素不減，短期內陸股量能縮減的低迷市況預期仍將延續。<BR>第三、技術面觀察。昨日台指期出現壓低結算的狀況，且外資現貨持續站於賣方，雖然先前因短線乖離過大的反彈動能，使台股重新站回五日均線上方；但可惜的是本周三度測試萬點關卡均告失守，且量能未有巨幅變化，在10/11的巨量長黑作有效消化前，均難言台股有短線落底的跡象，操作上不可不慎。<BR>第四、盤面焦點觀察。受到戒毒藥品Suboxone有望取得藥證、結腸炎藥品專利訴訟獲勝等利多因素加持，美時股價帶量走揚股價，同為製藥族群的太景、安成藥、合一、東洋等表現也皆優於大盤；受被動元件漲價趨勢疑慮拖累，奇力新、智寶、大毅連袂走弱，奇力新更創還原減資後兩年來新低。<BR>※投資策略<BR>雖美股因企業財報亮眼激勵股市走高，但台股昨日在台指期結算以及市場信心疲軟影響下，開高走低終場更翻黑作收，叩關萬點再度宣告失敗。在產業基本面利空頻頻、外資態度持續偏空，台股技術面極為弱勢之下，建議尊重趨勢，多看少做，保守以對，切勿輕易進場摸底或追逐反彈。<BR>
187590,2018/10/18 15:17:00,【Y晚報】量能不足千億 多空陷入膠著,（開盤日15:30出刊）最新FOMC 9月會議記錄出爐，內容顯示美國經濟穩健，而聯準會官員是偏向鷹派立場，暗示升息的步調將持續。市場擔憂美債殖利率續揚，投資氣氛保守，壓抑美股表現，昨(17)日四大指數終場全面下跌，跌幅介在0.04%~0.44% 之間。類股表現方面，金融族群表現較為突出，美國銀行(BAC)、摩根大通(JPM)分別上漲1.30%、1.11%。雖市場預期美國標普500企業Q3財報仍可繳出良好表現，但美國對中國 2000 億美元關稅課徵措施，已於Q3季底上路，對Q4企業營運，恐將增加不確定因素。<BR> 今(18)日加權指數處弱勢震盪格局，且量能縮減至不足千億，顯示市場投資人態度偏向觀望。電子權值股當中，台積電(2330)、大立光(3008)股價雙雙收黑，分別以236.5元、3315元作收，而今(18)日鴻海(2317)因減資停牌交易。族群表現方面，盤面上以航運業、紡織族群表現突出，台灣高鐵(2633)上攻6.86%，陽明(2609)則強攻漲停，另紡織類股普遍收紅，聚陽(1477)、儒鴻(1476)分別上漲4.29%、3.70%。整體而言，台股市場已回復理智，但多方信心仍顯不足，今(18)日終場加權指數下跌25點，跌幅為0.25%，以9953點作收，成交量為952億元。<BR> 全球MLCC龍頭廠村田製作所(Murata)釋出樂觀展望，社長村田?夫指出，MLCC缺貨潮可能再延續二年，村田計劃明(2019)年擴產10%，法人指出，該公司擴產方向主要針對高階車用及工規領域，對台廠影響不大，但是受中美貿易戰因素干擾，中國地區的客戶拉貨力道趨於保守，未來台廠庫存水位萬一無法順利去化，市場產品價格恐有下修的疑慮，法人認為，國內被動元件廠Q4營運表現將不如Q3。股價表現上，國內被動元件大廠國巨(2327)、華新科(2492)近日皆於5日線及月線之間震盪，今(18)日國巨(2327)上漲0.84%、收在421.5元，華新科(2492)則上漲3.52%、終場以176.5元作收。<BR> 工控記憶體模組廠宜鼎(5289)昨(17)日舉辦研討會，宣佈與旗下子公司安提、捷鼎、巽晨及安捷科共組AIoT (人工智慧物聯網)策略聯盟，進行垂直整合，致力產品連結應用。雖然市場普遍認為，明(2019)年DRAM及NAND Flash報價恐下滑，但宜鼎(5289)董事長簡川勝表示，公司成立至今已經通過多次的景氣循環，且宜鼎(5289)許多客戶對工控記憶體長期需求量保持穩定，報價僅是短線上變數。檢視財報數據，宜鼎(5289)上半年累計EPS已達6.58元，法人預期全年每股盈餘可達13元。股價表現方面，今(18)日上漲0.46%，終場以108.5元作收。<BR> 每年一度的台北紡織展已於10/16盛大展開，紡織族群近況方面，儒鴻(1476)將有3位新客戶加入，有利Q4營收動能，另位於苗栗的數位印花廠預計明(2019)年Q1將完工投產，可推升產能提高，今儒鴻(1476)股價強勢，上攻達3.70%，回補10/11向下跳空缺口、終場以364.5元作收。<BR> 目前台股市場觀望氣氛濃厚，本週自10/15以來，每日量能皆不到1200億元，今(18)日更是不足千億元，處於量縮整理格局。以現階段而言，上檔套牢壓力仍相對沈重，個股若是以融資操作，建議勿向下攤平，以免損失再度擴大之風險。在多方選股方面，可留意獲利表現亮眼的紡織族群，以及受惠升息題材之金融類股，另今(18)日下午台積電(2330)召開法說會，明(19)日股價反應值得觀察。<BR> 1.熱門股:大同(2371)、華新科(2492)、臺企銀(2834)、聯電(2303)、大成鋼(2027)<BR> 2.強勢股:陽明(2609)、鎧勝-KY(5264)、綠悅-KY(1262)、台灣高鐵(2633)、雙鴻(3324)<BR> 3.弱勢股:淳安(6283)、大峽谷-KY(3090)、華經(2468)、大同(2371)、信昌化(4725)<BR> 三大法人合計：-63.23億元<BR> 外資：-35.19億元<BR> 投信：-4.79億元<BR> 1.〈台積電法說〉Q3純益890.7億元 季增23% EPS 3.44元 前3季9.69元<BR> 2.郭明錤：台積電通吃iPhone大單，未來搶攻自駕車<BR> 3.郭明錤：華為受惠股 台廠占一半<BR> 4.三貝德股價反應營收未如預期走低，盼10月認列併購營收回升<BR> 5.外資對砍目標價至167元，為升股價重挫<BR> 6.華夏Q3產品利差縮減 下半年獲利可能不如預期<BR> 7.鑽全在手訂單約9億元，估今年營收與去年持平或略增，每股盈餘逾6元<BR> 8.宜鼎領軍子弟兵 大啖AIoT商機<BR> 以上內容由Yahoo!奇摩股市 與 CMoney理財寶 聯合提供
