gram,TF,DF,TF_IDF
指數盤中,110,107,4.916500989
點盤面上,20,19,5.446905415
盤面上電,36,36,5.341677248
上電子股,33,32,5.391542205
電子股成,16,14,5.509826598
近期股價,63,59,5.248935027
股價走勢,40,40,5.318228858
走勢疲軟,12,12,5.336701098
今日在大,16,16,5.382005389
日在大盤,13,13,5.352440986
再度創下,14,13,5.433931637
創下波段,77,70,5.198036474
波段低點,29,24,5.579060151
去年第季,54,40,5.584611958
第季表現,12,12,5.336701098
不過今年,16,16,5.382005389
偏向保守,15,15,5.3745581
智慧家庭,21,15,5.73546834
不過今日,24,24,5.39284945
今日股價,186,160,4.713961832
雙雙重挫,11,11,5.316849281
前波低點,13,13,5.352440986
營運表現,49,48,5.285353014
蘋果訂單,13,12,5.42592611
再創新高,173,148,4.778227782
新高紀錄,91,78,5.189622046
客戶訂單,20,15,5.683134543
不過市場,29,28,5.41421051
利多因素,31,30,5.403245361
股價同樣,13,13,5.352440986
等股價都,19,15,5.628115813
營運動能,57,53,5.295792207
台北股市,410,282,4.3196762
股昨日開,32,31,5.397474847
日開紅盤,11,11,5.316849281
亞股全面,20,20,5.395646762
影響終場,12,12,5.336701098
跌點收點,39,33,5.512229122
點收點成,30,30,5.372360811
收點成交,43,43,5.299709951
交值放大,70,70,5.123495896
放大至億,116,112,4.893005522
大至億元,99,94,5.011054881
吸引買盤,39,38,5.353475483
買盤湧入,37,34,5.430293964
成交量較,48,33,5.704070826
漲幅均超,20,19,5.446905415
幅均超過,31,29,5.439926319
昨日盤面,21,21,5.396126996
表現最差,40,40,5.318228858
過去經驗,16,16,5.382005389
美股大跌,23,18,5.646042852
三大法人,1808,1039,2.679045295
合計賣超,174,172,4.570421495
賣超億元,984,645,3.339555667
超億元其,105,102,4.946632827
億元其中,191,187,4.508374993
其中外資,591,565,3.371289392
所有均線,215,189,4.56361275
均線支撐,47,43,5.377449491
近期盤面,35,35,5.347237286
缺乏主流,25,22,5.523632255
主流族群,26,24,5.471610025
盤勢震盪,22,20,5.492707777
持續走跌,11,11,5.316849281
不如預期,148,136,4.794622554
因素影響,31,30,5.403245361
成為盤面,60,58,5.229828839
盤面焦點,103,98,4.985303189
康和證券,24,24,5.39284945
證券研究,11,11,5.316849281
指出近期,27,27,5.384375435
短線操作,26,26,5.387660465
個股股價,42,40,5.361536676
費性電子,43,42,5.3266218
概念股如,11,11,5.316849281
帶量上攻,29,26,5.49346201
股價分別,20,19,5.446905415
分別上漲,117,105,4.984955132
上漲成交,15,15,5.3745581
漲成交量,26,26,5.387660465
成交量也,29,29,5.376683647
受惠大陸,17,17,5.387569862
傳統旺季,89,80,5.140265589
年第季營,12,12,5.336701098
營收可望,54,50,5.319815644
昨日股價,28,26,5.45946256
放量大漲,17,17,5.387569862
大舉買進,14,12,5.508535567
推升股價,47,46,5.299185412
創下年月,51,45,5.395377151
下年月日,27,25,5.465640743
年月日盤,61,61,5.182338566
以來新高,260,222,4.437963791
新高新聞,69,69,5.129982516
台股元月,12,11,5.415270365
群益投信,23,18,5.646042852
統計資料,490,488,3.533338587
資料顯示,497,494,3.51962001
全球主要,40,40,5.318228858
主要股市,98,89,5.074684638
漲幅表現,43,35,5.535143114
費城半導,237,219,4.405629889
導體指數,201,188,4.531177114
指數漲幅,179,158,4.707711678
指出台股,174,170,4.586881947
大盤跌幅,13,13,5.352440986
仍將維持,33,31,5.426268191
股價淨值,52,43,5.465806859
場不確定,18,18,5.391546398
指數可望,57,52,5.318590254
市場資金,115,105,4.972789164
成長題材,17,16,5.446295215
題材的中,13,13,5.352440986
的中小型,88,82,5.100136736
中小型股,549,375,4.008380311
非電族群,35,33,5.412248666
族群方面,33,29,5.499213663
持續看好,61,57,5.264380399
風力發電,25,20,5.622889431
生技產業,19,11,5.935060673
受惠中國,21,21,5.396126996
概念股也,25,25,5.390505034
也可留意,15,15,5.3745581
國際利空,16,15,5.443784059
昨日開盤,21,20,5.445333195
日開盤後,11,11,5.316849281
力挺台股,13,12,5.42592611
大舉進場,11,11,5.316849281
進場護盤,44,23,6.038136112
八大官股,35,21,5.9116356
官股券商,162,107,5.188275693
超逾億元,14,14,5.364859185
去年月日,68,59,5.31112774
年月日以,99,86,5.126774479
月日以來,248,190,4.640757454
日以來最,40,36,5.437292593
以來最大,58,48,5.429229707
買超力道,20,19,5.446905415
超過去年,12,11,5.415270365
年月下旬,14,13,5.433931637
指數跌幅,46,44,5.332067641
紅盤以來,14,14,5.364859185
國際政經,24,23,5.43684386
指數跌破,18,18,5.391546398
引發市場,48,48,5.267759685
台新投顧,51,43,5.448835574
統計台股,16,14,5.509826598
台股開紅,26,17,5.833282037
外資連賣,21,21,5.396126996
天買超億,45,44,5.312953518
合計買超,535,407,3.863763363
超近億元,12,12,5.336701098
億元呈現,14,14,5.364859185
買超台股,201,191,4.50846593
為新光金,16,16,5.382005389
金台積電,32,32,5.362933126
台積電聯,72,68,5.181499214
金兆豐金,92,88,5.04267931
兆豐金台,19,19,5.394173631
金元大金,75,73,5.12505665
金開發金,82,81,5.06254252
金永豐金,48,48,5.267759685
中信金等,25,24,5.433017553
華南投顧,77,76,5.094943863
祥生表示,26,24,5.471610025
基金進場,14,12,5.508535567
型權值股,121,115,4.886878951
理黃文清,12,12,5.336701098
台股一度,24,24,5.39284945
投資人仍,48,47,5.292275291
專家認為,16,15,5.443784059
受到美國,42,42,5.305951862
第季經濟,12,11,5.415270365
油價大跌,17,17,5.387569862
後市仍有,15,14,5.439760809
國際局勢,19,19,5.394173631
建議投資,140,118,4.9521039
議投資人,134,114,4.968995866
是否持續,29,24,5.579060151
買盤力道,31,30,5.403245361
跌破年線,42,40,5.361536676
最低來到,35,35,5.347237286
低來到點,23,23,5.394624334
下跌點收,76,68,5.224079935
點收在點,268,252,4.266357406
在點成交,292,291,4.096152829
為去年月,26,23,5.516246957
年月日來,21,16,5.670379497
盤後分析,66,66,5.149528595
王大立光,609,494,3.603660836
大立光領,69,67,5.166246792
領漲台股,30,30,5.372360811
台股反彈,55,49,5.359374432
收復年線,57,40,5.632603873
國證監會,13,13,5.352440986
穩定市場,27,22,5.600623562
股跌深反,28,27,5.419352621
跌深反彈,255,211,4.502188491
反彈加上,26,26,5.387660465
加上美股,31,30,5.403245361
美股盤後,16,16,5.382005389
亞洲股市,138,129,4.820730352
由黑翻紅,113,105,4.960409748
翻紅台股,11,11,5.316849281
大立光回,15,14,5.439760809
軍蘋概股,14,14,5.364859185
蘋概股反,16,16,5.382005389
金控雙雄,18,18,5.391546398
的富邦金,12,12,5.336701098
金國泰金,142,139,4.737569345
年線之上,55,50,5.335330698
之上終場,30,30,5.372360811
終場加權,479,477,3.560337791
指數以點,46,45,5.306079558
以點作收,548,449,3.715102615
點作收上,63,62,5.188638134
作收上漲,57,56,5.229893294
成交量億,197,182,4.565609292
全球股市,187,155,4.762432365
後續觀察,28,27,5.419352621
技術面大,25,25,5.390505034
破點大關,51,45,5.395377151
點大關最,13,13,5.352440986
日終結連,12,12,5.336701098
反彈機會,24,23,5.43684386
月線反壓,36,26,5.702957315
在點附近,76,69,5.205815064
子股表現,34,33,5.385466565
蘋果股價,180,133,4.954725388
股價跌破,18,16,5.506909275
美元大關,16,16,5.382005389
對下半年,13,13,5.352440986
下半年的,18,17,5.447530344
廠供應鏈,18,18,5.391546398
個股包括,27,24,5.508745824
括大立光,13,13,5.352440986
大立光可,55,53,5.265983449
可成鴻海,24,23,5.43684386
鴻海和碩,29,27,5.453102282
等蘋概股,47,43,5.377449491
同步上漲,28,28,5.380701554
業績表現,60,59,5.209203793
法人籌碼,45,44,5.312953518
籌碼動向,17,17,5.387569862
法人買超,787,526,3.60349429
的太陽能,14,14,5.364859185
散熱模組,43,32,5.637632613
族群包括,42,40,5.361536676
領漲指標,25,23,5.477339651
漲跌互見,393,355,3.938321721
水泥食品,20,20,5.395646762
統一台塑,16,16,5.382005389
汽車零件,29,27,5.453102282
亮燈漲停,238,198,4.555839992
台股盤後,201,201,4.435258219
後大立光,14,11,5.589634657
領軍反彈,13,12,5.42592611
漲點收復,33,31,5.426268191
台股早盤,120,112,4.916514077
早盤一度,113,108,4.923056992
度跌破點,40,40,5.318228858
人民幣匯,18,16,5.506909275
平盤之上,81,76,5.133765984
之上加上,11,11,5.316849281
上大立光,29,28,5.41421051
大立光帶,17,17,5.387569862
也同步走,27,25,5.465640743
指數緩步,37,35,5.397962545
走揚終場,13,13,5.352440986
上漲點以,148,139,4.764581497
漲點以點,211,188,4.560102495
點作收成,209,190,4.539170114
作收成功,15,13,5.509797617
成功收復,45,42,5.366557395
成交值則,19,19,5.394173631
為億元周,21,21,5.396126996
億元周線,60,56,5.272167771
線下跌點,14,13,5.433931637
櫃檯指數,24,20,5.581317542
指數則是,45,40,5.422777109
反彈帶動,46,46,5.280662688
彈帶動下,22,22,5.395748613
動下指數,49,48,5.285353014
指數上漲,1032,710,3.189490344
站上半年,14,14,5.364859185
上半年線,17,17,5.387569862
交值億元,142,117,4.973451736
收黑台股,21,21,5.396126996
台股今天,362,274,4.299498999
各大類股,26,26,5.387660465
大類股漲,124,124,4.80251115
類股漲跌,109,109,4.885660358
強勢族群,59,57,5.237016756
大立光強,28,27,5.419352621
強勢反彈,38,38,5.330167453
反彈推升,15,15,5.3745581
推升類股,17,17,5.387569862
指數大漲,255,217,4.460706102
化學生醫,29,29,5.376683647
電腦設備,48,45,5.342911455
電子通路,49,47,5.309950498
電機機械,101,96,4.998115345
油電燃氣,122,114,4.90425177
大盤開低,36,36,5.341677248
股價一度,90,78,5.181205676
度跌破元,14,13,5.433931637
元來到元,24,14,5.950016929
翻揚向上,22,22,5.395748613
最高來到,190,165,4.683467812
高來到元,87,76,5.1885445
漲停價元,37,36,5.366541993
一步之遙,30,30,5.372360811
以元作收,139,75,5.565814082
大立光反,21,21,5.396126996
帶動蘋概,39,35,5.446016787
動蘋概股,42,39,5.39038031
蘋概股走,38,38,5.330167453
權值股台,155,140,4.78481239
股台積電,221,201,4.490573088
台積電今,79,71,5.200240734
尾盤漲幅,24,21,5.530882534
盤漲幅收,20,19,5.446905415
漲幅收斂,96,87,5.088929805
作收不過,12,12,5.336701098
相對疲弱,66,64,5.187208872
在平盤之,38,35,5.422305849
平盤之下,34,29,5.527522889
之下震盪,20,18,5.50093612
震盪終場,71,70,5.134589473
終場下跌,81,78,5.100955334
即將進入,41,41,5.312127723
幅也超過,45,40,5.422777109
陽能族群,69,57,5.365533848
族群今天,19,19,5.394173631
強攻漲停,150,134,4.823874327
人民幣兌,11,11,5.316849281
幣兌美元,78,58,5.444325522
兌美元匯,37,35,5.397962545
美元匯價,26,25,5.428795525
金融股跌,28,28,5.380701554
金中信金,132,128,4.801637423
中信金元,16,16,5.382005389
小漲作收,40,34,5.501885047
投顧分析,66,66,5.149528595
顧分析師,50,50,5.254741488
站回日線,29,27,5.453102282
順利站上,40,39,5.346839507
有機會重,13,12,5.42592611
領軍台股,34,33,5.385466565
去年台股,12,11,5.415270365
台股出現,27,26,5.424226499
只要國際,25,22,5.523632255
股市回穩,15,14,5.439760809
反彈氣勢,16,15,5.443784059
早報美股,12,12,5.336701098
早盤小幅,29,28,5.41421051
小幅震盪,23,21,5.487932756
上漲點開,88,88,5.009832928
漲點開盤,19,19,5.394173631
盤日出刊,184,184,4.509025047
道瓊上漲,28,27,5.419352621
均得分分,94,94,4.97340493
帶動道瓊,15,13,5.509797617
瓊小漲點,13,11,5.505808987
價格下跌,12,12,5.336701098
泛歐指數,88,83,5.084636273
指數收低,100,57,5.670115258
來的變數,96,94,4.988699841
中國股市,63,58,5.269717382
油價持續,11,11,5.316849281
價持續走,18,17,5.447530344
籌碼變化,126,120,4.857449835
外資投信,219,119,5.245720911
同步加碼,112,112,4.86867194
同步賣超,107,106,4.909441797
賣超鴻海,15,13,5.509797617
名做篩選,92,92,4.985462926
億投信億,149,149,4.673237115
外資期指,56,56,5.215305805
留倉萬口,92,92,4.985462926
融資餘額,203,187,4.544736599
融券餘額,159,152,4.687068486
號分加權,78,78,5.072209516
市場成交,80,78,5.091493427
成交金額,551,347,4.136156602
下檔支撐,112,107,4.929150877
支撐上檔,36,36,5.341677248
上檔反壓,50,49,5.278422046
息面多空,94,94,4.97340493
財經頭條,93,93,4.979423322
經濟日報,123,121,4.829916903
小漲點收,47,43,5.377449491
漲點收點,257,229,4.385439264
價再創新,14,13,5.433931637
落後大盤,19,19,5.394173631
暫停交易,20,18,5.50093612
歷年同期,33,28,5.537595732
年同期新,36,30,5.544088465
同期新高,76,64,5.2999287
光聯一光,21,20,5.445333195
上月營收,14,13,5.433931637
近個月新,63,58,5.269717382
個月新高,194,149,4.8420344
塑化族群,25,24,5.433017553
過熱疑慮,97,97,4.955477057
過度悲觀,99,99,4.943631099
以上內容,192,192,4.473865806
政策利多,42,36,5.481569981
賣超台股,46,44,5.332067641
震盪難免,29,28,5.41421051
股有機會,76,72,5.152567818
機會出現,17,17,5.387569862
反彈格局,48,41,5.451310437
小型股的,24,22,5.482794208
股價表現,273,238,4.361646042
投資台股,27,21,5.649745343
大型電子,24,24,5.39284945
台北國際,18,16,5.506909275
將在月日,32,32,5.362933126
行動通訊,16,15,5.443784059
相關廠商,20,17,5.558055931
電子產業,49,47,5.309950498
投資人不,44,43,5.319802644
的不確定,45,42,5.366557395
值得注意,46,45,5.306079558
注意的是,51,50,5.271485534
可能出現,30,30,5.372360811
出現明顯,51,48,5.319487415
市場普遍,43,42,5.3266218
普遍認為,14,14,5.364859185
符合市場,37,35,5.397962545
市場出現,20,19,5.446905415
出現震盪,18,18,5.391546398
回歸基本,56,51,5.326931297
持股比重,16,16,5.382005389
投資策略,57,54,5.273420318
進場布局,28,25,5.501145833
整體而言,137,123,4.880762809
值得期待,51,50,5.271485534
波段高點,106,92,5.088943983
外資調高,28,27,5.419352621
股價今天,14,14,5.364859185
點創年月,19,18,5.447681263
下旬以來,21,21,5.396126996
旬以來新,12,12,5.336701098
年月營收,25,21,5.572078763
月營收創,95,73,5.308061557
營收創下,20,20,5.395646762
創下歷史,123,112,4.933636822
下歷史新,122,108,4.976722881
歷史新高,628,484,3.65009715
全年營收,37,31,5.533323085
營收億元,202,132,5.041782489
新高其中,18,17,5.447530344
成長今年,14,14,5.364859185
出貨旺季,28,27,5.419352621
法人預估,64,56,5.325358587
月營收可,14,13,5.433931637
在億元以,20,16,5.618639609
億元以上,72,64,5.256729746
美國經濟,147,120,4.962337514
經濟持續,21,21,5.396126996
持續擴張,13,12,5.42592611
滲透率提,11,11,5.316849281
營收年增,56,47,5.424415897
外資報告,16,14,5.509826598
成長趨勢,26,22,5.562868392
中國政策,16,15,5.443784059
產品組合,38,32,5.522706037
全年獲利,25,23,5.477339651
獲利持續,11,11,5.316849281
持續成長,72,70,5.145527891
優於大盤,226,190,4.5856018
大盤表現,89,80,5.140265589
目標價由,37,27,5.687409872
元調高至,20,12,5.90612739
調高至元,25,15,5.922485026
股盤後蘋,18,18,5.391546398
盤後蘋概,20,20,5.395646762
後蘋概股,17,17,5.387569862
指數小漲,52,49,5.311734441
點收復點,25,23,5.477339651
回穩台股,14,14,5.364859185
台股開盤,53,51,5.280581331
在蘋概股,31,30,5.403245361
軍下指數,14,14,5.364859185
指數順利,16,15,5.443784059
順利收復,32,30,5.433149283
點整數關,105,101,4.959559886
整數關卡,157,143,4.763735275
關卡最高,15,14,5.439760809
高來到點,110,107,4.916500989
過金融股,13,13,5.352440986
中場過後,29,27,5.453102282
包括富邦,12,12,5.336701098
富邦金及,15,14,5.439760809
收斂終場,72,71,5.127925841
終場指數,120,113,4.904627141
場指數上,61,59,5.222664079
作收成交,238,220,4.401336304
重新站上,28,26,5.45946256
上元大關,21,21,5.396126996
大關終場,36,36,5.341677248
成交值也,16,16,5.382005389
億元台股,185,178,4.559316168
股今天在,24,23,5.43684386
類股漲多,37,36,5.366541993
漲多於跌,19,19,5.394173631
其他類股,36,28,5.620683528
收紅其中,26,26,5.387660465
強勢指標,35,32,5.446247494
貿易百貨,52,51,5.264546338
子零組件,161,146,4.751106289
電器電纜,93,83,5.126080795
通信網路,76,67,5.242615407
半導體電,27,26,5.424226499
建材營造,28,28,5.380701554
等也均收,39,23,5.918472047
中大立光,25,25,5.390505034
大立光開,37,37,5.335982387
回元大關,16,15,5.443784059
持續走高,61,54,5.329782996
走高終場,87,87,5.015978081
高終場收,38,37,5.360046178
終場收在,148,111,5.074290138
作收漲幅,20,19,5.446905415
漲也帶動,13,13,5.352440986
也帶動台,11,11,5.316849281
動台積電,22,21,5.443073483
台積電上,57,57,5.208709356
漲元鴻海,12,12,5.336701098
鴻海上漲,20,20,5.395646762
元上漲元,28,24,5.544530927
平盤作收,24,23,5.43684386
面板雙虎,125,106,5.018875314
因為市場,11,11,5.316849281
市場傳出,48,46,5.317318155
傳出蘋果,20,20,5.395646762
蘋果新款,12,12,5.336701098
持在平盤,52,46,5.386256815
股今天也,17,17,5.387569862
重新站回,31,31,5.367767277
金融股今,41,41,5.312127723
國泰金及,12,12,5.336701098
及富邦金,14,14,5.364859185
早盤漲幅,17,17,5.387569862
兆豐金等,25,24,5.433017553
台股走勢,80,71,5.210044747
走勢來看,23,22,5.440217856
持續買超,68,62,5.250116411
續買超台,23,22,5.440217856
不過台股,37,37,5.335982387
轉為買超,48,44,5.369079933
指數高點,30,26,5.526308711
之上台股,13,13,5.352440986
大幅提升,24,22,5.482794208
股市今天,102,96,5.005233733
強勁反彈,28,28,5.380701554
年以來首,13,13,5.352440986
以來首度,20,19,5.446905415
最新公布,24,23,5.43684386
新公布的,20,20,5.395646762
利多消息,50,43,5.431528203
日經指數,198,142,4.923981316
指數收盤,130,96,5.180487077
東證一部,44,27,5.854056832
一部指數,68,66,5.173207432
點來到點,28,28,5.380701554
來到點大,12,11,5.415270365
數據顯示,90,75,5.231526291
優於市場,84,77,5.145042918
於市場預,136,120,4.909415772
市場預估,42,40,5.361536676
大陸經濟,22,17,5.658038487
證券投資,36,35,5.372952219
出現技術,13,12,5.42592611
現技術性,13,12,5.42592611
技術性反,16,16,5.382005389
圓兌美元,16,12,5.657385355
紐約匯市,14,14,5.364859185
提振市場,14,14,5.364859185
每桶美元,71,61,5.305004067
年月以來,162,128,4.938491362
以來首見,14,13,5.433931637
豐田汽車,19,19,5.394173631
收盤上漲,84,75,5.178465856
上漲來到,15,14,5.439760809
一舉突破,35,33,5.412248666
突破億元,13,11,5.505808987
超乎預期,13,13,5.352440986
超越去年,20,20,5.395646762
歷史紀錄,14,14,5.364859185
於新台幣,13,13,5.352440986
新台幣貶,13,12,5.42592611
台幣貶值,18,14,5.637696919
季毛利率,38,35,5.422305849
匯兌收益,11,11,5.316849281
於第三季,12,12,5.336701098
三季獲利,23,22,5.440217856
獲利表現,82,78,5.110301142
整數大關,40,37,5.4063301
大關不過,11,11,5.316849281
表現優於,100,91,5.060615648
億元改寫,14,13,5.433931637
改寫歷史,67,62,5.238190649
歷史次高,24,21,5.530882534
合併營收,250,142,5.07524791
主要來自,23,23,5.394624334
來到億元,14,14,5.364859185
億元年增,111,86,5.211810889
位數成長,38,33,5.488229908
盤中美股,15,15,5.3745581
美股大漲,130,113,4.959997435
股大漲台,34,34,5.352645999
大漲台股,70,70,5.123495896
日電美股,65,65,5.156069953
指數開低,68,64,5.211060972
走高大漲,15,15,5.3745581
市場觀望,109,104,4.947603079
在點關卡,13,13,5.352440986
指數來到,99,99,4.943631099
來到點上,51,50,5.271485534
元大類股,52,52,5.241641827
電子股走,14,13,5.433931637
日舉行法,18,17,5.447530344
舉行法說,30,29,5.408832103
法說會的,25,24,5.433017553
晶圓代工,116,102,5.01747722
代工龍頭,37,35,5.397962545
頭台積電,60,58,5.229828839
台積電股,101,93,5.039539783
股價上漲,136,119,4.920803944
蘋果光學,14,14,5.364859185
光學鏡頭,101,86,5.141640135
鏡頭供應,15,15,5.3745581
商大立光,15,15,5.3745581
大立光則,37,36,5.366541993
攻上漲停,142,128,4.850436495
表示國際,27,27,5.384375435
股市表現,52,49,5.311734441
美股漲多,21,20,5.445333195
但投資人,12,12,5.336701098
相對保守,28,25,5.501145833
台股開高,76,74,5.118288374
兩岸關係,37,28,5.646847008
股盤中股,20,20,5.395646762
盤中股王,13,13,5.352440986
今日在台,47,44,5.350770676
在台積電,222,206,4.457496277
大立光法,39,32,5.54685601
法說會後,27,24,5.508745824
大漲帶動,97,96,4.968919027
漲帶動下,78,68,5.244536969
以上漲點,132,123,4.855638512
漲點開出,92,92,4.985462926
一度上漲,30,28,5.446583348
漲近百點,35,28,5.593782953
股與金融,12,11,5.415270365
與金融股,22,20,5.492707777
盤中一度,354,308,4.107483496
一度拉回,16,15,5.443784059
析師指出,194,190,4.494949942
股與美股,11,11,5.316849281
股的表現,68,57,5.353550668
積電法說,56,51,5.326931297
電法說會,34,32,5.419297152
現金股息,48,43,5.395850038
今年營收,45,40,5.422777109
營收成長,102,80,5.243458444
資本支出,54,40,5.584611958
董事長張,33,31,5.426268191
以每股元,32,31,5.397474847
開高走高,537,437,3.750234902
復日均線,29,27,5.453102282
市場信心,114,106,4.954042653
的激勵下,31,31,5.367767277
今天股價,78,68,5.244536969
股價跳空,67,66,5.161456371
跳空開高,153,133,4.847296643
開高盤中,28,28,5.380701554
中股價一,17,16,5.446295215
一度大漲,113,102,4.998845341
大立光聯,35,34,5.379264882
拉抬台股,11,11,5.316849281
勢開高走,32,32,5.362933126
股在內的,12,12,5.336701098
外金融股,12,12,5.336701098
金融股在,48,47,5.292275291
台股漲勢,31,30,5.403245361
台股近期,76,76,5.084923158
受到國際,28,28,5.380701554
一日行情,12,12,5.336701098
顯示投資,30,30,5.372360811
示投資人,32,32,5.362933126
上漲台股,50,50,5.254741488
指出由於,34,34,5.352645999
由於國際,15,15,5.3745581
嚴設停損,59,59,5.195517274
策略因應,11,11,5.316849281
生技醫療,74,62,5.318182926
太陽能產,19,15,5.628115813
農曆春節,24,22,5.482794208
股價強勢,52,49,5.311734441
族群股價,64,52,5.415674601
量增價漲,11,11,5.316849281
訂單能見,22,20,5.492707777
單能見度,24,23,5.43684386
今年下半,40,32,5.570394525
年下半年,77,62,5.350172866
受到大盤,11,11,5.316849281
股價大漲,201,184,4.562029052
來到元漲,74,38,5.92820481
到元漲幅,34,23,5.782367281
元大期貨,56,55,5.236811304
貨台股期,56,56,5.215305805
上檔賣壓,20,18,5.50093612
多方攻勢,29,27,5.453102282
資料中心,95,90,5.037327971
盤勢分析,396,378,3.843854798
分析週四,16,16,5.382005389
週四美股,24,23,5.43684386
台指期早,30,30,5.372360811
早盤受到,20,20,5.395646762
美股激勵,14,14,5.364859185
在點之上,48,48,5.267759685
之上不過,17,17,5.387569862
現貨開盤,38,37,5.360046178
由紅翻黑,100,94,5.018356264
翻黑終場,32,32,5.362933126
終場收跌,16,15,5.443784059
顯示多方,17,17,5.387569862
向上發展,15,15,5.3745581
小幅拉回,28,28,5.380701554
貨逆價差,20,20,5.395646762
表示市場,27,27,5.384375435
示市場對,11,11,5.316849281
觀察法人,26,26,5.387660465
變化三大,43,43,5.299709951
累計賣超,15,11,5.66767449
外資賣超,171,150,4.751928861
億元自營,825,690,3.160829711
元自營商,939,801,2.948833231
自營商也,14,14,5.364859185
由台指期,21,21,5.396126996
台指期留,25,25,5.390505034
倉淨部位,41,41,5.312127723
觀察外資,74,74,5.097711074
碼淨多單,194,193,4.472580698
多單口至,31,31,5.367767277
至口自營,26,26,5.387660465
口自營商,68,68,5.136484019
自營商則,35,35,5.347237286
淨空單口,34,31,5.454201903
計淨多單,16,16,5.382005389
淨多單增,540,276,4.49755013
單增加口,490,249,4.611689438
法人賣超,83,83,5.040766751
賣超現貨,26,26,5.387660465
加碼期貨,17,17,5.387569862
貨淨多單,82,78,5.110301142
方面金融,12,12,5.336701098
和富邦金,15,14,5.439760809
大立光和,24,21,5.530882534
法說會上,12,12,5.336701098
守在平盤,13,13,5.352440986
在平盤上,58,52,5.333167129
上台指期,21,21,5.396126996
無功而返,16,15,5.443784059
多空拉鋸,14,14,5.364859185
反彈行情,101,89,5.096901116
美股財報,26,24,5.471610025
步加碼台,14,14,5.364859185
上證指數,220,197,4.517107268
航長榮航,12,12,5.336701098
外資力挺,22,22,5.395748613
多頭信心,20,19,5.446905415
印刷電路,27,26,5.424226499
護盤台股,12,11,5.415270365
台股突破,15,14,5.439760809
點中央社,258,258,4.210940263
美股上週,24,24,5.39284945
股上週五,39,39,5.324245656
股市普遍,38,34,5.454783073
不過隨著,29,29,5.376683647
大陸股市,64,61,5.221131989
一度翻紅,29,27,5.453102282
買盤進場,57,56,5.229893294
指數突破,46,43,5.358653204
破點關卡,59,56,5.258315821
在政策面,18,18,5.391546398
成為市場,33,31,5.426268191
市場買盤,25,24,5.433017553
族群走揚,13,13,5.352440986
漲停帶動,53,47,5.377217712
關卡成交,16,16,5.382005389
成交量約,46,45,5.306079558
約新台幣,82,80,5.078262639
加上中國,22,22,5.395748613
止跌回穩,66,57,5.329046363
激勵台股,174,161,4.663433589
台股開低,20,20,5.395646762
開低震盪,68,62,5.250116411
震盪走高,175,160,4.675790506
高終場漲,12,11,5.415270365
終場漲點,21,19,5.497063869
復點關卡,37,35,5.397962545
生技類股,43,39,5.411379148
漲表現最,51,49,5.29524155
表現最強,90,84,5.086124316
台股加權,341,313,4.063970901
指數收在,84,79,5.112477073
收在點漲,39,38,5.353475483
在點漲點,34,33,5.385466565
漲點漲幅,542,311,4.305872054
點漲幅約,204,74,5.880158873
幅約成交,34,34,5.352645999
成交值約,14,14,5.364859185
一度大跌,28,26,5.45946256
關卡不過,15,12,5.585443133
信心指數,41,35,5.491667288
指數不僅,11,11,5.316849281
一舉收復,41,38,5.39835027
市場看好,48,44,5.369079933
看好未來,16,15,5.443784059
可望受惠,66,65,5.168223804
大漲表現,21,21,5.396126996
傳統產業,68,68,5.136484019
營運可望,37,35,5.397962545
股指數漲,78,57,5.466169912
營建類股,42,41,5.333405304
樣有不錯,13,13,5.352440986
不錯表現,84,72,5.230309722
表現類股,27,27,5.384375435
漲電子股,17,16,5.446295215
子股方面,126,125,4.802484088
大立光下,12,12,5.336701098
元台積電,69,68,5.147981325
台積電以,12,12,5.336701098
連袂走揚,29,25,5.53540487
走揚帶動,38,36,5.390743599
揚帶動下,21,21,5.396126996
漲金融股,128,127,4.791658181
股指數小,15,14,5.439760809
漲分析師,19,19,5.394173631
分析師王,45,45,5.287058596
示台股短,32,31,5.397474847
台股短線,130,118,4.901444202
延續震盪,17,17,5.387569862
續震盪走,18,18,5.391546398
震盪走勢,77,75,5.111547907
將以個股,14,14,5.364859185
個股表現,298,233,4.441984754
股表現為,48,46,5.317318155
表現為主,55,51,5.311763108
後續表現,23,18,5.646042852
仍將牽動,12,12,5.336701098
牽動台股,22,22,5.395748613
觀察重點,74,70,5.166956194
晚報台股,20,20,5.395646762
股開低走,20,20,5.395646762
利空出盡,75,63,5.309009713
翻紅盤中,12,12,5.336701098
盤中大漲,85,66,5.350200908
漲超過點,35,32,5.446247494
現貨市場,67,60,5.278435195
指數漲勢,16,16,5.382005389
收盤指數,189,181,4.54849797
留意的是,32,30,5.433149283
權值股今,24,24,5.39284945
值得關注,32,31,5.397474847
矽晶圓的,15,14,5.439760809
供不應求,49,44,5.387011653
年第四季,51,42,5.476504681
預期強勁,12,11,5.415270365
紅包行情,39,26,5.780509485
行情可望,28,28,5.380701554
可望帶動,48,46,5.317318155
場成交量,12,12,5.336701098
今天雖然,15,14,5.439760809
漲勢整齊,11,11,5.316849281
台股收盤,27,24,5.508745824
盤上漲點,57,56,5.229893294
止跌反彈,64,59,5.261759367
創年來新,41,41,5.312127723
年來新低,14,13,5.433931637
滬深兩市,222,150,4.918543275
元人民幣,172,165,4.621723734
亞股台股,12,12,5.336701098
