,post_time,title,content
26840,2016/10/29 09:28:00,《各報要聞》Q3創近6季新高，今年GDP力拚1.24%,民間消費增加，加上半導體業者積極投資助攻，主計總處昨（28）日公布第3季經濟成長率概估值達2.06％，高於原測1.99％，創近6季新高，在亞洲四小龍中雖仍低於南韓，但領先新加坡，顯示我國經濟復甦步調較先前更明確。全年經濟成長率有機會上修至1.24％。<BR> 半導體助攻 出口略增<BR> 主計總處指出，受惠半導體市況轉旺，行動裝置推陳出新，帶動出口升溫，第3季商品出口略增0.12％，為近7季首度轉正，惟增幅不如原預測1.46％，主因9月莫蘭蒂、梅姬颱風相繼撲台，影響通關出貨作業。<BR> 綜合統計處視察黃偉傑說，第3季來台陸客較去年同期減少了28.4％，加以三角貿易毛利下滑，服務輸出表現也不好。併計商品與服務輸出實質成長率3.57％，低於原來預測4.50％。<BR> 民間消費熱 年增率2.37％<BR> 相較出口不如預期，民間消費、投資等內需表現仍佳，主計總處官員表示，半導體業者積極擴充先進製程投資，使得第3季資本設備進口成長7.97％，延續今年以來高成長。此外，華航、長榮擴充機隊，我國整體飛機投資較去年成長3.4倍，因此概估第3季資本形成實質成長3.24％，優於原預測2.79％，為近5季新高。<BR> 黃偉傑表示，從產業關聯表觀察，第3季資本設備進口總值中有51％是電子及半導體製造設備，若再納入半導體檢測設備，所占比重就更高了，半導體業的重要性，於此可知。<BR> 台積電董事長張忠謀擔心台灣前景，日前呼籲政府不應只照顧新創產業，而忽略半導體，昨日主計總處公布的數據完全呼應了張忠謀的看法。<BR> 至於民間消費，主計總處官員表示，第3季國人出國390萬人次，年增率11.9％，海外消費持續成長。另外，車市走強、蘋果等新品手機熱銷、加以餐飲業營收亦佳，概估本季民間消費年增率2.37％，也優於原預測1.54％。<BR> 領先新加坡 低於南韓<BR> 值得注意的是，由於軍品採購成長，也使得第3季的政府消費（採購軍品屬政府消費）成長3.59％，比原預測高出3.4個百分點，對本季經濟成長也貢獻了四分之一。<BR> 對於台灣今年第3季經濟成長率在亞洲四小龍中，低於南韓，但領先新加坡（香港尚未公布），國發會副主委高仙桂分析，四小龍以台灣與大陸產業、貿易關係最為密切，近年隨著大陸經濟走緩及結構調整，導致我國在四小龍經常敬陪末座。要擺脫此困境必須調整產業結構，以半導體產業為基礎下，往數位經濟發展，政府目前推動五加二創新產業，就是在尋找新成長動能。 （新聞來源：中國時報─于國欽╱台北報導）
26967,2016/10/31 13:32:00,陸擬發佈能源生產和消費革命2016-2030年戰略規劃,MoneyDJ新聞 2016-10-31 13:32:02 記者 新聞中心 報導<BR>大陸國務院委員王勇於「2016國際能源變革論壇」表示，今(2016)前三季大陸天然氣和非化石能源消費比重已提高到19.8%；當前，中國大陸已開啟十三五計畫，能源消費革命正進入關鍵時期；同時，中國也向聯合國提交了《巴黎協定》的批准文書，近期還將發佈實施《能源生產和消費革命戰略2016-2030年戰略規劃》，並進一步明定到2030年能源革命的總體目標和要實現的戰略任務。<BR>王勇指出，大陸要加緊修訂一批能效標準，只要是落後的都要加快修訂，定期更新並真正執行；繼續建設以電力外送為主的千萬千瓦級大型煤電基地，提高煤電機組准入標準，對達不到節能減排標準的現役機組限期實施改造升級，繼續發展遠距離大容量輸電技術。<BR>同時，在採取國際最高安全標準、確保安全的前提下，他表示，大陸應要加緊啟動東部沿海地區新的核電項目建設；務實推進「一帶一路」能源合作，加大中亞、中東、美洲、非洲等油氣的合作力道；加大油氣資源勘探開發力道，加強油氣管線、油氣儲備設施建設，完善能源應急體系和能力建設，完善能源統計制度；以及積極推進能源體制改革，加緊制定電力體制改革和石油天然氣體制改革總體方案。
27058,2016/11/1 09:47:00,《政治》洪習會，下午4時北京人民大會堂登場,國民黨洪秀柱赴陸行第3天，今（1）日下午4點將於北京人民大會堂進行「洪習會」，估計進行1個小時以內；下午5點半我方將召開記者會，晚間洪秀柱將赴大陸全國政協主席俞正聲晚宴。<BR> 國民黨政策會執行長蔡正元表示，最早討論時原訂15:40，後來推遲20分鐘，是因為前面有一些活動，如上午洪秀柱參觀北京青創基地，希望活動之間讓洪有時間可稍做休息。<BR> 對於此次洪秀柱赴陸行，蔡正元表示，「不要去扯那些偉大的口號，老百姓要的實際東西比較重要」，但被問到身為在野黨能做的事情有限，蔡比喻，「在寒冷的冬天，有個象徵性的圍巾，總比沒有好吧。」<BR> 蔡正元提到，此行主要也是希望兩岸不要鬧僵，連個政治交流都沒有，「如果今年國共平台洪秀柱不來訪，人家也會問，是不是兩岸從此雞犬不相往來？」<BR> 蔡正元也保證，洪秀柱「不會說錯話」，此行也不會要她「去說什麼空頭大話」，希望能樸實地處理實際問題，「不要在無法解決問題的口號上面打轉」。<BR> 蔡正元認為，洪秀柱此行與2005年的連胡會相比，「處境更困難、更在摸索」；他說，當時的具體背景是陳水扁喊出一邊一國，大陸覺得說你本來不是「四不一沒有」嗎，就弄了反分裂法，數十萬人遊行，因此連戰在那個壓力下，覺得要跟陸方講清楚，「台灣不是每個人跟阿扁一樣玩」。<BR> 因此蔡正元認為，當時提出的連胡五項「共同願景」，無形解除了當時「一邊一國、反分裂法」的危機，是當時最大的貢獻。(新聞來源：旺報即時 潘維庭)
27059,2016/11/1 09:48:00,《政治》不滿砍七天假，勞團占領柯建銘辦公室,不滿民進黨砍七天假，高教工會青年行動委員會、工鬥青年產業後備軍等勞團與學生今早接近9時許，衝入民進黨團總召柯建銘在立法院中興大樓地下一樓的國會研究室，高呼「青年要勞權，拒砍七天假」、「砍假總召、出來辯論」等口號，並要求民進黨撤回砍七天假的提案。<BR> 勞團與學生占領柯建銘國會研究室後就地靜坐，警方在勸導無效後，在9時15分許，依社會秩序維護法強制驅離學生。（新聞來源：中時 楊孟立)
27060,2016/11/1 09:49:00,《大陸經濟》10月財新中國製造業PMI升為51.2,財新中國製造業採購經理人指數（PMI）在10月錄得51.2（經季節性調整），超過9月份（50.1），顯示製造業運行溫和擴張，而且增速為2014年7月以來最顯著。10月份，產出增長勢頭更加強勁，錄得2011年初以來最顯著增速，並帶動PMI指數上升。<BR> 據受訪廠商反映，新接業務增加，支撐了產出的擴張。月內新接訂單總量進一步增加，增速刷新27個月最高紀錄。不過，新業務的增長，主要是由於內需轉強，月內新接出口業務量有輕微下降。最近調查期內，雖然產量上升，但成品庫存僅有輕微增幅。<BR> 據受訪廠商反映，由於使用了原有庫存交付新訂單，導致成品庫存整體增速緩慢。第四季初，製造業用工收縮趨勢放緩，10月份的用工收縮率降至2015年5月以來最輕微水準。月內縮減人手的受訪廠商普遍表示原因是為了降低成本。產能壓力因此進一步加劇，積壓工作量連續第八個月上升。<BR> 新訂單與產出加速增長，促使廠商在月內增加採購，但增速雖創下3個月新高，卻仍屬小幅水準。另一方面，採購庫存下降（降幅輕微），調查顯示原因與生產擴張導致庫存使用量上升有關。<BR> 10月份，製造業平均成本負擔大幅加速上升，投入品價格創下逾5年來最顯著漲幅。為轉移生產成本上升的壓力，月內製造商普遍上調了產品出廠價格，加價幅度也與成本漲幅一樣顯著，達到2011年2月以來的最高紀錄。
27061,2016/11/1 09:55:00,《政治》黃智賢：陳菊讓台灣民主倒退70年,高雄一位麵包師拍前總統陳水扁如常人走路的影片，在網路上熱傳；而一夕爆紅的麵包師隔天就被高雄市衛生局稽查開勸導單、被國稅局查稅。自由作家黃智賢在其臉書上為麵包師抱不平，並且表示，高雄市長陳菊的作法「讓台灣民主倒退70年」。<BR> 黃智賢說，麵包師在人行道上拍陳水扁被陳水扁支持者威脅恐嚇，有人更威脅他要給他吃子彈，叫囂要他滾出高雄。但是，更讓人震驚的是高雄市長竟也是迫害他的人。黃智賢指出，「陳菊如果對民主，法治和人權有一點點真誠的信仰，一定會覺得羞恥，怎麼發生美麗島事件的高雄，竟容不得一個市民的言論自由？」<BR> 黃智賢批評陳菊，應該覺得羞慚萬分；她指出，「她（指陳菊）和她的黨，把整個台灣，建構成一個只准崇拜民進黨和台獨的法西斯囚牢。多少民主前輩的打拼，血淚和犧牲，竟迎來這樣的恐怖新世界。」(新聞來源：旺報即時林淑燕╱綜合整理)
27151,2016/11/2 07:10:00,國際要聞：北韓據稱準備發射彈道飛彈,彭博引述福克斯新聞社的報導指出，北韓方面據稱準備發射彈道飛彈。<BR> 兩位熟知最新情報的匿名美國官員透露，北韓將在未來24?72小時內進行彈道飛彈的發射。<BR> 福克斯新聞披露，此次舞水端飛彈發射將成為北韓今年的第九次試射。
27152,2016/11/2 07:16:00,馬來西亞同意向大陸購買四艘近海巡邏艦,（中央社北京2016年11月2日綜合外電報導）中國大陸官員1日在北京表示，馬來西亞政府同意向中國大陸購買四艘近海巡邏艦，並且同意通過與北京的雙邊對話解決南海領土爭端。<BR>英國廣播公司（BBC）中文網報導，有觀察家認為，這項發展可能意味著美國在同中國大陸爭奪這一地區影響力的過程中遭遇到了新的挫折。<BR>馬來西亞媒體同時在馬來西亞首相納吉（NajibRazak）訪問中國大陸並同中國大陸總理李克強舉行會談之後報導說，馬來西亞購買的四艘巡邏艦中的兩艘在中國大陸建造，另外兩艘在馬來西亞建造。<BR>上個星期，馬來西亞國防部通過社群媒體宣佈，馬來西亞將在首相納吉10月30日開始的為期一周的訪問中國大陸行程期間簽署一項合同，從中國大陸購買巡邏艦。<BR>但是，馬來西亞國防部隨後刪除了這個帖子。<BR>馬來西亞從中國大陸購買巡邏艦的決定標誌著，在南海局勢仍然緊張之際，馬來西亞和中國大陸簽署了歷史上第一筆重要的防務交易。<BR>中國大陸外交部副部長劉振民在李克強同納吉舉行會談的北京人民大會堂對記者們說，雙方領導人同意通過雙邊對話為妥善解決南海問題作出努力。<BR>他還說：「很明顯，雙方開始海軍合作對我們的雙邊關係非常重要，這反映出我們兩國間的非常高水平的政治互信。」<BR>在納吉訪問中國大陸之前，菲律賓總統杜特蒂（Rodrigo Duterte）曾訪問中國大陸，簽署了有關中國大陸在菲律賓投資的諒解備忘錄，並宣佈同美國「分道揚鑣」。<BR>法新社報導，納吉此次為期1週的訪問，可能會對華府的重返亞洲（pivot toward Asia）政策，構成另一次打擊。
27157,2016/11/2 07:48:00,經濟日報晨訊,◆車市買氣旺，10月大增12%，補貼政策發酵，今年挑戰43萬輛，衝11年新高。<BR> ◆台股量能窒息，下修風險大，昨成交僅493億元，今年第三低，法人憂引發流動性風險，將觀察台灣50、富櫃50成分股表現。<BR> ◆券商縮編求生，全台據點跌破900家，台股低量首波受害者，整併裁員潮山雨欲來。<BR> ◆夏普本業轉盈，鴻海鬆口氣，全年度將終結連三虧損，戴正吳強調持續優化體質、強化新事業體，鴻海Q3財報壓力減輕。<BR> ◆宸鴻Q3獲利超預期，三年新高，EPS站上1.97元，產能稼動率提升、產品組合改善、成本控制得宜奏功。<BR> ◆i8玩無線充電，聯發科暖身。<BR> ◆台積、矽品助陣，中科明年營收衝5600億，台積第一期廠房裝機，矽品產能已逐步開出。<BR> ◆工研院：產業創新，應新舊兼容，11院士對智能化系統、人才培育提建言，施振榮：可組虛擬夢幻國家隊。<BR> ◆彰化廠聲請假處分案遭駁回，台化爭復工，法律自救並進。<BR> ◆地價稅開徵，帝寶大增九成，調幅居北市五大豪宅之首，大安、松山、信義區增逾30%，自住宅七成戶數增加千元以內。<BR> ◆雙北房市冷，移轉件數減。<BR> ◆美經濟順風，柯林頓未必就贏，去年家庭實質所得激增5%，民主黨聲勢卻未高漲。<BR> ◆美總統大選投票日逼近…投資人好焦慮，怕下周結果有意外，轉向選擇權避險，恐慌指數連五日走高。<BR> ◆兩岸企業家峰會，搭橋三領域，6日在金門登場，7日在廈門簽署協議，合攻長照、抗癌及學名藥開發，搶進「十三五」華人生醫商機。<BR> ◆人民幣走貶，陸銀鬧「美元荒」，微信瘋傳提領失敗訊息，業者加強監管，盯個人分拆及重複購付匯業務。<BR> ◆螞蟻金服攻海外，打造泰版支付寶，投資Ascend Money，將複製金融模式，未來五年有望服務當地逾半網民。<BR> ◆內外通吃，中鐵前三季賺434億，國內基建加持，海外業務績優，新簽合約總額年增31%，股價應聲上漲2.1%。<BR> ◆試辦監理沙盒，金管會Ready，主委李瑞倉態度偏向積極開放，認為新制等同測試計畫，正式核定後就可對外宣佈。<BR> ◆勞動基金攻海外，1900億上膛。<BR> ◆遠銀跨境融資，打進越南，當地無據點仍可放款，國銀首例，找出企金新業務，擴大利潤空間。<BR> ◆中小銀行前三季獲利失色，僅京城銀逆勢成長。<BR> ◆正新董座羅才仁兼總座，原任陳榮華退休，廈門公司陳秀雄也將交棒，「集團三巨頭」局面不再。<BR> ◆代工手機熱銷＋VR產品告捷，宏達電迎雙喜。<BR> ◆法人認養股，抗跌悍將，持有中壽，瑞昱，聯發科比率均逾59%，看好基本面，股價有望率先突圍。<BR> ◆油價挫，反向ETF衝高價。<BR> ◆車電需求熱，概念股拉風。<BR> ◆神準今年EPS上看12元，法人看好蟬聯網通獲利王，璟德、智邦產品需求增溫，Q3純益可望攀高。<BR> ◆大聯大Q3每股獲利賺逾1元，農曆年前將迎備貨需求，全年有望挑戰半個股本。<BR> ◆譁裕出貨旺，將弭平虧損。<BR> ◆明基材過寒冬，Q3虧大，大陸競爭、日圓升值衝擊，每股淨損1.03元，超過上半年，將加速多元布局突破困境。<BR> ◆宏?尬蘋果，推輕薄筆電，Swift 7厚度不到1公分，全球最薄，售價4.29萬元。<BR> ◆王品擴版圖，加速展店，兩岸要再創三品牌，明年預計徵才1500人，今年Q3獲利比上季好。<BR> ◆豐興盤價急漲，鋼廠受惠，廢鋼、鋼筋每公噸調升500元，催化市場需求，東鋼、海光等前景俏。<BR> ◆萬國通台南廠，下月試產。
27551,2016/11/7 06:00:00,2016/11/07財經行事曆,今日國內外財經焦點：<BR>台灣：<BR>1.法說會：文曄(3036)<BR>2.公布10月進出口<BR>中國：<BR>1.公布10月外匯存底<BR>日本：<BR>1.公布9月平均現金盈餘<BR>美國：<BR>1.公布10月美國聯邦勞動市場現況指數<BR>2.企業公布財報：微晶片(MCHP)EPS預測值為0.76<BR>歐洲：<BR>1.英國公布10月Halifax房價指數<BR>2.德國公布10月建築業採購經理人指數<BR>3.法國公布9月零售銷售<BR>4.歐元區公布9月零售銷售<BR>5.歐元區公布10月零售業採購經理人指數<BR>6.歐元區公布11月Sentix投資者信心指數<BR>資料來源：富貴贏家、鉅亨網(http://www.cnyes.com)
27553,2016/11/7 06:14:00,明年3月沒次代iPhone SE？傳蘋果恐砍零件價、台積免驚,"MoneyDJ新聞 2016-11-07 06:14:50 記者 蔡承啟 報導<BR>蘋果(Apple)於今年(2016年)3月31日開賣4吋新機iPhone SE，而若照著蘋果產品更新週期約1年的時間來看，明年(2017年)3月或許可以看到次代iPhone SE問世，只不過抱持此種期待的蘋果粉絲恐要失望了，據傳蘋果為了維持高毛利率、並為了避免衝擊iPhone 7系列機種銷售表現，明年3月將不會推出次代iPhone SE機種。<BR>gori.me、iPhone Mania等日本網站轉述AppleInsider 4日的報導指出，曾多次準確預測蘋果產品動向的凱基投顧知名分析師郭明錤表示，蘋果為了維持高毛利率、並為了避免對iPhone 7系列機種的銷售表現帶來衝擊，因此可能不會在2017年3月推出次代iPhone SE機種。<BR>不過，郭明錤只說蘋果可能不會在明年3月推出次代SE，但未提及4月以後是否會推出、因此次代SE還是有可能在4月以後亮相，不過現階段尚未有次代SE相關的規格情報、傳聞流出。<BR>另外，郭明錤指出，因中國需求疲弱、4.7吋iPhone出貨減少、加上不會推出次代iPhone SE，故預估2017年上半iPhone出貨量將陷入衰退，而為了因應此種情況並為了維持高毛利率，蘋果可能會要求零件製造商降價，預估最快在11月、最慢12月，零件商可能就會被迫降價，不過像三星電子、台積電(2330)這種關鍵零件主要供應商因具備強大議價能力、因此料不會受到影響，其中三星甚至可能會向蘋果要求提高3GB DRAM和3D NAND Flash價格、主因該些零件供不應求。<BR>郭明錤預估，2017年Q1(1-3月)iPhone出貨量將從1年前同期的5,120萬支下滑至4,000-5,000萬支、2017年Q2也將從4,040萬支下滑至3,500-4,000萬支。<BR>根據嘉實XQ全球贏家系統報價，蘋果4日下跌0.90%、收108.84美元，連續第2個交易日走跌，創9月13日收盤新低水準。<BR>日經新聞10月29日報導，使用於智慧型手機、記憶卡的NAND型快閃記憶體(Flash Memory)批發價格進一步走升，10月份指標性產品MLC(Multi-Level Cell)類型64Gb產品價格月增約6%至每個3.3美元左右、為2年來首度突破3美元關卡。日本三星(Samsung Japan)指出，「現階段工廠雖已產能全開、但仍追不上需求」。<BR>＊編者按：本文僅供參考之用，並不構成要約、招攬或邀請、誘使、任何不論種類或形式之申述或訂立任何建議及推薦，讀者務請運用個人獨立思考能力，自行作出投資決定，如因相關建議招致損失，概與《精實財經媒體》、編者及作者無涉。"
27978,2016/11/10 08:03:00,《熱門族群》業外拖累，智冠、橘子Q3獲利寫今年新低,智冠 (5478) 及遊戲橘子 (6180) 公布第3季財報，分別受到部分子公司虧損以及提列樂陞 (3662) 減損3.25億元影響，單季表現來到今年低點，智冠單季每股盈餘0.57元，橘子轉為虧損，單季每股淨損1.94元。<BR> 雖然過去第3季進入暑假為遊戲旺季，但今年有「寶可夢」排擠效應，且第2季有業外處分收益，獲利基期較高，智冠整體表現低於第2季，但仍優於去年同期。總計智冠第3季營收35.5億元，季減10.33％，年增0.04％，稅後盈餘0.73億元，季減36.52％，年增32.93％，每股盈餘0.57元。<BR> 智冠集團第4季在遊戲事業群方面，網龍積極專注各項手遊新品研發，致力打造出深入玩家需求的作品；智樂堂首款自製AR手遊《我的英雄夢GO》10月登場以來，不僅加入英雄交易、家族功能等豐富系統，遊戲地圖更與超商、電信商家結合，融入玩家的在地生活，有效發揮在地化的研發營運模式。<BR> 代理營運部分，遊戲新幹線與得藝娛樂集團共同攜手代理的3D仙俠線上遊戲《蜀山縹緲錄Online》9月底上市後，以唱遊連動的泛娛樂行銷推廣策略，備受玩家青睞，已吸引超過15萬人註冊體驗，台港澳人氣持續高漲，昨日更帶來全新改版內容，再創遊戲高峰。遊戲新幹線旗下另有由韓國知名遊戲RO繪師參與的手遊新作《聖劍的後裔》，11月3日台港澳公測開放，緊接著亦將由智凡迪於印尼等地提供營運服務，正式宣告揮軍東南亞遊戲營運市場。<BR> 遊戲橘子第3季營收為21.18億元，受惠遊戲營運及通路業務暑假亮眼貢獻，季增7％。但由於10月以來樂陞案後續發展，致該案具高不確定變數，橘子依據國際財務報導準則(IFRS)，綜合評估考量後，經會計師完成核閱，對於已投資的樂陞股票進行減損3.25億元，因此第3季稅後虧損3.06億元。若排除樂陞影響，第3季稅後盈餘為0.19億元，每股盈餘0.12元，單季轉盈。<BR> 展望第4季，橘子旗下跨境電商首選「樂利數位Jollywiz」即將迎來年度盛事雙11，今年新納入知名品牌伊利牛奶與陳允寶泉加入搶市行列，亦聯合COSTCO好市多、可口可樂、吉列、昇恆昌、屈臣氏、微熱山丘、聯華食品、荷蘭連鎖超市集團Ahold等品牌大舉布局，佳績可期。此外，樂利接獲資策會與中華民國無店面零售商業同業公會邀請，率領旗下「吉室商行」優質MIT商品，參加馬來西亞「2016年雪蘭莪國際商展」，其嚴選台灣風味商品大獲好評，亦吸引眾多在地業者青睞，期望進一步合作，率先為2017年南進計畫試水溫，期望搶下進軍東南亞灘頭堡。<BR> 橘子集團旗下「橘子支GAMA PAY」於10月20日正式開業，首波攻勢鎖定全台灣的遊戲玩家，不僅祭出超有感GASH POINT返點優惠，亦大舉進駐三創生活園區，評價正面。接續更將搭配遊戲橘子周年慶大檔，預計送出逾百款的熱門遊戲虛寶回饋，廣納遊戲會員使用橘子支服務。此外，橘子支亦全力衝刺全台鋪點，下一波將瞄準大型飯店、連鎖餐廳及茶飲商家，而停車繳費服務及捷運周邊商圈店家也將陸續導入，打造貼近庶民生活圈的支付服務。
27980,2016/11/10 08:09:00,《業績-觀光》美食Q3獲利衝新高，前3季EPS賺贏去年全年,美食-KY （2723） 公布2016年第三季財報，合併營收創56.3億元新高，季增3.68％、年增2.63％，毛利率亦創59.04％新高，優於第二季的58.46％及去年第三季的56.21％。營益率11.48％，亦優於第二季的9.93％及去年第三季的9.56％，創下18季新高。<BR> 雖有人民幣大幅貶值6％的不利因素，美食第三季歸屬業主稅後淨利仍衝上4.95億元，季增32.77％、年增19.67％，基本每股盈餘3.34元，優於第二季的2.64元及去年第三季的2.79元，雙雙改寫單季新高佳績。<BR> 累計美食今年前三季合併營收165.29億元，年增10.16％，毛利率57.89％、營益率10.16％，優於去年同期的57.04％、7.95％。歸屬業主稅後淨利達12.37億元，年增達56.89％，基本每股盈餘8.35元，除優於去年同期的5.32元，更已超越去年全年的8.07元。<BR> 美食在營運體質調整及展店效益逐步顯現下，近期營運持續繳出佳績，營收獲利連5季改寫歷年同期新高，今年第三季更一舉創下歷史新高。展望後市，第四季適逢旺季，法人看好美食可望持續展現強勁成長動能。
27983,2016/11/10 08:22:00,《半導體》南亞科314億，入股美光逾5%,"DRAM廠南亞科 （2408） 昨（9）日召開董事會，決議投資美國記憶體大廠美光科技私募普通股，交易數量為57,780,138股，每股價格為17.29美元（約折合新台幣544.42752元），交易總金額達新台幣314.57億元。在完成股權交割後，南亞科將持有美光股權約5.02％，並成為美光第三大股東。<BR> 南亞科公告第三季合併營收102.04億元，毛利率季增2.7個百分點達31.1％，營業利益16.99億元，歸屬母公司稅後淨利14.02億元，較第二季大增2.5倍，每股淨利0.51元，優於市場預期。<BR> 由於DRAM價格在9月之後漲幅擴大，南亞科10月合併營收月增9.3％達38.21億元，與去年同期相較成長11.9％，並創18個月來新高。累計今年前10個月營收達333.56億元，較去年同期下滑9.7％。<BR> 南亞科第四季將以每股30元價格，將手中約15.87億股華亞科股票售予美光在台子公司台灣美光半導體，總成交金額約達476.24億元，預估將可貢獻稅前獲利199.42億元，並在今年第四季入帳，約可挹注稅前每股盈餘7.26元。由於第四季DRAM價格續漲，法人看好南亞科第四季每股淨利將上看7?8元間，全年每股淨利有機會上看9元。南亞科不評論法人預估財務數字。<BR> 南亞科以出售華亞科股票獲得資金，轉向投資美光。南亞科昨日董事會決議投資美光科技私募普通股，交易數量為57,780,138股，每股價格為17.29美元，交易總金額達新台幣314.57億元。在完成股權交割後，南亞科將持有美光股權約5.02％，並成為美光第三大股東。<BR> 南亞科表示，為加深與美光的策略夥伴關係，南亞科將投資美光私募普通股並取得美光1x/1y奈米DRAM製程技術及產品授權的選擇權，以提升南亞科長期競爭力。因此，本次交易整體而言將促進南亞科長遠發展，並提升股東權益。<BR> 同時，南亞科董事會亦決議將5億美元上限額度內發行海外可轉換公司債，加上出售華亞科股票並認購美光私募後，手中仍剩下約新台幣160億元現金，將用來加快20奈米產能擴建。20奈米新廠第四季已開始裝機，明年第一季試投片，若順利明年下半就可開出產能。 （新聞來源：工商時報─涂志豪╱台北報導）"
28495,2016/11/15 19:05:00,港股連挫兩天後小漲,（法新社香港15日電） 香港股市大跌兩天後今天小幅反彈，但投資人仍然擔憂美國總統當選人川普（Donald Trump）若推行大舉增加支出的政策，可能引發通貨膨脹，導致利率上升。<BR> 恆生指數上漲0.46%，或101.69點，收在22323.91點。<BR> 上海證券交易所綜合指數下跌0.11%，或3.38點，收在3206.99點；但深圳證交所綜合指數上漲0.48%，或10.10點，收在2124.40點。
28497,2016/11/15 19:30:00,台股請當心！道瓊 vs 那斯達克「分歧」逾14年來最嚴重,鉅亨網新聞中心美國股市在川普 (Donald Trump) 當選美國總統以後，總統大選所帶來的政治不確定性已顯著消散，並且受到川普計劃大規模擴增美國基礎建設的刺激，美股道瓊指數週一 (14 日) 再度刷新歷史新高以 18868.89 點作收，累計近一週以來道瓊指數漲幅高達 5.36% 之多。<BR>不僅道瓊表現搶眼，S&P 500 金融股受惠川普揚言將廢止華爾街陶德法案的利多刺激，漲勢也可謂是十分猛烈，以美國銀行業巨擘富國銀行 ( (US-WFC) ) 為例，富國銀行自 11 月 8 日每股 45.54 美元起漲至今，漲幅已高達 16.86%，週一 (14 日) 富國銀行收在每股 53.22 美元，創下今年以來的新高水平。<BR> 富國銀行日線走勢圖 (近半年以來表現)在川普擴大財政政策的帶動之下，除了眾多藍籌股集結的道瓊指數再度刷新歷史新高之外，屬於美股中、小型類股集結地的羅素 2000 指數也在週一 (14 日) 再度大漲 1.26% 以 1298.59 點作收，與道瓊攜手刷新了歷史新高，顯示市場無論是在大型股板塊、抑或是中小型類股板塊，都正在強勢看多。<BR> 羅素 2000 期貨日線走勢圖 (近三個月以來表現) 圖片來源：Investing.com這一切看起來似乎是非常美好，但現實情況恐怕是「幾家歡樂幾家愁」。<BR>《Zerohedge》報導，在當前道瓊、羅素 2000 雙雙再度刷新歷史新高的當口，惟科技股重軍集結的那斯達克指數，正在遭受相當猛烈的市場賣壓，週一 (14 日) 那斯達克再度下跌 0.36% 以 5218.40 點作收，持續遭受季線反壓所打擊。<BR>美國股市分化的現象正日漸惡化，目前道瓊指數與那斯達克之間的分化程度，已經創下逾 14 年以來的新高水平，顯示市場正一面作多道瓊指數，但也反手正在拋售那斯達克指數，這樣的分化現象歷史少見。<BR> 道瓊指數與那斯達克之間的差距程度創逾 14 年來新高 圖片來源：Zerohedge市場人士分析，市場在那斯達克和道瓊指數之間的態度，之所以出現了嚴重分歧，這主要還是因為川普當選使然，因為市場擔憂，川普計劃執行的貿易保護政策，很可能使得科技股的經營狀況造成拖累、衝擊科技股的海外營收。<BR>由於台股電子股的比重權值較大，在美股科技股持續表現黯淡的衝擊之下，台股週二 (15 日) 再度下跌 0.10% 以 8931.03 點作收，無力站回半年線 8976.01 點之上。
29189,2016/11/23 09:52:00,《政治》柯P邀請任北市府顧問，韓國瑜有意願,台北農產運銷公司近日頻躍上新聞版面，北農總經理韓國瑜今早上廣播節目接受主持人周玉蔻專訪。韓坦言，和市長柯文哲前後總共私下見面聊天7、8次，討論市政議題，柯確實有詢問他是否有意願進市府擔任顧問，「有機會服務的話，目前不排除。」<BR> 針對北農近期的人事紛爭，韓國瑜說，「一個笑話就可以講完。」明朝有個主人在家泡茶，客人蒞臨後兩人一起喝茶，但主人放了個屁，覺得不好意思，因此一直摩擦椅子藉此發出聲音，盼轉移客人注意力，客人臨走前卻對主人說，「第一聲最響」；韓說，北農此次紛爭就是這樣，立委段宜康想把秘書蔣玉麟推進來，第一次沒成功，後來就開始指控菜蟲、貪污、流氓、禮盒等。<BR> 主持人追問，蔡英文總統也認同這個人事，為什麼韓國瑜要有所不滿？他強調，推薦誰都沒問題，但是要透過董事會，而不是透過抹黑的手法，且段一直在臉書上發言，偷偷摸摸、鬼鬼祟祟；本月30日就要開會，誰當董事長一清二楚。<BR> 北農目前由陳益宗代理董事長，30日可能選出市府屬意的林秋慧接任，對此韓不願多談，僅再三強調自己不適合多評論，尤其北農的結構很複雜，小小一間公司有26位理監事。但他仍建議民進黨，只要做到照顧農民、為員工和市民服務，就不用擔心。<BR> 選出新董座後，韓國瑜去向如何？韓國瑜表示，確實曾與柯文哲交換過7、8次理念，包括觀光醫療、護理人力、雙語教育，甚至建議柯應該趕快從大巨蛋泥淖脫身。柯沒跟他談接任副市長，不過確實有詢問他是否有意願擔任有給職顧問。不過，現階段他想先冷靜一下。<BR> 周玉蔻詢問，一旦韓國瑜進入市府，勢必影響府會關係，甚至日前韓就已在議會與議員王世堅槓上。對此，韓國瑜說，他不排除（當顧問），至於王世堅，我怎麼會怕？而且如果出發點是為了台北市民服務，他相信日久見人心，「不管白貓、黑貓，能抓老鼠就是好貓。」(新聞來源：中時 張潼、劉宗龍)
