gram,TF,DF,TF_IDF
今日盤勢,30,30,5.207699927
大立光國,30,30,5.207699927
人對指數,30,30,5.207699927
水準短線,30,30,5.207699927
另外觀察,30,30,5.207699927
中國時報,30,30,5.207699927
亞富邦金,30,30,5.207699927
資金動向,30,30,5.207699927
且空單減,30,30,5.207699927
等電子權值,30,30,5.207699927
一度跌破點,30,30,5.207699927
為台積電大,30,30,5.207699927
友達及群創,30,30,5.207699927
數由黑翻紅,30,30,5.207699927
台化富邦金,30,30,5.207699927
加口淨多單,30,30,5.207699927
重量級權值,30,30,5.207699927
董事長郭台,30,30,5.207699927
億元證交所,30,30,5.207699927
元占成交量,30,30,5.207699927
發元現金股,30,30,5.207699927
大立光今日,30,30,5.207699927
使盤勢開高,30,30,5.207699927
點加權指數,30,30,5.207699927
南亞台化國,30,30,5.207699927
差點電子期,30,30,5.207699927
類股漲幅達,30,30,5.207699927
盤面上電子,30,30,5.207699927
股表現最強,30,30,5.207699927
法人對指數,30,30,5.207699927
億水準短線,30,30,5.207699927
盤在台積電,30,30,5.207699927
金元大台灣,30,30,5.207699927
南亞富邦金,30,30,5.207699927
億元外資在,30,30,5.207699927
漲盤勢分析,30,30,5.207699927
集中市場週,30,30,5.207699927
就技術面來看,30,30,5.207699927
法人指出台股,30,30,5.207699927
點最高來到點,30,30,5.207699927
成交量億元台,30,30,5.207699927
權指數今天收,30,30,5.207699927
指數今天收在,30,30,5.207699927
操作建議台股,30,30,5.207699927
個股依次為滬,30,30,5.207699927
股依次為滬深,30,30,5.207699927
增加口淨多單,30,30,5.207699927
上周集中交易,30,30,5.207699927
周集中交易市,30,30,5.207699927
業上市股票成,30,30,5.207699927
票成交金額前,30,30,5.207699927
交金額前名及,30,30,5.207699927
金額前名及占,30,30,5.207699927
額前名及占比,30,30,5.207699927
前名及占比分,30,30,5.207699927
名及占比分別,30,30,5.207699927
及占比分別為,30,30,5.207699927
為半導體類億,30,30,5.207699927
類億元占成交,30,30,5.207699927
億元占成交量,30,30,5.207699927
交量周轉率前,30,30,5.207699927
量周轉率前名,30,30,5.207699927
周轉率前名產,30,30,5.207699927
率前名產業依,30,30,5.207699927
前名產業依序,30,30,5.207699927
名產業依序為,30,30,5.207699927
類證交所表示,30,30,5.207699927
證交所表示累,30,30,5.207699927
交所表示累計,30,30,5.207699927
所表示累計今,30,30,5.207699927
表示累計今年,30,30,5.207699927
示累計今年年,30,30,5.207699927
年初開盤至今,30,30,5.207699927
初開盤至今共,30,30,5.207699927
開盤至今共個,30,30,5.207699927
盤至今共個交,30,30,5.207699927
至今共個交易,30,30,5.207699927
今共個交易日,30,30,5.207699927
總成交金額兆,30,30,5.207699927
兆億元市場日,30,30,5.207699927
均成交金額億,30,30,5.207699927
轉率股票日平,30,30,5.207699927
率股票日平均,30,30,5.207699927
平均成交量周,30,30,5.207699927
均成交量周轉,30,30,5.207699927
報在點成交量,30,30,5.207699927
股漲跌互見台,30,30,5.207699927
買超億元美國,30,30,5.207699927
關卡分析師表,30,30,5.207699927
卡分析師表示,30,30,5.207699927
價差點電子期,30,30,5.207699927
今天類股漲多,30,30,5.207699927
天類股漲多於,30,30,5.207699927
場收在點上漲,30,30,5.207699927
元櫃買指數則,30,30,5.207699927
年月日電美國,30,30,5.207699927
業平均指數收,30,30,5.207699927
額為億元融券,30,30,5.207699927
國際股市分道,30,30,5.207699927
際股市分道瓊,30,30,5.207699927
資多單加碼超,30,30,5.207699927
多單加碼超過,30,30,5.207699927
單加碼超過空,30,30,5.207699927
加碼超過空單,30,30,5.207699927
碼超過空單加,30,30,5.207699927
超過空單加碼,30,30,5.207699927
億較前一日增,30,30,5.207699927
外陸資代號名,30,30,5.207699927
註外資自營商,30,30,5.207699927
外資自營商表,30,30,5.207699927
資自營商表示,30,30,5.207699927
自營商表示外,30,30,5.207699927
營商表示外國,30,30,5.207699927
商表示外國證,30,30,5.207699927
表示外國證券,30,30,5.207699927
示外國證券商,30,30,5.207699927
外國證券商在,30,30,5.207699927
國證券商在臺,30,30,5.207699927
證券商在臺分,30,30,5.207699927
券商在臺分支,30,30,5.207699927
商在臺分支機,30,30,5.207699927
在臺分支機構,30,30,5.207699927
臺分支機構證,30,30,5.207699927
分支機構證券,30,30,5.207699927
支機構證券自,30,30,5.207699927
機構證券自營,30,30,5.207699927
構證券自營商,30,30,5.207699927
證券自營商專,30,30,5.207699927
券自營商專戶,30,30,5.207699927
名上市股票週,30,30,5.207699927
步開,43,40,5.20736945
漲半,43,40,5.20736945
對第,43,40,5.20736945
將使,43,40,5.20736945
群可,43,40,5.20736945
上傳,43,40,5.20736945
下市,43,40,5.20736945
因台,43,40,5.20736945
報佳,43,40,5.20736945
值來,43,40,5.20736945
回台,43,40,5.20736945
仍高,43,40,5.20736945
是今年,43,40,5.20736945
還是有,43,40,5.20736945
股上攻,43,40,5.20736945
留倉淨,43,40,5.20736945
短中期,43,40,5.20736945
需求強,43,40,5.20736945
概股也,43,40,5.20736945
資資金,43,40,5.20736945
個月的,43,40,5.20736945
後多方,43,40,5.20736945
優於去年,43,40,5.20736945
年以來新,43,40,5.20736945
決策會議,43,40,5.20736945
類股齊揚,43,40,5.20736945
進入旺季,43,40,5.20736945
大立光月,43,40,5.20736945
大權值股,43,40,5.20736945
走高終場上漲,43,40,5.20736945
維持強,82,62,5.207127862
至美,103,71,5.206731809
績可,57,49,5.206521461
接受,57,49,5.206521461
控盤,57,49,5.206521461
上月線,57,49,5.206521461
業電腦,57,49,5.206521461
盪走低,57,49,5.206521461
財報亮,57,49,5.206521461
年月以來新,57,49,5.206521461
短均,64,53,5.205926107
面板股,64,53,5.205926107
元計,52,46,5.2057168
利回,52,46,5.2057168
保護,52,46,5.2057168
價有,52,46,5.2057168
難免,52,46,5.2057168
為連,52,46,5.2057168
鴿派,52,46,5.2057168
在尾盤,52,46,5.2057168
終場漲,52,46,5.2057168
鋼鐵類,52,46,5.2057168
今天買,52,46,5.2057168
季成長,52,46,5.2057168
盤股價,52,46,5.2057168
台股今年,52,46,5.2057168
第季業績,52,46,5.2057168
觀望氣氛濃厚,52,46,5.2057168
矽晶圓被動元,52,46,5.2057168
華亞科,93,67,5.204836463
度達,149,87,5.203775892
點報,62,52,5.203446701
雙漲,62,52,5.203446701
股回神,62,52,5.203446701
等三,40,38,5.203227477
點失,40,38,5.203227477
面反,40,38,5.203227477
倒數,40,38,5.203227477
出月,40,38,5.203227477
外蘋,40,38,5.203227477
件廠,40,38,5.203227477
功臣,40,38,5.203227477
平平,40,38,5.203227477
外也,40,38,5.203227477
貨持,40,38,5.203227477
最差,40,38,5.203227477
線持,40,38,5.203227477
股整,40,38,5.203227477
進走,40,38,5.203227477
來將,40,38,5.203227477
步創,40,38,5.203227477
體光,40,38,5.203227477
岳豐,40,38,5.203227477
商的,40,38,5.203227477
友訊,40,38,5.203227477
日後,40,38,5.203227477
去個,40,38,5.203227477
立場,40,38,5.203227477
光電股,40,38,5.203227477
股強彈,40,38,5.203227477
台股雖,40,38,5.203227477
不選市,40,38,5.203227477
化鋼鐵,40,38,5.203227477
月日止,40,38,5.203227477
易市場,40,38,5.203227477
步大漲,40,38,5.203227477
勢今日,40,38,5.203227477
蜜月行,40,38,5.203227477
資策略,40,38,5.203227477
續湧入,40,38,5.203227477
元左右,40,38,5.203227477
會釋出,40,38,5.203227477
分析師張,40,38,5.203227477
走揚帶動,40,38,5.203227477
傳產及金,40,38,5.203227477
股不選市,40,38,5.203227477
支撐指數,40,38,5.203227477
交易市場,40,38,5.203227477
投資策略,40,38,5.203227477
外資法人,40,38,5.203227477
指出台股今,40,38,5.203227477
選股不選市,40,38,5.203227477
改寫歷史新,40,38,5.203227477
漲價題材的,40,38,5.203227477
朝向,36,35,5.203027947
弱不,36,35,5.203027947
幅縮,36,35,5.203027947
股恐,36,35,5.203027947
漲連,36,35,5.203027947
貨開,36,35,5.203027947
前看,36,35,5.203027947
出不,36,35,5.203027947
電持,36,35,5.203027947
市多,36,35,5.203027947
停台,36,35,5.203027947
近的,36,35,5.203027947
的推,36,35,5.203027947
台航,36,35,5.203027947
反元,36,35,5.203027947
元增,36,35,5.203027947
占成,36,35,5.203027947
股光,36,35,5.203027947
面看,36,35,5.203027947
貨價,36,35,5.203027947
也使,36,35,5.203027947
在雙,36,35,5.203027947
中包,36,35,5.203027947
佳邦,36,35,5.203027947
價走勢,36,35,5.203027947
揚終場,36,35,5.203027947
穩台股,36,35,5.203027947
現跌深,36,35,5.203027947
漲蘋果,36,35,5.203027947
示投資,36,35,5.203027947
的獲利,36,35,5.203027947
激勵蘋,36,35,5.203027947
可成鴻,36,35,5.203027947
滬深上,36,35,5.203027947
法人也,36,35,5.203027947
加上月,36,35,5.203027947
較月日,36,35,5.203027947
情持續,36,35,5.203027947
廠國巨,36,35,5.203027947
上美股,36,35,5.203027947
股市反,36,35,5.203027947
續走強,36,35,5.203027947
率高達,36,35,5.203027947
的目標,36,35,5.203027947
再度創,36,35,5.203027947
來外資,36,35,5.203027947
股助攻,36,35,5.203027947
漲幅台,36,35,5.203027947
場聚焦,36,35,5.203027947
目前大,36,35,5.203027947
大盤上,36,35,5.203027947
在指數,36,35,5.203027947
電台灣,36,35,5.203027947
聯電台,36,35,5.203027947
化類股,36,35,5.203027947
場則是,36,35,5.203027947
股也同,36,35,5.203027947
前股價,36,35,5.203027947
電子電,36,35,5.203027947
點一舉,36,35,5.203027947
主要受,36,35,5.203027947
一台股,36,35,5.203027947
等題材,36,35,5.203027947
漲約點,36,35,5.203027947
的可能性,36,35,5.203027947
成交值也,36,35,5.203027947
指數最高,36,35,5.203027947
到億元以,36,35,5.203027947
金英業達,36,35,5.203027947
買超合計,36,35,5.203027947
鴻海等蘋,36,35,5.203027947
持續強勢,36,35,5.203027947
營運成長,36,35,5.203027947
逢高調節,36,35,5.203027947
指數小跌,36,35,5.203027947
度攻上點,36,35,5.203027947
今日受惠,36,35,5.203027947
分析師林,36,35,5.203027947
友達台積電,36,35,5.203027947
南亞台化台,36,35,5.203027947
回歸基本面,36,35,5.203027947
市公司市值,36,35,5.203027947
日集中市場,36,35,5.203027947
台股收漲點,36,35,5.203027947
以點作收上漲,36,35,5.203027947
碼淨多單口至,36,35,5.203027947
淨多單口至口,36,35,5.203027947
上市公司市值,36,35,5.203027947
漲點或以點作,36,35,5.203027947
可為,31,31,5.202159793
值則,31,31,5.202159793
晶茂,31,31,5.202159793
點高,31,31,5.202159793
看指,31,31,5.202159793
先大,31,31,5.202159793
股皆,31,31,5.202159793
出隨,31,31,5.202159793
則下,31,31,5.202159793
上資,31,31,5.202159793
外美,31,31,5.202159793
也僅,31,31,5.202159793
大力,31,31,5.202159793
電因,31,31,5.202159793
與蘋,31,31,5.202159793
及亞,31,31,5.202159793
恐有,31,31,5.202159793
近半,31,31,5.202159793
辦法,31,31,5.202159793
晶華,31,31,5.202159793
電兆,31,31,5.202159793
出具,31,31,5.202159793
面受,31,31,5.202159793
仍力,31,31,5.202159793
點多,31,31,5.202159793
及占,31,31,5.202159793
業依,31,31,5.202159793
攻帶,31,31,5.202159793
均走,31,31,5.202159793
構仍,31,31,5.202159793
股雙,31,31,5.202159793
期加,31,31,5.202159793
態台,31,31,5.202159793
首見,31,31,5.202159793
紅大,31,31,5.202159793
布期,31,31,5.202159793
點期,31,31,5.202159793
勢國,31,31,5.202159793
群上,31,31,5.202159793
四盤,31,31,5.202159793
汰弱,31,31,5.202159793
專戶,31,31,5.202159793
商專,31,31,5.202159793
上今年,31,31,5.202159793
橡膠電,31,31,5.202159793
過電子,31,31,5.202159793
的指標,31,31,5.202159793
及國際,31,31,5.202159793
勢台積,31,31,5.202159793
漲外資,31,31,5.202159793
下跌的,31,31,5.202159793
開高盤,31,31,5.202159793
及群創,31,31,5.202159793
現貨開,31,31,5.202159793
中最低,31,31,5.202159793
盤後電,31,31,5.202159793
表現美,31,31,5.202159793
台股衝,31,31,5.202159793
看待台,31,31,5.202159793
等強勢,31,31,5.202159793
盤青睞,31,31,5.202159793
日一度,31,31,5.202159793
目前已,31,31,5.202159793
開盤即,31,31,5.202159793
南亞國,31,31,5.202159793
已開始,31,31,5.202159793
長郭台,31,31,5.202159793
點短線,31,31,5.202159793
光電等,31,31,5.202159793
水泥等,31,31,5.202159793
資青睞,31,31,5.202159793
下外資,31,31,5.202159793
周加權,31,31,5.202159793
周集中,31,31,5.202159793
名產業,31,31,5.202159793
率股票,31,31,5.202159793
出現漲,31,31,5.202159793
題材加,31,31,5.202159793
來看今,31,31,5.202159793
金聯電,31,31,5.202159793
為點收,31,31,5.202159793
控晨訊,31,31,5.202159793
現貨價,31,31,5.202159793
金山電,31,31,5.202159793
揚盤中,31,31,5.202159793
旺季的,31,31,5.202159793
影線的,31,31,5.202159793
受惠蘋,31,31,5.202159793
點加上,31,31,5.202159793
法人持,31,31,5.202159793
後電子,31,31,5.202159793
得關注,31,31,5.202159793
分道瓊,31,31,5.202159793
國時報,31,31,5.202159793
金動向,31,31,5.202159793
股上可,31,31,5.202159793
市場週,31,31,5.202159793
漲盤勢,31,31,5.202159793
重電子,31,31,5.202159793
表示美國,31,31,5.202159793
走揚台股,31,31,5.202159793
度跌破點,31,31,5.202159793
傳產股中,31,31,5.202159793
中大立光,31,31,5.202159793
股大漲台,31,31,5.202159793
營建類股,31,31,5.202159793
買盤青睞,31,31,5.202159793
天收在點,31,31,5.202159793
金聯發科,31,31,5.202159793
昨晚美股,31,31,5.202159793
高大立光,31,31,5.202159793
事長郭台,31,31,5.202159793
今日成交,31,31,5.202159793
交所指出,31,31,5.202159793
上周集中,31,31,5.202159793
占成交量,31,31,5.202159793
前名產業,31,31,5.202159793
帶動今日,31,31,5.202159793
金控雙雄,31,31,5.202159793
金控晨訊,31,31,5.202159793
值股方面,31,31,5.202159793
日電美國,31,31,5.202159793
鴻海今天,31,31,5.202159793
領漲台股,31,31,5.202159793
值得關注,31,31,5.202159793
友達元大,31,31,5.202159793
週五美國,31,31,5.202159793
元外資在,31,31,5.202159793
金兆豐金台,31,31,5.202159793
淨留倉萬口,31,31,5.202159793
推升指數開,31,31,5.202159793
盤開高走高,31,31,5.202159793
電機機械電,31,31,5.202159793
島股價指數,31,31,5.202159793
別指數方面,31,31,5.202159793
證交所指出,31,31,5.202159793
業上市股票,31,31,5.202159793
占比分別為,31,31,5.202159793
體類億元占,31,31,5.202159793
率前名產業,31,31,5.202159793
權值股方面,31,31,5.202159793
推升指數一,31,31,5.202159793
股呈現漲多,31,31,5.202159793
其中漲幅最,31,31,5.202159793
股被動元件,31,31,5.202159793
召開法人說明,31,31,5.202159793
開法人說明會,31,31,5.202159793
計買超億元期,31,31,5.202159793
中小型題材股,31,31,5.202159793
值縮至億元今,31,31,5.202159793
億元期貨方面,31,31,5.202159793
元期貨方面外,31,31,5.202159793
台積電等權值,31,31,5.202159793
積電等權值股,31,31,5.202159793
收成交量為億,31,31,5.202159793
值約新台幣兆,31,31,5.202159793
寶島股價指數,31,31,5.202159793
產業別指數方,31,31,5.202159793
業別指數方面,31,31,5.202159793
未含金融類指,31,31,5.202159793
含金融類指數,31,31,5.202159793
未含電子類指,31,31,5.202159793
含電子類指數,31,31,5.202159793
未含金融電子,31,31,5.202159793
含金融電子類,31,31,5.202159793
金融電子類指,31,31,5.202159793
融電子類指數,31,31,5.202159793
中交易市場總,31,31,5.202159793
交易市場總成,31,31,5.202159793
易市場總成交,31,31,5.202159793
億元全體上市,31,31,5.202159793
元全體上市股,31,31,5.202159793
體上市股票成,31,31,5.202159793
各產業上市股,31,31,5.202159793
產業上市股票,31,31,5.202159793
成交金額前名,31,31,5.202159793
半導體類億元,31,31,5.202159793
導體類億元占,31,31,5.202159793
轉率前名產業,31,31,5.202159793
計今年年初開,31,31,5.202159793
今年年初開盤,31,31,5.202159793
年年初開盤至,31,31,5.202159793
共個交易日集,31,31,5.202159793
個交易日集中,31,31,5.202159793
交易日集中市,31,31,5.202159793
易日集中市場,31,31,5.202159793
日集中市場總,31,31,5.202159793
集中市場總成,31,31,5.202159793
中市場總成交,31,31,5.202159793
億元市場日平,31,31,5.202159793
元市場日平均,31,31,5.202159793
市場日平均成,31,31,5.202159793
場日平均成交,31,31,5.202159793
日平均成交金,31,31,5.202159793
股票日平均成,31,31,5.202159793
票日平均成交,31,31,5.202159793
四大指數全面,31,31,5.202159793
美股漲跌互見,31,31,5.202159793
元投信億元自,31,31,5.202159793
投信億元自營,31,31,5.202159793
留倉淨部位來,31,31,5.202159793
倉淨部位來看,31,31,5.202159793
淨部位來看外,31,31,5.202159793
部位來看外資,31,31,5.202159793
化方面融資減,31,31,5.202159793
方面融資減億,31,31,5.202159793
面融資減億元,31,31,5.202159793
融資減億元融,31,31,5.202159793
資減億元融資,31,31,5.202159793
減億元融資餘,31,31,5.202159793
終場收在點上,31,31,5.202159793
富邦金外資買,31,31,5.202159793
邦金外資買超,31,31,5.202159793
金外資買超億,31,31,5.202159793
超現貨億元期,31,31,5.202159793
現貨億元期貨,31,31,5.202159793
融期逆價差縮,31,31,5.202159793
空單減碼淨多,31,31,5.202159793
億較前一日縮,31,31,5.202159793
來看顯示為中,31,31,5.202159793
看顯示為中性,31,31,5.202159793
上市外資及陸,31,31,5.202159793
市外資及陸資,31,31,5.202159793
及陸資買超排,31,31,5.202159793
陸資買超排行,31,31,5.202159793
超排行前名單,31,31,5.202159793
排行前名單位,31,31,5.202159793
行前名單位張,31,31,5.202159793
前名單位張外,31,31,5.202159793
名單位張外陸,31,31,5.202159793
單位張外陸資,31,31,5.202159793
位張外陸資不,31,31,5.202159793
張外陸資不含,31,31,5.202159793
外陸資不含外,31,31,5.202159793
陸資代號名稱,31,31,5.202159793
資代號名稱買,31,31,5.202159793
代號名稱買進,31,31,5.202159793
號名稱買進賣,31,31,5.202159793
名稱買進賣出,31,31,5.202159793
稱買進賣出買,31,31,5.202159793
出買賣超買進,31,31,5.202159793
買賣超買進賣,31,31,5.202159793
賣超買進賣出,31,31,5.202159793
超買進賣出買,31,31,5.202159793
出買賣超買賣,31,31,5.202159793
買賣超買賣超,31,31,5.202159793
上市外資買超,31,31,5.202159793
市外資買超排,31,31,5.202159793
停損,55,48,5.201754703
董座,55,48,5.201754703
會前,55,48,5.201754703
映泰,55,48,5.201754703
追價買,55,48,5.201754703
口多單,55,48,5.201754703
資動向,55,48,5.201754703
電董事長,55,48,5.201754703
全年營收,55,48,5.201754703
半導體股,55,48,5.201754703
漲多回檔,55,48,5.201754703
性偏多預期,55,48,5.201754703
中性偏多預期,55,48,5.201754703
有利多方,110,74,5.20141677
收美,173,94,5.20131472
有以,118,77,5.200542251
仍應,60,51,5.200339151
站上日,60,51,5.200339151
股獲利,60,51,5.200339151
今天早盤,60,51,5.200339151
量集中,192,99,5.200110224
月上,73,58,5.199830402
月升,73,58,5.199830402
戰前波,73,58,5.199830402
伺機,47,43,5.199827991
科及,47,43,5.199827991
測點,47,43,5.199827991
均在,47,43,5.199827991
更加,47,43,5.199827991
線將,47,43,5.199827991
事實,47,43,5.199827991
幅為,47,43,5.199827991
業別,47,43,5.199827991
著台,47,43,5.199827991
勝生,47,43,5.199827991
發元,47,43,5.199827991
盤今,47,43,5.199827991
均指,47,43,5.199827991
的波,47,43,5.199827991
聯大,47,43,5.199827991
移至,47,43,5.199827991
要股市,47,43,5.199827991
的消息,47,43,5.199827991
日台積,47,43,5.199827991
貨旺季,47,43,5.199827991
上漲約,47,43,5.199827991
日勝生,47,43,5.199827991
電金傳,47,43,5.199827991
金遠東,47,43,5.199827991
主席鮑,47,43,5.199827991
收盤大漲,47,43,5.199827991
賣壓湧現,47,43,5.199827991
春節,75,59,5.199802984
電奈米,75,59,5.199802984
賣超前,184,97,5.19977369
營收年,71,57,5.199457045
行政,77,60,5.199404993
站上萬點,77,60,5.199404993
純益,115,76,5.198984005
型個,50,45,5.198831819
貨旺,50,45,5.198831819
巨大,50,45,5.198831819
周五日,50,45,5.198831819
續維持,50,45,5.198831819
到平盤,50,45,5.198831819
績可望,50,45,5.198831819
也同樣,50,45,5.198831819
在季線,50,45,5.198831819
消除,44,41,5.198764024
量下,44,41,5.198764024
為明,44,41,5.198764024
凌晨,44,41,5.198764024
的長,44,41,5.198764024
不明,44,41,5.198764024
點前,44,41,5.198764024
於本,44,41,5.198764024
上表,44,41,5.198764024
季可,44,41,5.198764024
滿載,44,41,5.198764024
這也,44,41,5.198764024
仍處,44,41,5.198764024
年內,44,41,5.198764024
戰新,44,41,5.198764024
於外資,44,41,5.198764024
季效應,44,41,5.198764024
類股領,44,41,5.198764024
今天大,44,41,5.198764024
雙雄台,44,41,5.198764024
日開低,44,41,5.198764024
的訊息,44,41,5.198764024
數仍有,44,41,5.198764024
股能否,44,41,5.198764024
呈現量,44,41,5.198764024
數昨日,44,41,5.198764024
則是開高,44,41,5.198764024
等傳產股,44,41,5.198764024
帶動蘋概股,44,41,5.198764024
台指期多單,44,41,5.198764024
三大法人賣,44,41,5.198764024
主管,97,69,5.198749512
近百,79,61,5.198663949
遭外,79,61,5.198663949
寫新,69,56,5.198649694
破日線,69,56,5.198649694
關加,12,12,5.198492353
市之,12,12,5.198492353
會跟,12,12,5.198492353
機進,12,12,5.198492353
然國,12,12,5.198492353
出政,12,12,5.198492353
定今,12,12,5.198492353
力及,12,12,5.198492353
為期,12,12,5.198492353
元還,12,12,5.198492353
隊台,12,12,5.198492353
本日,12,12,5.198492353
穩有,12,12,5.198492353
月在,12,12,5.198492353
且蘋,12,12,5.198492353
年個,12,12,5.198492353
過紡,12,12,5.198492353
能止,12,12,5.198492353
作仍,12,12,5.198492353
金族,12,12,5.198492353
彈也,12,12,5.198492353
點早,12,12,5.198492353
漲接,12,12,5.198492353
又回,12,12,5.198492353
卡美,12,12,5.198492353
紅日,12,12,5.198492353
見止,12,12,5.198492353
路建,12,12,5.198492353
是亮,12,12,5.198492353
該是,12,12,5.198492353
季電,12,12,5.198492353
品將,12,12,5.198492353
業預,12,12,5.198492353
再增,12,12,5.198492353
換算,12,12,5.198492353
後兩,12,12,5.198492353
在陸,12,12,5.198492353
穩後,12,12,5.198492353
的避,12,12,5.198492353
住漲,12,12,5.198492353
的至,12,12,5.198492353
未消,12,12,5.198492353
出法,12,12,5.198492353
期重,12,12,5.198492353
價頻,12,12,5.198492353
有水,12,12,5.198492353
等生,12,12,5.198492353
弱僅,12,12,5.198492353
光達,12,12,5.198492353
於基,12,12,5.198492353
過航,12,12,5.198492353
克月,12,12,5.198492353
與主,12,12,5.198492353
來下,12,12,5.198492353
下在,12,12,5.198492353
續遭,12,12,5.198492353
分中,12,12,5.198492353
五受,12,12,5.198492353
均強,12,12,5.198492353
格的,12,12,5.198492353
差僅,12,12,5.198492353
經不,12,12,5.198492353
定月,12,12,5.198492353
衝大,12,12,5.198492353
破整,12,12,5.198492353
否出,12,12,5.198492353
輸等,12,12,5.198492353
期推,12,12,5.198492353
天為,12,12,5.198492353
頭中,12,12,5.198492353
見在,12,12,5.198492353
息對,12,12,5.198492353
凌華,12,12,5.198492353
宜進,12,12,5.198492353
以穩,12,12,5.198492353
逾日,12,12,5.198492353
高若,12,12,5.198492353
認同,12,12,5.198492353
科開,12,12,5.198492353
會達,12,12,5.198492353
加深,12,12,5.198492353
利盤,12,12,5.198492353
關指,12,12,5.198492353
到前,12,12,5.198492353
況仍,12,12,5.198492353
的平,12,12,5.198492353
期五,12,12,5.198492353
以跳,12,12,5.198492353
盪至,12,12,5.198492353
德股,12,12,5.198492353
子中,12,12,5.198492353
沉澱,12,12,5.198492353
等另,12,12,5.198492353
軍突,12,12,5.198492353
在缺,12,12,5.198492353
示有,12,12,5.198492353
氣加,12,12,5.198492353
價調,12,12,5.198492353
光聖,12,12,5.198492353
場之,12,12,5.198492353
為鋼,12,12,5.198492353
值一,12,12,5.198492353
位處,12,12,5.198492353
展加,12,12,5.198492353
在聯,12,12,5.198492353
外昨,12,12,5.198492353
外受,12,12,5.198492353
易受,12,12,5.198492353
定上,12,12,5.198492353
過加,12,12,5.198492353
銀等,12,12,5.198492353
出發,12,12,5.198492353
近而,12,12,5.198492353
測平,12,12,5.198492353
率逾,12,12,5.198492353
漲回,12,12,5.198492353
過昨,12,12,5.198492353
度開,12,12,5.198492353
直言,12,12,5.198492353
作短,12,12,5.198492353
標並,12,12,5.198492353
期之,12,12,5.198492353
緩美,12,12,5.198492353
通和,12,12,5.198492353
有影,12,12,5.198492353
的還,12,12,5.198492353
全家,12,12,5.198492353
台開,12,12,5.198492353
如晶,12,12,5.198492353
示當,12,12,5.198492353
五漲,12,12,5.198492353
彌補,12,12,5.198492353
計日,12,12,5.198492353
步受,12,12,5.198492353
收顯,12,12,5.198492353
中傳,12,12,5.198492353
也突,12,12,5.198492353
等鴻,12,12,5.198492353
到多,12,12,5.198492353
少見,12,12,5.198492353
群都,12,12,5.198492353
旺矽,12,12,5.198492353
振曜,12,12,5.198492353
可追,12,12,5.198492353
線趨,12,12,5.198492353
量都,12,12,5.198492353
值以,12,12,5.198492353
機能,12,12,5.198492353
時不,12,12,5.198492353
歐央,12,12,5.198492353
要時,12,12,5.198492353
整生,12,12,5.198492353
所致,12,12,5.198492353
有生,12,12,5.198492353
極加,12,12,5.198492353
限於,12,12,5.198492353
盛等,12,12,5.198492353
等出,12,12,5.198492353
檔不,12,12,5.198492353
等成,12,12,5.198492353
有放,12,12,5.198492353
電高,12,12,5.198492353
與產,12,12,5.198492353
能另,12,12,5.198492353
待外,12,12,5.198492353
前拉,12,12,5.198492353
戰中,12,12,5.198492353
關新,12,12,5.198492353
動以,12,12,5.198492353
光賣,12,12,5.198492353
揚在,12,12,5.198492353
動反,12,12,5.198492353
彈攻,12,12,5.198492353
明長,12,12,5.198492353
幅法,12,12,5.198492353
大重,12,12,5.198492353
電轉,12,12,5.198492353
於量,12,12,5.198492353
過投,12,12,5.198492353
買入,12,12,5.198492353
天天,12,12,5.198492353
辦的,12,12,5.198492353
賺逾,12,12,5.198492353
穩美,12,12,5.198492353
到百,12,12,5.198492353
升使,12,12,5.198492353
正確,12,12,5.198492353
資卻,12,12,5.198492353
益的,12,12,5.198492353
會股,12,12,5.198492353
市動,12,12,5.198492353
南帝,12,12,5.198492353
籠股,12,12,5.198492353
構未,12,12,5.198492353
關鴻,12,12,5.198492353
捷報,12,12,5.198492353
今已,12,12,5.198492353
意等,12,12,5.198492353
運其,12,12,5.198492353
聚鼎,12,12,5.198492353
後強,12,12,5.198492353
與加,12,12,5.198492353
截止,12,12,5.198492353
意回,12,12,5.198492353
好事,12,12,5.198492353
排隊,12,12,5.198492353
近二,12,12,5.198492353
出之,12,12,5.198492353
創漲,12,12,5.198492353
進電,12,12,5.198492353
宏友,12,12,5.198492353
達亞,12,12,5.198492353
半的,12,12,5.198492353
壓漲,12,12,5.198492353
並留,12,12,5.198492353
碩股,12,12,5.198492353
也需,12,12,5.198492353
破高,12,12,5.198492353
口上,12,12,5.198492353
元亦,12,12,5.198492353
守盤,12,12,5.198492353
是人,12,12,5.198492353
成宏,12,12,5.198492353
補股,12,12,5.198492353
一劑,12,12,5.198492353
鏈如,12,12,5.198492353
很高,12,12,5.198492353
期獲,12,12,5.198492353
長李,12,12,5.198492353
華中,12,12,5.198492353
場近,12,12,5.198492353
勢此,12,12,5.198492353
息傳,12,12,5.198492353
可進,12,12,5.198492353
盡台,12,12,5.198492353
面穩,12,12,5.198492353
然盤,12,12,5.198492353
季今,12,12,5.198492353
下下,12,12,5.198492353
若量,12,12,5.198492353
率低,12,12,5.198492353
下並,12,12,5.198492353
於油,12,12,5.198492353
段盤,12,12,5.198492353
奮起,12,12,5.198492353
自低,12,12,5.198492353
要一,12,12,5.198492353
等獲,12,12,5.198492353
至全,12,12,5.198492353
碼並,12,12,5.198492353
帛漢,12,12,5.198492353
