gram,TF,DF,TF_IDF
業財報,13,13,3.91345528
政策面,21,21,3.815365445
股電子,19,19,3.842999681
得留意,14,13,3.973037443
反上証,15,14,3.958470303
月升息,22,19,3.95037428
息機率,20,18,3.93459837
台股以,20,19,3.880567664
盤拉抬,12,11,3.999947627
指數是,12,12,3.92137836
帶量上,16,14,4.009456616
量上攻,25,20,3.990583914
挑戰點,28,23,3.923953947
壓力區,17,13,4.129137187
類股以,16,16,3.881635407
為弱勢,23,23,3.786968861
挑戰前,24,20,3.961080201
戰前高,13,13,3.91345528
型整理,12,11,3.999947627
子指數,14,12,4.047641374
尼克森,22,20,3.898193547
等金融,19,19,3.842999681
短線可,11,11,3.927249653
金友達,19,19,3.842999681
電可成,22,22,3.801234383
盤後台,11,11,3.927249653
波高點,71,48,3.660902991
收跌點,14,14,3.903964992
期現貨,66,60,3.346940899
逆價差,65,31,4.145784242
化三大,21,21,3.815365445
元累計,12,11,3.999947627
億元而,24,24,3.772612109
的激勵,16,16,3.881635407
下電子,12,12,3.92137836
金融期,28,27,3.753543826
震盪但,12,12,3.92137836
計族群,19,18,3.896507313
昨日公,21,15,4.154706789
日公告,14,11,4.128740464
科受惠,16,16,3.881635407
友達上,11,11,3.927249653
台化國,30,30,3.686155702
化國泰,34,34,3.629439001
元減少,14,13,3.973037443
少億元,13,12,3.986940403
跌幅約,70,19,4.798110184
漲逾百,33,27,3.862992226
逾百點,36,30,3.803983766
類股齊,12,11,3.999947627
股齊揚,13,12,3.986940403
助攻台,12,11,3.999947627
攻台股,18,17,3.912340247
日線點,15,12,4.104152626
點最高,23,23,3.786968861
到元漲,49,18,4.60004482
於月日,17,14,4.057350895
月日起,17,16,3.928002819
電盤中,25,25,3.758199516
國泰證,26,26,3.743760156
期顧問,20,20,3.829309012
簡伯儀,37,23,4.118044345
今天量,15,15,3.893267594
術指標,32,29,3.764748664
帶動美,11,11,3.927249653
美股收,14,14,3.903964992
今日全,13,11,4.06682328
日舉行,17,16,3.928002819
情帶動,15,15,3.893267594
水泥股,14,12,4.047641374
頭指標,13,13,3.91345528
指數日,17,17,3.869277466
第季業,22,20,3.898193547
季業績,29,26,3.817279193
年可望,14,12,4.047641374
上月線,14,13,3.973037443
新高法,19,18,3.896507313
電動車,41,34,3.746007745
在蘋果,18,15,4.034931588
蘋果三,15,15,3.893267594
軍電子,13,13,3.91345528
融傳產,22,22,3.801234383
產龍頭,19,18,3.896507313
股助攻,12,12,3.92137836
續收復,12,12,3.92137836
等關卡,13,11,4.06682328
空出盡,15,13,4.028507111
加上國,14,14,3.903964992
股市走,16,14,4.009456616
相對有,23,21,3.880277283
台股多,27,24,3.853688369
五日線,30,23,3.971999192
線附近,17,14,4.057350895
終場大,25,24,3.800712036
場大漲,23,21,3.880277283
有利於,47,39,3.671828785
股回檔,15,13,4.028507111
台股站,16,13,4.080395519
指數反,15,14,3.958470303
數反彈,11,11,3.927249653
站上日,15,13,4.028507111
電領軍,22,20,3.898193547
召開法,24,21,3.910645193
開法說,21,18,3.970830571
揚帶動,13,13,3.91345528
升股價,19,18,3.896507313
型股為,12,12,3.92137836
將在月,13,12,3.986940403
在月日,16,16,3.881635407
點金融,19,19,3.842999681
股短期,16,15,3.943414076
豐金台,15,15,3.893267594
線收紅,35,25,3.987220389
終止連,32,26,3.883554525
跌幅最,15,14,3.958470303
步墊高,16,12,4.157015373
今日盤,64,55,3.437118706
龍頭股,33,27,3.862992226
盤表現,14,13,3.973037443
表現的,11,11,3.927249653
光股價,22,21,3.848559253
元終場,17,15,3.990519456
元漲幅,48,29,4.029379261
大終場,14,14,3.903964992
成長動,28,25,3.835337038
期股價,17,15,3.990519456
陸智慧,19,12,4.297775903
現較為,14,14,3.903964992
歷史高,21,20,3.864571644
會升息,21,18,3.970830571
需留意,20,18,3.93459837
漲空間,13,12,3.986940403
空間有,21,16,4.089617946
鴻海宏,11,11,3.927249653
外資及,19,16,4.013071307
台股連,24,20,3.961080201
連續個,27,26,3.769169044
點外資,15,15,3.893267594
高科技,11,11,3.927249653
蘋果新,46,42,3.573294291
現震盪,17,16,3.928002819
一美股,12,12,3.92137836
股主要,16,16,3.881635407
要指數,16,16,3.881635407
在盤上,13,12,3.986940403
億元為,14,13,3.973037443
成為盤,20,19,3.880567664
為盤面,25,24,3.800712036
季獲利,21,17,4.028476376
手機市,26,18,4.129433435
為元大,35,34,3.647488319
中漲幅,28,28,3.714892758
持續站,13,12,3.986940403
升息的,18,16,3.971719179
到美國,18,17,3.912340247
股道瓊,14,14,3.903964992
一度下,15,15,3.893267594
在日線,17,16,3.928002819
下影線,14,14,3.903964992
價意願,24,22,3.862556867
和泰車,14,13,3.973037443
台股小,13,12,3.986940403
股小漲,13,11,4.06682328
股價今,15,14,3.958470303
日漲幅,13,13,3.91345528
期貨淨,32,32,3.657648541
股友達,19,13,4.218561628
創年新,30,27,3.799502555
年新高,113,85,3.162326063
早盤以,13,13,3.91345528
供應商,26,25,3.784895216
後拉回,12,11,3.999947627
盤中股,29,25,3.859222053
中股價,26,22,3.918968083
族群今,19,15,4.076941862
群今日,16,12,4.157015373
線及月,12,12,3.92137836
股後市,38,35,3.666217296
券晨訊,11,11,3.927249653
外資加,25,24,3.800712036
資加碼,24,23,3.816606519
日盤勢,41,23,4.189530629
勢格局,13,11,4.06682328
股跌幅,15,15,3.893267594
類股上,27,13,4.501082467
幅分別,18,15,4.034931588
與傳產,12,11,3.999947627
資金動,16,16,3.881635407
金動向,11,11,3.927249653
計賣超,23,23,3.786968861
新日興,13,13,3.91345528
分析台,20,19,3.880567664
局台股,12,11,3.999947627
一國際,19,18,3.896507313
歐公投,21,13,4.299027857
表現第,12,12,3.92137836
上漲其,17,17,3.869277466
記憶體,58,42,3.708388858
消費性,14,12,4.047641374
車用電,22,19,3.95037428
用電子,22,19,3.95037428
加碼口,12,12,3.92137836
電元大,35,32,3.714470931
金外資,34,34,3.629439001
點法人,21,21,3.815365445
望維持,12,12,3.92137836
元兆豐,11,11,3.927249653
中性偏,11,11,3.927249653
盤重點,15,14,3.958470303
反彈走,14,14,3.903964992
彈走勢,12,11,3.999947627
現明顯,15,13,4.028507111
電友達,24,23,3.816606519
股獲利,27,22,3.945566107
盤之上,40,34,3.730632695
營收季,19,15,4.076941862
英特爾,23,22,3.832562384
預估第,12,11,3.999947627
第三季,117,61,3.620066178
達彩晶,12,12,3.92137836
以及美,11,11,3.927249653
美國月,20,19,3.880567664
息影響,13,12,3.986940403
低盤中,11,11,3.927249653
約億元,15,13,4.028507111
股帶頭,18,18,3.856356301
指出今,14,12,4.047641374
情況下,24,20,3.961080201
外資續,12,12,3.92137836
元大投,29,25,3.859222053
手機廠,21,18,3.970830571
億元之,11,11,3.927249653
日登場,11,11,3.927249653
場信心,12,12,3.92137836
股可望,20,18,3.93459837
可望有,15,15,3.893267594
日指標,13,13,3.91345528
交叉向,22,21,3.848559253
今日台,36,33,3.698171542
電台化,13,13,3.91345528
場關注,19,19,3.842999681
平盤元,22,17,4.063524257
上証正,73,54,3.52992716
型產品,32,14,4.557052353
與中國,12,11,3.999947627
需求強,16,16,3.881635407
季出貨,14,14,3.903964992
品出貨,14,13,3.973037443
點區間,13,12,3.986940403
元大漲,13,11,4.06682328
出貨量,47,32,3.901401081
年開始,12,12,3.92137836
利表現,15,13,4.028507111
利空出,15,13,4.028507111
月線及,17,15,3.990519456
現反彈,15,14,3.958470303
彈行情,17,16,3.928002819
科大漲,11,11,3.927249653
步勁揚,18,16,3.971719179
日勝生,13,13,3.91345528
台光電,34,30,3.767044277
樂觀看,18,16,3.971719179
指數再,50,44,3.56736097
利成長,18,16,3.971719179
不選市,14,13,3.973037443
選股方,16,16,3.881635407
國經濟,25,23,3.845034134
指數連,23,21,3.880277283
日開高,35,30,3.785777911
族群受,11,11,3.927249653
華新科,136,111,2.882475767
今日受,19,19,3.842999681
持在平,17,17,3.869277466
月日的,15,13,4.028507111
台北股,39,35,3.68224912
股今年,22,17,4.063524257
認為台,14,14,3.903964992
業獲利,24,19,4.014102726
第四季,80,41,3.926190702
貨旺季,21,17,4.028476376
勢不過,13,13,3.91345528
除權息,71,40,3.88666918
國升息,19,16,4.013071307
預期美,16,15,3.943414076
期美國,11,11,3.927249653
於台股,26,25,3.784895216
線壓力,14,12,4.047641374
業績股,16,16,3.881635407
競爭力,16,16,3.881635407
伺服器,18,17,3.912340247
未出現,18,17,3.912340247
氣氛濃,20,17,3.991718181
大單敲,17,17,3.869277466
單敲進,19,19,3.842999681
線翻紅,11,11,3.927249653
紅上漲,17,14,4.057350895
上外資,22,22,3.801234383
外資近,24,22,3.862556867
股多頭,19,18,3.896507313
指數成,13,13,3.91345528
現漲多,16,16,3.881635407
比特幣,31,27,3.82134508
鎖漲停,18,13,4.175092054
高股價,18,17,3.912340247
盤開出,13,12,3.986940403
平盤之,45,37,3.706537821
使加權,11,11,3.927249653
二美股,16,16,3.881635407
見台股,18,18,3.856356301
衝上點,16,14,4.009456616
友達華,13,11,4.06682328
勢如虹,19,17,3.953074143
在買盤,16,16,3.881635407
股價衝,16,15,3.943414076
今年新,37,33,3.715386002
度觸及,11,11,3.927249653
點以上,16,14,4.009456616
的態勢,13,13,3.91345528
今日多,18,14,4.102506822
興富發,17,16,3.928002819
運動能,16,16,3.881635407
在電子,28,28,3.714892758
電子金,21,21,3.815365445
受惠股,27,24,3.853688369
量能億,17,17,3.869277466
月就業,11,11,3.927249653
業報告,19,16,4.013071307
三大指,52,47,3.512074361
數收盤,21,17,4.028476376
以來最,14,12,4.047641374
元盤中,14,12,4.047641374
盤中電,11,11,3.927249653
中電子,15,15,3.893267594
漲停板,67,55,3.461486668
科漲幅,14,14,3.903964992
高加上,18,18,3.856356301
普指數,17,15,3.990519456
新高台,69,62,3.329430635
盤中再,20,17,3.991718181
軍上攻,11,11,3.927249653
息首日,18,15,4.034931588
高激勵,25,24,3.800712036
溫帶動,11,11,3.927249653
為美股,11,11,3.927249653
數收漲,16,12,4.157015373
股本周,13,11,4.06682328
將呈現,16,14,4.009456616
元法人,17,17,3.869277466
在本周,12,12,3.92137836
佳世達,25,22,3.891326738
延續多,13,11,4.06682328
的利多,11,11,3.927249653
報要聞,16,16,3.881635407
半指數,20,18,3.93459837
得期待,11,11,3.927249653
早盤大,11,11,3.927249653
指數續,18,18,3.856356301
前指數,17,17,3.869277466
買賣超,25,23,3.845034134
額交易,13,13,3.91345528
面外資,20,17,3.991718181
線上漲,18,13,4.175092054
以下跌,12,12,3.92137836
持續回,18,15,4.034931588
際資金,40,26,4.033787175
主要受,12,11,3.999947627
受到美,36,35,3.63284752
息行情,46,33,3.852179166
據統計,13,11,4.06682328
至月日,16,11,4.240305895
日賣超,16,14,4.009456616
金等金,11,11,3.927249653
續表現,14,13,3.973037443
消費者,16,14,4.009456616
張忠謀,18,14,4.102506822
在美國,27,26,3.769169044
矽晶圓,81,61,3.431639647
關情怯,14,11,4.128740464
度衝破,12,12,3.92137836
光收在,18,12,4.253490076
股族群,17,17,3.869277466
題材的,32,31,3.692190262
績題材,27,21,3.994687888
特斯拉,35,23,4.07934662
公布的,15,15,3.893267594
日強勢,16,15,3.943414076
表現仍,12,11,3.999947627
寫新高,12,11,3.999947627
將面臨,13,11,4.06682328
於外資,13,13,3.91345528
能萎縮,13,13,3.91345528
元再創,19,16,4.013071307
股匯雙,18,14,4.102506822
經指數,35,35,3.615460723
電股價,26,25,3.784895216
短線漲,18,17,3.912340247
強勢台,16,16,3.881635407
金彰銀,15,14,3.958470303
執行長,24,23,3.816606519
半年營,18,16,3.971719179
續向上,18,16,3.971719179
指數呈,12,11,3.999947627
市場大,13,13,3.91345528
資億元,22,21,3.848559253
億元在,23,21,3.880277283
亞馬遜,22,20,3.898193547
日焦點,31,16,4.387491533
焦點新,31,16,4.387491533
點新聞,32,17,4.345815888
國時報,15,15,3.893267594
子時報,35,20,4.233766056
際頭條,15,15,3.893267594
路透社,48,17,4.651290689
華爾街,48,19,4.521774191
盤中台,15,14,3.958470303
口多單,15,12,4.104152626
高指數,14,13,3.973037443
價漲幅,11,11,3.927249653
數早盤,19,18,3.896507313
帶頭衝,17,15,3.990519456
口外資,16,14,4.009456616
盤以上,21,11,4.467506416
也都有,15,13,4.028507111
守平盤,25,17,4.159833095
表現平,15,14,3.958470303
元關卡,38,30,3.838925526
體族群,27,23,3.898628252
科股價,34,29,3.804315891
漲逾台,13,13,3.91345528
金中壽,25,22,3.891326738
正壓力,14,12,4.047641374
日美股,18,15,4.034931588
的影響,23,21,3.880277283
示市場,27,26,3.769169044
意的是,15,15,3.893267594
口以上,14,13,3.973037443
短期均,34,33,3.662259567
期均線,75,64,3.332258471
金上証,11,11,3.927249653
台化大,13,13,3.91345528
蔡明介,23,13,4.372168374
指數的,15,14,3.958470303
續上攻,13,11,4.06682328
體而言,29,25,3.859222053
檔修正,16,14,4.009456616
持續增,17,15,3.990519456
最高達,29,28,3.738027693
各類股,31,29,3.744027579
科盤中,12,12,3.92137836
盤中也,11,11,3.927249653
的漲幅,27,22,3.945566107
周四美,12,11,3.999947627
四美股,15,14,3.958470303
走勢台,22,22,3.801234383
勢台股,17,16,3.928002819
紅今日,12,12,3.92137836
股價續,21,17,4.028476376
光燿科,19,18,3.896507313
而復失,19,16,4.013071307
近期台,20,18,3.93459837
盪格局,28,26,3.793653765
光外資,25,25,3.758199516
股收漲,17,16,3.928002819
在資金,15,13,4.028507111
台股目,15,15,3.893267594
股目前,12,12,3.92137836
點至點,43,41,3.561549732
市場資,18,18,3.856356301
未來年,13,12,3.986940403
人工智,37,26,3.981299129
大台灣,160,100,3.092622058
滬深正,86,76,3.182135226
科元大,12,12,3.92137836
填權息,18,16,3.971719179
股能否,13,12,3.986940403
可成和,12,11,3.999947627
明顯的,12,12,3.92137836
由於台,11,11,3.927249653
破季線,15,11,4.186383984
買市場,17,14,4.057350895
漲幅均,16,16,3.881635407
均超過,14,13,3.973037443
華邦電,115,87,3.139304055
外資調,13,13,3.91345528
元不過,13,13,3.91345528
完成填,24,19,4.014102726
的強勢,15,15,3.893267594
外資多,28,28,3.714892758
勢走高,12,12,3.92137836
其中台,11,11,3.927249653
中台積,23,23,3.786968861
的獲利,14,11,4.128740464
面持續,14,13,3.973037443
盤漲幅,15,13,4.028507111
帶動大,17,15,3.990519456
動大盤,13,11,4.06682328
股部分,14,13,3.973037443
日盤中,27,22,3.945566107
股價在,16,15,3.943414076
目前仍,12,11,3.999947627
仍持續,20,19,3.880567664
子公司,27,16,4.281830276
目前指,14,14,3.903964992
量能不,18,13,4.175092054
能不足,16,11,4.240305895
可望在,11,11,3.927249653
聯袂勁,12,12,3.92137836
股操作,22,18,4.005376931
期外資,13,12,3.986940403
再度創,11,11,3.927249653
可望持,24,21,3.910645193
望持續,28,25,3.835337038
月季線,14,11,4.128740464
點不過,27,23,3.898628252
在買方,15,12,4.104152626
賣超台,11,11,3.927249653
股買超,13,11,4.06682328
統旺季,16,14,4.009456616
源管理,17,16,3.928002819
元每股,21,16,4.089617946
日除息,33,24,3.991820566
日收盤,34,26,3.924370392
盤力道,15,13,4.028507111
期上漲,17,12,4.20667229
利於台,11,11,3.927249653
光學鏡,20,19,3.880567664
鏡頭廠,11,11,3.927249653
新鉅科,38,37,3.603957625
新一代,12,12,3.92137836
下跌逾,14,14,3.903964992
的情況,30,23,3.971999192
於平盤,21,19,3.916302318
買指數,85,62,3.435651844
將進入,18,17,3.912340247
財報優,16,13,4.080395519
現強勁,15,13,4.028507111
點漲點,21,19,3.916302318
中解析,12,12,3.92137836
指數創,21,20,3.864571644
指數為,19,12,4.297775903
及電子,11,11,3.927249653
別上漲,30,26,3.840103603
上漲及,18,15,4.034931588
偏多看,15,11,4.186383984
多看待,15,11,4.186383984
股財報,14,13,3.973037443
在期貨,13,12,3.986940403
三大類,15,15,3.893267594
學元件,13,12,3.986940403
元件股,20,18,3.93459837
先進光,45,35,3.770569602
聯一光,22,22,3.801234383
高不過,14,13,3.973037443
造紙類,26,22,3.918968083
平盤下,11,11,3.927249653
短中期,19,17,3.953074143
貨部位,11,11,3.927249653
的跌幅,13,13,3.91345528
台股可,13,12,3.986940403
已連續,19,18,3.896507313
息表現,17,13,4.129137187
族群的,25,16,4.222968311
不應求,18,11,4.338713579
今日除,24,16,4.191746504
下持續,14,12,4.047641374
續走高,11,11,3.927249653
法人全,17,17,3.869277466
頭格局,25,20,3.990583914
正群創,11,11,3.927249653
上台塑,14,14,3.903964992
收表現,27,23,3.898628252
米製程,29,18,4.210526229
強勢收,11,11,3.927249653
線月線,16,14,4.009456616
上漲台,14,14,3.903964992
及台塑,12,12,3.92137836
塑化等,18,18,3.856356301
用晶片,14,12,4.047641374
成長的,15,13,4.028507111
晶片產,19,12,4.297775903
間解析,17,17,3.869277466
業數據,18,18,3.856356301
將影響,15,14,3.958470303
點美國,16,16,3.881635407
外外資,13,13,3.91345528
外資動,28,24,3.878722132
資動向,22,18,4.005376931
日大盤,18,18,3.856356301
點周線,16,16,3.881635407
兌美元,32,24,3.970638815
美元匯,17,16,3.928002819
重量級,29,27,3.776919465
點加權,13,13,3.91345528
千億元,34,27,3.882878399
日電美,18,18,3.856356301
新高但,15,15,3.893267594
入旺季,21,20,3.864571644
挑戰元,18,17,3.912340247
新高的,15,15,3.893267594
在月線,17,16,3.928002819
周台股,15,13,4.028507111
站上萬,20,17,3.991718181
上萬點,26,18,4.129433435
資金回,13,13,3.91345528
等題材,12,12,3.92137836
拉回的,11,11,3.927249653
點或至,49,14,4.893664844
城半導,45,41,3.588251948
均線之,45,35,3.770569602
後今日,13,13,3.91345528
生指數,13,13,3.91345528
續上漲,15,12,4.104152626
子傳產,29,21,4.045676588
產及金,15,14,3.958470303
融權值,14,14,3.903964992
期新高,28,22,3.971196712
下波段,27,25,3.810583288
漲點或,45,35,3.770569602
多跌少,16,15,3.943414076
減碼口,14,14,3.903964992
元左右,13,12,3.986940403
樂觀預,11,11,3.927249653
可持續,17,17,3.869277466
持續關,14,12,4.047641374
金融等,12,12,3.92137836
信昌電,37,35,3.649757907
股續創,14,12,4.047641374
留意基,11,11,3.927249653
以上的,36,34,3.665029138
光元大,13,13,3.91345528
盤中跌,15,12,4.104152626
將召開,13,12,3.986940403
今年底,19,13,4.218561628
年底前,12,12,3.92137836
上美國,17,15,3.990519456
可成漲,13,13,3.91345528
均漲逾,16,12,4.157015373
不過台,15,15,3.893267594
另一方,21,21,3.815365445
再加上,22,21,3.848559253
持續創,17,15,3.990519456
元季增,22,14,4.261039412
場普遍,13,11,4.06682328
漲點周,15,15,3.893267594
高法人,23,20,3.93032064
光領軍,20,17,3.991718181
維持多,14,11,4.128740464
具題材,12,11,3.999947627
會公布,15,15,3.893267594
公布第,16,16,3.881635407
影響下,19,18,3.896507313
為短線,12,12,3.92137836
金像電,19,19,3.842999681
新高點,22,18,4.005376931
資現貨,15,14,3.958470303
週三日,15,12,4.104152626
利率不,12,11,3.999947627
為主的,16,15,3.943414076
新天價,21,19,3.916302318
勢漲停,13,12,3.986940403
低價股,12,11,3.999947627
股市漲,12,12,3.92137836
下跌家,14,14,3.903964992
跌家數,24,18,4.069992695
萬口以,13,12,3.986940403
台股雖,13,12,3.986940403
但股價,11,11,3.927249653
幅高達,13,12,3.986940403
擺尾收,15,14,3.958470303
狹幅震,24,21,3.910645193
幅震盪,30,25,3.88229725
現空間,19,14,4.145220665
析美股,15,15,3.893267594
續賣超,11,11,3.927249653
與鴻海,18,15,4.034931588
價帶動,19,19,3.842999681
台股資,17,13,4.129137187
於高檔,11,11,3.927249653
資法人,20,18,3.93459837
高股息,11,11,3.927249653
貨市場,25,18,4.100307631
將推出,12,12,3.92137836
出現連,12,11,3.999947627
市場股,12,12,3.92137836
中國股,21,18,3.970830571
計億元,12,12,3.92137836
同欣電,21,21,3.815365445
件族群,51,44,3.578728239
族群在,11,11,3.927249653
在紅盤,15,13,4.028507111
台股月,24,20,3.961080201
歐元區,13,13,3.91345528
系外資,108,40,4.134986444
報亮眼,18,17,3.912340247
大聯大,24,21,3.910645193
日多頭,15,11,4.186383984
益億元,14,12,4.047641374
的手機,15,13,4.028507111
昇達科,17,11,4.290957744
股價最,15,13,4.028507111
價最高,16,14,4.009456616
旺季效,13,13,3.91345528
季效應,13,13,3.91345528
股來看,12,11,3.999947627
位多單,22,15,4.190852878
家公司,15,15,3.893267594
台幣升,15,14,3.958470303
幣升值,13,13,3.91345528
造紙股,24,17,4.129078068
分析美,18,18,3.856356301
漲漲幅,11,11,3.927249653
最高漲,22,11,4.506373872
高漲幅,22,14,4.261039412
現多頭,12,11,3.999947627
帳行情,33,22,4.086991584
環球晶,85,65,3.375535284
現方面,20,17,3.991718181
等重量,11,11,3.927249653
未明顯,13,13,3.91345528
跌類股,19,19,3.842999681
扮演多,14,13,3.973037443
瀚宇博,30,29,3.722626995
金台塑,34,33,3.662259567
持續在,18,16,3.971719179
到明年,11,11,3.927249653
明年第,14,12,4.047641374
陸手機,16,13,4.080395519
股則有,22,20,3.898193547
台勝科,44,36,3.724358362
族群部,22,22,3.801234383
優布局,14,13,3.973037443
來觀察,13,13,3.91345528
漲點台,18,17,3.912340247
新高元,22,13,4.336429544
金大同,12,11,3.999947627
中石化,49,43,3.582623557
聯電華,11,11,3.927249653
一路走,14,14,3.903964992
漲幅高,11,11,3.927249653
的股票,118,26,4.762118585
值龍頭,11,11,3.927249653
整體來,52,49,3.46291953
國總統,38,31,3.802188275
於美股,11,11,3.927249653
台股成,13,12,3.986940403
增至億,14,14,3.903964992
金南亞,19,19,3.842999681
創高後,16,13,4.080395519
科南亞,21,21,3.815365445
在盤下,17,13,4.129137187
大族群,12,11,3.999947627
葡萄王,14,14,3.903964992
含鉅額,12,12,3.92137836
位方面,19,19,3.842999681
數表現,24,22,3.862556867
股價跳,13,13,3.91345528
股維持,17,16,3.928002819
市行情,14,14,3.903964992
值來到,14,14,3.903964992
元小漲,21,13,4.299027857
年底作,18,16,3.971719179
底作帳,20,18,3.93459837
在點全,12,12,3.92137836
台股昨,44,39,3.632466379
股昨日,41,35,3.713115076
科今年,13,11,4.06682328
報國際,11,11,3.927249653
價漲量,16,12,4.157015373
指數皆,12,12,3.92137836
市外資,12,12,3.92137836
過台股,12,12,3.92137836
股昨天,12,11,3.999947627
指數向,16,14,4.009456616
大同中,12,12,3.92137836
的主要,12,12,3.92137836
分別下,19,16,4.013071307
會主席,12,11,3.999947627
於下跌,11,11,3.927249653
是因為,15,12,4.104152626
民表示,11,11,3.927249653
到美股,20,19,3.880567664
晶片大,11,11,3.927249653
統一超,32,31,3.692190262
明年上,18,12,4.253490076
而在台,20,18,3.93459837
義大利,12,11,3.999947627
美股三,33,29,3.784832075
漲幅收,36,33,3.698171542
超個股,32,28,3.802927066
漲點至,27,25,3.810583288
航長榮,14,13,3.973037443
究報告,24,23,3.816606519
外資表,16,14,4.009456616
今年下,14,14,3.903964992
供參考,22,22,3.801234383
上揚點,15,11,4.186383984
融資增,13,13,3.91345528
下終場,14,13,3.973037443
牢賣壓,18,17,3.912340247
富邦上,35,26,3.943886414
表現上,11,11,3.927249653
棒作收,12,12,3.92137836
相關業,23,18,4.03838738
信昌化,11,11,3.927249653
幅逼近,14,13,3.973037443
均線呈,12,12,3.92137836
線呈現,15,13,4.028507111
呈現多,12,11,3.999947627
與電子,14,12,4.047641374
聞記者,18,18,3.856356301
上升至,13,11,4.06682328
其他類,19,19,3.842999681
從技術,14,14,3.903964992
於昨日,11,11,3.927249653
外資昨,18,16,3.971719179
碼口至,12,12,3.92137836
成長將,12,12,3.92137836
推升台,12,11,3.999947627
呈現高,15,14,3.958470303
價題材,26,22,3.918968083
維持強,18,13,4.175092054
過尾盤,12,11,3.999947627
指數更,14,14,3.903964992
港恆生,14,14,3.903964992
跌超過,23,16,4.159195716
光亞光,15,13,4.028507111
華晶科,20,20,3.829309012
線光學,19,16,4.013071307
創年月,18,15,4.034931588
光學股,20,16,4.052301859
統川普,25,22,3.891326738
現貨部,22,22,3.801234383
研究部,21,21,3.815365445
川普政,15,12,4.104152626
型傳產,11,11,3.927249653
昨日收,14,13,3.973037443
看台股,14,14,3.903964992
日以上,26,26,3.743760156
股上可,18,18,3.856356301
融分別,11,11,3.927249653
增億元,13,13,3.91345528
由降至,22,12,4.41785709
鴻海則,15,15,3.893267594
幅收在,16,12,4.157015373
設計廠,12,11,3.999947627
禾伸堂,70,62,3.336759465
美琪瑪,17,17,3.869277466
投資風,14,14,3.903964992
揚明光,24,24,3.772612109
趨勢不,13,12,3.986940403
萬點之,26,17,4.189381728
利億元,17,14,4.057350895
權平均,28,15,4.378235987
下盤中,12,12,3.92137836
守紅盤,12,12,3.92137836
川習會,16,11,4.240305895
站穩萬,19,12,4.297775903
穩萬點,19,12,4.297775903
方格局,15,13,4.028507111
再創年,19,14,4.145220665
三巨頭,14,13,3.973037443
電子三,20,15,4.116796793
蔡力行,32,15,4.481989985
電華新,14,13,3.973037443
亞德客,29,27,3.776919465
留意蘋,12,12,3.92137836
股有望,11,11,3.927249653
貿易戰,131,76,3.380331925
億元每,18,15,4.034931588
出億元,13,11,4.06682328
細族群,11,11,3.927249653
單減碼,23,19,3.982931422
且空單,12,12,3.92137836
單加碼,22,19,3.95037428
蘋概三,18,14,4.102506822
晶圓等,11,11,3.927249653
市部分,11,11,3.927249653
泰中國,17,14,4.057350895
料來源,13,13,3.91345528
晶嘉晶,13,13,3.91345528
成長型,24,13,4.406385933
多單加,17,17,3.869277466
部分買,12,12,3.92137836
臺企銀,34,29,3.804315891
豐期貨,26,13,4.470739572
期貨走,13,13,3.91345528
縮至點,22,11,4.506373872
元而在,17,17,3.869277466
空單減,13,13,3.91345528
最大量,25,14,4.362029521
位整體,15,15,3.893267594
投資研,13,13,3.91345528
限公司,13,13,3.91345528
晶片電,15,11,4.186383984
賣超個,28,28,3.714892758
電連續,12,12,3.92137836
世紀鋼,17,16,3.928002819
超前名,28,26,3.793653765
資不含,29,28,3.738027693
週二日,16,13,4.080395519
中貿易,59,39,3.807530531
美貿易,32,25,3.926225595
的貿易,16,14,4.009456616
作收日,13,13,3.91345528
蜜望實,20,19,3.880567664
賣為買,25,25,3.758199516
資個股,11,11,3.927249653
個股週,24,24,3.772612109
買超賣,28,27,3.753543826
個股一,27,27,3.72931798
一覽表,31,31,3.671868537
下代號,57,31,4.061718617
號個股,57,31,4.061718617
台中銀,18,16,3.971719179
信個股,11,11,3.927249653
灣高鐵,24,24,3.772612109
萬一關,15,13,4.028507111
台表科,13,12,3.986940403
海商銀,14,12,4.047641374
台股今日,215,157,2.563651734
個交易日,152,129,2.719241683
相關概念,17,16,3.928002819
相關個股,21,14,4.224287964
相對抗跌,14,13,3.973037443
半導體股,25,19,4.044001372
積極布局,15,13,4.028507111
電聯發科,113,105,2.882143915
今日股價,55,46,3.569168585
股價表現,48,42,3.598098142
聯發科也,27,26,3.769169044
不過今日,11,11,3.927249653
盤上小漲,13,11,4.06682328
無線充電,24,21,3.910645193
強勢表態,26,22,3.918968083
盤後分析,20,20,3.829309012
王大立光,230,178,2.402901533
大立光領,25,22,3.891326738
跌深反彈,33,28,3.823214143
亞洲股市,24,24,3.772612109
由黑翻紅,36,28,3.880578829
金國泰金,64,61,3.310932802
年線之上,12,12,3.92137836
終場加權,117,116,2.763649122
加權指數,437,374,1.428270442
指數以點,13,12,3.986940403
以點作收,170,114,2.934206578
漲點成交,137,132,2.649361297
點成交量,99,88,3.057701847
成交量億,65,60,3.339070068
全球股市,38,30,3.838925526
在點附近,13,12,3.986940403
蘋果股價,23,20,3.93032064
法人看好,41,34,3.746007745
個股包括,19,14,4.145220665
大立光可,29,28,3.738027693
可成鴻海,13,13,3.91345528
等蘋概股,11,11,3.927249653
