,post_time,title,content
211236,2018/11/13 15:53:00,【Y晚報】蘋概供應鏈腿軟 股王黑翻紅力守9700大關,"（開盤日15:30出刊）昨日(11/12)美股開低走低，四大指數全數下跌，跌幅介於-4.44%~-1.97%，其中道瓊指數大跌600點，終場以25,387點作收，跌幅-2.32%，費半跌幅最重，達4.44%，主因來自蘋果臉部辨識功能技術開發商Lumentum下修下季財測股價暴跌32%，拖累蘋果股價重挫5%，並連帶影響科技股 FANG 全數下挫超過2%，而由於川普考慮對歐洲進口汽車加徵關稅，加上FED升息政策，加深市場的觀望氣氛，後續也應持續留意月底的G20的川習會。<BR> 今日(11/13)台股受到美股大跌的利空影響開低，加上郭明錤分析師也下修對新機iPhoneXR 的出貨預估，蘋概三王早盤同步開低，其中大立光(3008)開盤價直接失守3,000元大關，盤中低點2,875元為2016/08以來的股價新低，但在午盤左右出現買盤承接，後續紅翻黑股價以3,200元作收，漲幅達4.92%，台積電(2330)則由於ADR週一大跌2.7%，並受蘋概拖累美股的半導體類股全面下跌影響，今日跳空開低，跌幅1.73%，以227.5元作收，暫處月線下，加權指數小跌0.56%，以9,775點作收，OTC櫃買指數小跌0.30%，以117點作收，成交量1,121億。<BR> 蘋果3D感測供應商Lumentum利空消息，直接影響到砷化鎵族群雙雄穩懋(3105)、全新(2455)，其中穩懋(3105)原本已受到iPhone新機銷售不如預期，蘋果砍單的利空影響，加上Lumentum調降展望，並有競爭對手Finisar搶單，令今日股價重摔，開盤向下跳空跌停鎖死至收盤，股價失守百元關卡以97.7元作收，全新(2455)也是跌停開出，雖然盤中買單進場打開跌停，盤終時跌幅6.25%，以54元作收，雙雙跌落月線。<BR> 蘋概股則有部份出現逆勢上揚，臻鼎-KY(4958)在昨日(11/12)公告Q3稅後純益37.58億元，單季獲利就已超越上半年總和，季增逾五倍，年增2.2倍，創單季新高，單季毛利率25.8%，季增8.3個百分點，年增9.3個百分點，獲利也是優於市場預期，每股純益4.67元，也創下歷史新高；由於PCB並未被納入美方直接課稅項目，在貿易戰初期較不受影響，加上PCB的傳統旺季為Q4，臻鼎-KY(4958)維持原本展望，對Q4仍保持樂觀，並且預期能優於Q3，今日漲幅6.3%，以72.6元作收。<BR> 由於蘋果新機銷售的利空，持續影響台股的蘋概供應鏈，對於已起漲一段的蘋概股需留意勿追高，季線下的蘋概股也應留意短線反彈勿搶；但由於目前美股持續修正，川普持續進行貿易關稅戰，加上市場上仍觀望月底的G20川習會，操作上仍建議維持穩健保守的主軸，漲多勿追，逢高勿追，並留意具備營收保護的低基期個股，短線上則應留意11/24日的9合1選舉。<BR> 1.熱門股: 聯電(2303)、宏達電(2498)、中信金(2891)、南亞科(2408)、旺宏(2337)<BR> 2.強勢股: 合鑫(3049)、日馳(1526)、綠悅-KY(1262)、矽瑪(3511)、兆勁(2444)<BR> 3.弱勢股: 匯鑽科(8431)、穩懋(3105)、康友-KY(6452)、英業達(2356)、致茂(2360)<BR> 三大法人合計：+24.22億元<BR> 外資：+22.39億元<BR> 投信：-3.26億元<BR> 1.美股10月獵殺 蘋果狂瀉百萬股的真兇找到了？<BR> 2.蘋果狂瀉5％惹殺機 美股暴跌602點<BR> 3.美股大跌600點 台股反彈氣勢受阻<BR> 4.台股盤中─蘋概利空鈍化+陸股有撐 9700點失而復得<BR> 5.蘋果股價重挫，大立光開盤跌破 3,000 元關卡<BR> 6.台股多頭力抗利空 大立光演出逆轉秀<BR> 7.沒張忠謀不妙？台積電摔出全球半導體供應商前3大<BR> 8.LITE、IQE股價遭血洗 台股穩懋、全新受矚目<BR> 9.Lumentum、IQE重挫 穩懋及全新開盤跌停<BR> 10.臻鼎-KY再創佳績 Q3 EPS 4.67元歷史新高<BR> 以上內容由Yahoo!奇摩股市 與 CMoney理財寶 聯合提供"
211975,2018/11/14 10:05:00,《台北股市》盤中焦點股：世紀鋼、日勝生、順藥、中環、南電、瑞昱,1.宇瞻 (8271) ：前三季EPS 2.91元，優於去年同期的2.76元，昨外資轉買超，激勵早盤股價漲逾4%，收復5日線。<BR> 2.聯電 (2303) ：股價跌多且深，早盤不畏昨外資大舉賣超32319張，隨大盤彈升近1%。<BR> 3.世紀鋼 (9958) ：列入MSCI全球小型指數成分股，激勵早盤量增價漲逾5%。<BR> 4.英利-KY (2239) ：前三季每股盈餘8.28元，今啟動庫藏股，早盤量增價漲逾3%。<BR> 5.致茂 (2360) ：全年獲利可望衝新高，基本面對抗法人賣超，今早反彈近2%。<BR> 6.味全 (1201) ：Q3稅後淨利大增25倍，早盤上漲1%，企圖突破22元高點。<BR> 7.日勝生 (2547) ：今年營運逆轉勝，前3季EPS 4.07元創近5年新高，早盤大漲5%。<BR> 8.美食-KY (2723) ：營運觸底回彈，多方漲升格局不停歇，今早突破季線，漲幅超過3%。<BR> 9.必應 (6625) ：庫藏股護航，今早一舉攻上55元，漲幅高達8%。<BR> 10.聯廣 (8497) ：前三季淨利超過去年全年，EPS 2.8元，早盤上漲6%以上。<BR> 11.陽程 (3498) ：10月營收表現不俗，加上今起啟動庫藏股，早盤一度觸及漲停。<BR> 12.VHQ-KY (4803) ：Q3獲利創新高，前3季賺近1個股本，多方進補，急攻漲停。<BR> 13.順藥 (6535) ：合併金樺效益顯現，ECC01成為首個海外授權生物藥，早盤獲多頭鼓掌歡慶，股價急拉漲停鎖住，飛越月線大關。<BR> 14.信立 (4303) ：第3季每股賺1.01元，獲多頭發動快攻，早盤急拉漲停。<BR> 15.新纖 (1409) ：第3季每股盈餘達0.57元，加上中美貿戰加劇，短期從大陸轉單效應，預期第四季可望淡季不淡，全年獲利拚戰近10年高點，早盤挾量衝高4%，一舉躍上五日線及月線。<BR> 16.晟德 (4123) ：10月營收為23.80億元，年增23.61%，早盤獲買盤進駐，推升股價走揚7%，回補10月9日跳空缺口。<BR> 17.華新科 (2492) ：昨獲外資、自營商聯手轉買超，早盤股價彈升近2%。<BR> 18.TPK-KY (3673) ：5日線向上，昨外資、自營商聯手買超，早盤帶量強彈逾6%，收復季線。<BR> 19.嘉澤 (3533) ：第3季營創單季新高，稅後盈季增三成，前三季稅EPS達12.04元，股價漲1.8%。<BR> 20.中環 (2323) ：明起預定買回庫藏股5萬張，區間價4.5~8元，早盤放量急拉漲停。<BR> 21.南電 (8046) ：第3季終止連6虧，每股盈餘0.07元，股價漲逾7%。<BR> 22.嘉聯益 (6153) ：第4季營運維持正向看法，股價漲3.25%。<BR> 23.樺漢 (6414) ：Q3獲利創次高，前3季每股賺10.38元，擬現增發600萬新股，Q4業績亦估季增，惟股價先行獲利了結，早盤走跌逾4%。<BR> 24.裕民 (2606) ：旺季提早到，第三季EPS高於上半年，股價跌深反彈逾2.5%，重返5日、10日線上。<BR> 25.長榮航 (2618) ：10月、Q3報喜，早盤買方積極，股價走揚逾2%，站穩半年線、登兩個月新高價。<BR> 26.旺宏 (2337) ：遭MSCI指數成分股剔除，早盤股價下滑逾2.5%。<BR> 27.瑞昱 (2379) ：三大產品線出貨暢旺，明年營收續拚走高，前3季獲利年增25.42%，外資續回補，晨盤股價漲逾5%。<BR> 28.華碩 (2357) ：Q3雙率雙降，創9年來低點，亦示警本季能見度僅2成，股價重摔逾8.5%，低見206.5元波段新低。<BR> 29.宏? (2353) ：續列注意股，外資連4日賣超逾3萬張，股價續跌2.5%。
211979,2018/11/14 09:59:00,再生晶圓需求佳、北京廠生產順遂！RS升財測、股價狂飆,"MoneyDJ新聞 2018-11-14 09:59:10 記者 蔡承啟 報導<BR>全球再生晶圓大廠RS Technologies 13日於日股盤後發布新聞稿宣布，因「晶圓事業(以再生晶圓為中心)」業績佳，加上北京子公司工廠的「生產晶圓(Prime Wafer)製造銷售事業」生產順遂，因此將今年度(2018年1-12月)合併營收目標自原先預估的209.93億日圓上修至255.20億日圓、合併營益目標自38.91億日圓上修至55億日圓、合併純益目標自25.85億日圓上修至31.10億日圓。<BR> RS並同時公布今年度前三季(2018年1-9月)財報：因「晶圓事業」業績持續強勁、加上「生產晶圓製造銷售事業」業績佳，帶動合併營收較去年同期飆增136.5%至186.23億日圓、合併營益暴增91.9%至39.72億日圓、合併純益大增58.7%至23.83億日圓。<BR> 1-9月期間RS「晶圓事業」營收較去年同期大增20.1%至80.38億日圓、營益大增25.9%至28.75億日圓；「生產晶圓製造銷售事業」營收為86.62億日圓、營益為13.98億日圓。RS於2017年底開始在中國展開生產晶圓業務。<BR> 1-9月期間RS台灣子公司「RSTEC Semiconductor Taiwan Co., LTD.(艾爾斯半導體股份有限公司、見附圖)」營收較去年同期大增17.2%至22.03億日圓、營益大增22.9%至7.41億日圓；北京子公司營收、營益為86.62億日圓、13.98億日圓(同於上述生產晶圓事業)。<BR> RS指出，目前該公司再生晶圓產能為30萬片、全球市佔率30%，而目標在2018年內將市佔率提高至約40%水準。<BR> 根據嘉實XQ全球贏家系統報價，截至台北時間14日上午9點25分為止，RS狂飆10.57%至5,180日圓，稍早最高漲至5,390日圓(漲幅達15%)、創10月4日以來新高水準。<BR> RS的客戶有台積電(2330)、聯電(2303)、Sony、東芝(Toshiba)、夏普(Sharp)、英特爾(Intel)、IBM、美光(Micron)、三星、LG等。<BR> 所謂的再生晶圓並非製作IC時不良品之再生，而是在半導體IC製造過程中，將使用於製程監控(Monitor wafer)及檔片(Dummy wafer)用之晶圓，回收加工再使用，其目的在於降低Test wafer及Dummy wafer之成本。<BR> ＊編者按：本文僅供參考之用，並不構成要約、招攬或邀請、誘使、任何不論種類或形式之申述或訂立任何建議及推薦，讀者務請運用個人獨立思考能力，自行作出投資決定，如因相關建議招致損失，概與《精實財經媒體》、編者及作者無涉。"
212099,2018/11/14 08:33:00,【統一證券晨訊】反彈減碼觀望,日期：2018年11月14日<BR>※盤勢分析<BR>MSCI調降權重在即、反彈減碼觀望<BR>◎昨日盤勢<BR>受到前一日美股全線重挫拖累，台股昨日以下跌104點至9727點開出後，早盤因恐慌情緒一度下挫至最低9616點；但隨即在市場傳言美中談判將有新進展以及陸股翻揚帶動避險情緒降溫，買盤進駐拉抬，權值股如中華電、統一、大立光等更走勢翻紅，使指數跌幅收斂，終場指留下下影線紅K作收。觀察盤面變化，三大類股均呈下跌，電子、傳產及金融分別下跌0.98%、0.34%及0.42%。在次族群部份，以食品、水泥及光電類走勢較強，分別上漲1.39%、1.15%及1.1%。終場指數下跌55點，收在9775點，成交量能為1118億元。<BR>◎資金動向<BR>三大法人合計買超24.34億元。其中外資買超22.39億元，投信賣超3.16億元，自營商買超5.33億元。外資買超前五大為中信金、兆豐金、友達、新光金、旺宏；賣超前五大為聯電、英業達、華邦電、晶電、台積電。投信買超前五大為元太、上海商銀、台灣高鐵、台泥、遠傳；賣超前五大為中鴻、新光鋼、英業達、美律、大成鋼。資券變化方面，融資減6.56億元，融資餘額為1239.36億元，融券減3.03萬張，融券餘額為59.26萬張。外資台指期部位，多單加碼2338口，淨多單部位40143口。借券賣出金額為34.92億元。類股成交比重：電子73.62%、傳產20.88%、金融5.5%。<BR>◎今日盤勢分析<BR>Lumentum發布財報並明確指出蘋果新機需求顯不如市場預期，美國科技類股也應聲重挫再度進入空方趨勢，費半指數更跌破短線支撐；雖台股昨日在市場傳言貿易緊張情勢放緩下跳空開低後跌幅迅速收斂，但台股空方走勢情勢未改，仍應趁反彈減碼。對於台股後市行情，分析如下：第一、國際股市部份—關稅糾紛再告擴大。美國商務部將公布文件，川普政府計畫以國家安全為由，向進口汽車全面徵收關稅，對象包括歐盟及日本等貿易夥伴；此關稅方案被市場視為強烈的談判手段，若一旦按商務部初步規劃的加課25%比例實施，勢必使今年以來增速放緩的全球車市進入寒冬，更不利於相關產業鏈個股表現。第二、資本市場對科技類股逐步失去信心。彭博社指出，數據顯示當前NASDAQ100的淨部位轉為空方，也為近半年最低水位，且科技類ETF在10月份流出的資金已高達30億美元。在市場需求放緩、聯準會升息步伐持續、貿易局勢緊張等問題蔓延，華爾街多家機構更下調蘋果新機銷售預期及供應商目標價，恐使市場緊張情緒進一步加劇。第三、技術面觀察。台股昨日雖盤中呈現跌幅收斂，終場出現長下影線紅K，但均線空頭排列格局並未改善，量能也未拉升至足以消化套牢賣壓程度，且今日MSCI公布季度調整，台股權重料將下滑不利籌碼面動能，仍須謹慎應對。第四、盤面焦點觀察。Lumentum公告財報宣告3D感測出貨預期下滑且股價重挫33%，連累PA族群的穩懋跳空跌停鎖死，全新也重挫6.2%。受匯損影響英業達Q3獲利走低僅0.44元，股價承壓大跌9.5%作收。<BR>◎投資策略<BR>美國股市受到市場擔憂貿易戰擴大、美元升值持續、科技類股獲利展望堪憂影響，再度落入空方震盪走勢。在美中安全對話、美國對歐元區貿易協商均無進展，蘋果新機銷售不佳，且今日台股恐面臨MSCI調降權重，空頭走勢仍將延續，建議尊重趨勢，多看少做，保守以對。
212863,2018/11/14 15:13:00,【Y晚報】台股MSCI權重三降 指數9800點反彈遇壓,（開盤日15:30出刊）美股在12日空方壓力壟罩，道瓊大跌逾600點後，昨(13)日四大指數分別小幅震盪整理，盤中曾有消息指出，中國副總理劉鶴將赴美談判，為本月底即將到來的中美領導人會面鋪路，加上英國政府與歐盟達成了脫歐草案協議，激勵四大指數盤中走揚，而後受到川普向OPEC的減產行動施壓，導致國際原油價格重挫，拖累能源類股下跌，最終四大指數漲跌幅介於-0.4%至1.34%之間，以費城半導體最為強勢。族群方面，蘋果股價在前天大跌5%後，昨日走勢稍為止跌，股價下跌1%作收，帶動科技類股表現撐盤，Nvidia股價大漲5.15%，Facebook股價小漲0.43%，英特爾股價上漲1.57%，Tesla股價上漲2.25%。<BR> 今(14)日台股受到美國科技股反彈的帶動，指數早盤向上開高並一路上揚，最高來到9800點，後因MSCI三大指數同步調降台股權重，增添台股反彈變數，指數遇壓重回平盤附近整理。櫃買指數(OTC)表現相對強勢，早盤最高曾上漲近1%，後受到加權指數的影響同樣漲高遭壓回，終場上漲0.26%。族群方面，台股三王惟有台積電(2330)表現撐盤，小漲0.44%作收，貢獻大盤上漲8.66點，大立光(3008)、鴻海(2317)小跌作收，聯電(2303)今日一甩前幾日利空陰影，股價跌深反彈上漲3.35%。塑化、紡織、橡膠族群受到國際原油重挫的影響，股價走勢較弱，台塑四寶股價表現無力，大多都在平盤之下小幅震盪，以台塑化(6505)下跌1.77%，拖累大盤最甚。MSCI凌晨公布最新半年度調整，台股在全球標準指數成分股新增大同 (2371)，並將GIS-KY (6456) 、宏達電 (2498) 、旺宏 (2337) 、東元 (1504) 等四檔轉為全球小型指數成分股，今日大同股價表現強勢，上漲1.58%作收，而GIS-KY等四檔股票股價走弱，下跌幅度介於2.8%至4.39%間。全球小型指數成分股新增了達方 (8163)、勝一 (1773) 、泰博 (4736)、大國鋼 (8415) 、世紀鋼 (9958)等股票，本日股價都有不錯的表現，漲幅皆逾3%，以勝一股價亮燈漲停為最。終場加權指數上漲16.04點，收在9791.88點，漲幅0.16%，成交量1018.56億元。<BR> 離岸風電概念股世紀鋼(9958)與美扣件通路商大國鋼(8415)，受惠於MSCI納入全球小型指數的台股成分股，今日股價分別上漲3.58%及4.23%。世紀鋼昨公布第三季財報，第三季營收4.27億元，稅後淨利601萬元，年減46%， EPS0.07元，前三季EPS為0.19元，財報表現平平，營運重點仍持續布局風電產業，日前與哥本哈根基礎建設基金簽下超過60座水下基礎設施合約，總金額高達165億元，為國內離岸風電史上單筆最高合約。而大國鋼第三季營收42.59億元，稅後淨利2.86億元，EPS0.45元，年增18.4%，前三季EPS為1.6元，獲利成長穩定，大國鋼為全美最大扣件通路商，受惠於川普的美國製造政策，加上美國景氣復甦、製造業回流、基礎建設需求浮現，使鋼鋁需求上升，令大國鋼獲利成長穩健。<BR> 華碩(2357)昨日公布第三季財報，其第三季營收為937.71億元，年減10%，稅後淨利33.43億元，年減達 43%，EPS4.5元，前三季每股純益9.5元。此外，華碩第三季毛利率、營益率「雙率雙降」，營運狀況惡化，使高達六外資大砍華碩目標價。華碩執行長沈振來示警，由於美中貿易戰、英特爾CPU缺貨，及市場競爭加劇等三大變數，華碩本季能見度僅約20%，是有史以來能見度最低的一季，期盼明年第二季過後能回到成長軌道。今日華碩股價跌幅較重，開盤即跳空下跌近乎跌停，並持續疲弱，終場下跌8.77%作收。<BR> 近期台股跌深反彈，然而中長線均線仍呈現下彎狀態，指數碰到均線即遭壓回，波段高點不過前高，量能持續萎縮，可見下跌趨勢尚未停歇，使投資人缺乏信心，<BR> 加上國際多空消息頻傳，短期內仍應保守看待反彈，勿貿然追高殺低。投資方面，可慎選第三季獲利良好，及10月營收亮眼具業績保護的題材，在基本面的支撐下，可使股票較為抗跌。<BR> 1.熱門股：聯電(2303)、合晶(6182)、華新科(2492)、大同(2371)、中信金(2891)<BR> 2.強勢股：富宇(4907)、德昌(5511)、日馳(1526)、志超(8213)、華宏(8240)<BR> 3.弱勢股：匯鑽科(8431)、宏璟(2527)、華碩(2357)、全宇科技-KY(4148)、台燿(4746)<BR> 三大法人合計：-25.17億元<BR> 外資：-16.56億元<BR> 投信：1.93億元<BR> 1.MSCI台股三大指數同步遭降 個股新增大同 剔除4檔個股<BR> 2.MSCI中小型股指數 台股多達41檔個股遭踢除<BR> 3.六外資砍華碩目標價 最低下探183元<BR> 4.敬鵬改善製程 毛利率將在Q4回升<BR> 5.二大上市保全前3季EPS比拚 中保3.42元 新保1.8元<BR> 6.樺漢擬籌資辦現增與發可轉債 每股純益恐遭稀釋<BR> 7.寶得利團客購物店轉戰海外有成 Q3終結連9季虧損<BR> 8.窗簾廠慶豐富前3季純益成長逾26% 每股純益1.14元<BR> 以上內容由Yahoo!奇摩股市 與 CMoney理財寶 聯合提供
213249,2018/11/14 19:42:00,三大法人賣超25.17億元 僅投信買超 鴻海遭外資連8賣,台股今 (14) 日收在 9791.88 點，上漲 16.04 點或 0.16%，成交值 1018.55 億元，外資、自營商站在賣方，僅投信買超，三大法人合計賣超新台幣 25.17 億元，其中鴻海遭到外資再賣 1 萬張，連續 8 天賣超，不過期貨方面，三大法人均增持多單，外資期限貨不同調。<BR>今日外資及陸資賣超 16.70 億元、投信買超 1.92 億元、自營商賣超 10.39 億元，三大法人合計賣超 25.17 億元。<BR>期貨方面，外資今日加碼 833 口多單，未平倉口述來到近 4.1 萬，投信回補多單 538 口，空單未平倉降至 2.92 萬口，自營商加持多單 652 口，未平倉餘額 2389 口。<BR>觀察個股表現，鴻海雖然公告第三季獲利雖優於去年，但蘋果 iPhone 銷售展望不佳，今日外資續賣 1 萬張，為連續第 8 天賣超，加上油價暴跌，今日外資資金從蘋概、傳產轉至擁有旺季業績題材的 PCB、航運族群。<BR>外資今日買超第一名聯電 2.32 萬張，第二名富邦 VIX 2.06 萬張，第三名友達 1.63 萬張，第四名元大金 1.26 萬張，第五名新光金 1.07 萬張，第六名台新金 8336 張，第七名臻鼎 - KY 7355 張，第八名南電 7109 張，第九名長榮航 6851 張，第十名長榮 5190 張。<BR>外資賣超第一名旺宏 2.07 萬張，第二名東元 1.38 萬張，第三名晶電 1.35 萬張，第四名鴻海 1.03 萬張，第五名英業達 8392 張，第六名中信金 7764 張，第七名宏? 7457 張，第八名台泥 6459 張，第九名中石化 6387 張，第十名元大 S&P 原油正 2 4541 張。<BR>投信買超第一名元太 4080 張，第二名臻鼎 - KY 1791 張，第三名兆豐金 1558 張；投信賣超第一名台化 1632 張，第二名元大台灣 50 1130 張，第三名台塑 1126 張。<BR>自營商買超第一名富邦 VIX 1.47 萬張，第二名元大 S&P 原油反 1 5726 張，第三名 TPK-KY 1610 張；自營商賣超第一名元大滬深 300 正 2 2.13 萬張，第二名元大 S&P 原油正 2 1.1 萬張，第三名富邦上証正 2 6075 張。
213298,2018/11/15 07:01:00,聯電ADR14日上漲0.06美元漲幅3.66%折台股10.52元,(中央社台北2018年11月15日電)聯電在NYSE掛牌 ADR以1.70美元作收，上漲0.06美元，漲幅 3.66%。<BR>由於每單位聯電 ADR相當於台股 5股聯電普通股，以11月14日新台幣匯市收盤價30.932元計算，相當台股聯電每股為 10.52元。<BR>最近10個交易日行情如下：
213623,2018/11/15 08:43:00,統一證券：台股技術面仍然維持偏空格局,：<BR> 受到美國科技股反彈，以及美國財政部長梅努欽與中國副總理劉鶴恢復貿易協商、美中貿易戰可望降溫之消息激勵，台股昨日以上漲24點至9799點開出後，即向上突破9800點關卡至最高9823點。但是由於上檔賣壓沉重，加上MSCI三大指數同步調降台股權重，權值股鴻海、大立光、聯發科、可成、華碩、國巨等買盤薄弱，導致指數滑落並跌破平盤至最低9763點，之後雖然再度翻紅，但是市場承接力道不足，尾盤在平盤之上狹幅震盪，終場以小黑十字線作收。觀察盤面變化，三大類股均呈上漲，電子、傳產及金融分別上漲0.16%、0.03%及0.5%。在次族群部份，以觀光、運輸、汽車類走勢較強，分別上漲1.85%、1.72%及1.2%。終場指數上漲16點，收在9791點，成交量能為1020億元。<BR> <BR> ：<BR> 三大法人合計賣超16.75億元。其中外資賣超8.44億元，投信買超2.31億元，自營商賣超10.47億元。外資買超前五大為台聚、聯電、友達、元大金、新光金；賣超前五大為旺宏、東元、晶電、鴻海、英業達。投信買超前五大為元太、臻鼎-KY、兆豐金、台灣高鐵、同欣電；賣超前五大為台化、台塑、英業達、台泥、穩懋。資券變化方面，融資增1.61億元，融資餘額為1240.96億元，融?增1.7萬張，融券餘額為60.96萬張。外資台指期部位，多單加碼854口，淨多單部位40997口。借券賣出金額為24.16億元。類股成交比重：電子68.5%、傳產26.45%、金融5.05%。<BR> <BR> ：<BR> 川普態度反覆、G20川習會不宜過度樂觀，美中貿易戰未歇，負面影響已經顯現，經濟成長逐漸減緩，加上台股技術面呈現空頭格局，逢高減碼為宜。對於台股後市行情，分析如下：第一、國際股市部份。雖然近日市場傳言美國財政部長梅努欽與中國副總理劉鶴已經恢復貿易協商，為11月底的川習會鋪路，而且梅努欽屬於溫和派，加上劉鶚近日將啟程赴美協商，有利於緩減美中貿易摩擦。但是美中貿易戰關鍵人物川普的態度反覆，梅努欽曾在2018/5與中國高階官員貿易談判時達成協議，隨後卻被川普否決，因此可以預期美中貿易戰火短期內恐將難以平息。第二、美中貿易戰已經導致中國與台灣經濟成長趨緩。中國人民銀行1/13公布10月廣義貨幣供應量M2年增率8%，不如市場預期之8.4%；10月社會融資規模增量7288億元人民幣，僅為9月的三分之一，創下2016/7以來最低水準，並遠低於市場預期之1.3兆元；10月新增貸款6970億元人民幣，不但遠低於市場預期9045億元，更僅為9月1.38兆元之50.5%；顯示大陸企業經營活動相當疲弱，市場對中國經濟下行的預期心理持續提升。台經院1/12預測台灣2019年GDP成長率將由2018年2.49%降至2.18%，連續三年下滑。第三、技術面觀察。近一個月台股呈現萬點之下震盪型態，目前各期均線空頭排列，且KD指標皆全部下彎，成交量能持續偏低，加上萬點關卡賣壓日益沉重，短線上技術面仍然維持偏空格局。第四、盤面焦點觀察。MSCI公布最新半年度調整，全球標準指數成分股新增之大同漲近2%，遭剔除之旺宏、宏達電、東元、GIS-KY賣壓湧現，皆跌逾1%；華碩3Q18財報雙率雙降、第四季展望黯淡，大跌近9%。<BR> <BR> ：<BR> 雖然美中高階官員恢復協商，但是由於川普態度反覆，11月底川習會不宜過度樂觀。美中貿易戰火不易停歇，負面效應持續外溢，已經造成經濟成長逐漸受到影響，加上蘋果新機銷售不佳，台股均線空頭排列，操作上建議尊重趨勢，多看少做，保守以對。
213850,2018/11/15 11:02:00,《盤中解析》科技股賣壓再起，平盤折返跑,美股在金融類股領跌，市場對蘋果手機的銷售前景憂慮不減，引發科技類股的賣壓再起，主要指數由紅翻黑，但台股維持量縮整理格局，聯電、台積電及部分金控股撐盤，維持平盤上下震盪，預估今天成交金額約千億元左右。<BR> 台股近期多空分雜，雖然中美貿易戰恢復貿易協商，利空暫時去化，但台股面臨MSCI調降台股權重、蘋果砍單及第4季電子業淡季，因此，指數在10月底反彈後，半個月來呈現在9700?10000點之間狹幅震盪整理格局，短期均線糾結，在量縮格局下，欠缺上漲動能，季報相對不錯的個股自行表態。<BR> 九合一選舉即將到來，選前政府基金持續護盤，加權指數仍能力守月線附近，接下來有四個月的財報空窗期，往年年底到農曆過年前都有作夢行情，但因美中貿易攪亂國際經濟，導致許多產業景氣開始出現反轉，從電子業、汽車業甚至油價的下跌也影響到塑化業，因此，12月後是否如過去的紅包行情產生，則需要進一步觀察，目前還是停看聽、短線操作為主。
213953,2018/11/15 12:17:00,台股盤中—半導體領軍收復9800點 蘋概、傳產疲軟壓抑上攻動能,台股今 (15) 日在亞股普遍上攻激勵，加上費半周二逆勢收紅，台積電盤中漲逾 1.5%，帶領半導體族群走揚，推升指數重返 9800 點關卡，不過蘋概、傳產拖累下，上攻動能依舊不足，呈現震盪整理走勢，今日預估成交量約 1025 億元。<BR>美股周二普遍下跌，道瓊更是重挫逾 200 點，不過費半逆勢收紅，台積電上漲 1.5% 帶動下，半導體族群今日翻揚，聯電上漲 2.8%、訊芯 - KY 更是強攻漲停，景碩直逼半根漲停，京元電、世界等也有 3% 的漲幅。<BR>此外，自行車雙雄巨大以及美利達獲外資青睞，雙雙上調目標價，今日同步走揚，巨大上漲逾 8%、美利達也有 2.5% 的漲幅。<BR>不過蘋概指標股今日依舊疲軟，股王大立光開高走低，盤中重挫逾 4%，再度下探 3000 元關卡，鴻海、英業達、廣達也在平盤下震盪，加上水泥、紡織、鋼鐵等傳產族群今日表現也較為疲軟，均壓抑台股上攻力道。<BR>而連日表現強勢的 PCB 族群，今日由中低價位的個股接手續攻，欣興盤中攻上漲停今像電、霖宏也大漲逾 6%，統盟、耀華、楠梓電等也同步走揚，而臻鼎 - KY、南電等今日股價則震盪修正。<BR>法人認為，蘋概股在新機銷售展望不佳的情況下，營運動能趨緩，股價恐持續面臨修正，壓抑指數上攻的動能，且在貿易戰將使全球貿易趨緩外，市場也擔憂景氣翻轉，台股短期難有上攻態勢。
214078,2018/11/15 14:37:00,台股盤後─上沖下洗收復9800點 震盪盤看個股表現,在亞股漲跌互見的影響下，台股加權指數今 (15) 日上沖下洗，一度跌 30 餘點失守 9800 點關卡，但午盤過後再度拉回紅盤上，終場以 9826.46 點作收，上漲 34.58 點，預估成交值縮至 962.72 億元，整體盤面以細族群各自表現，短線難脫區間震盪整理盤。<BR>近來自行車族群強強滾，由於外資雙雙調升巨大和美利達的目標價，今日持續作為大盤最熱絡的一群，日馳和愛地雅漲停作收，巨大漲超過 9%，而桂盟和美利達漲 3% 上下。<BR>IC 基板表現也不錯，欣興漲停，易華電和景碩漲超過半根停板；同時，印刷電路指標連袂走強，柏承和金像電漲半根停板，健鼎、楠梓電、敬鵬和華通漲逾 2%。<BR>另一方面，被動元件再度小彈，國巨漲近 2%，華新科和禾伸堂漲 4% 上下，信昌電和蜜望實漲逾 1%。<BR>而其他各自表現的個股有矽統、神盾、東陽、中橡、和鑫和建新國際均漲超過半根停板。<BR>若從權值股觀察，聯電漲 3%，華碩漲 2.6%，國巨、鴻海、研華、台化、統一超、台積電和台塑漲 1% 以上，相對具支撐力道，反觀蘋概股雜音多，導致大型電子供應鏈仍持續逢壓，大立光跌近 3%，可成、中租 - KY 均跌 2% 之多，台達電、鴻準、廣達和南亞科跌 1% 之上。<BR>投顧指出，目前月線以上的中長均維持空頭排列，萬點前套牢賣壓仍伺機出籠，需留意九合一大選進入倒數，導致投資人氣稍稍退潮，所幸 11 月 13 日台股壓回至 10 月 31 日長紅 K 下緣附近後，隨即彈升，可見下方支撐力仍在。<BR> 加權指數近日走勢圖。
