gram,TF,DF,TF_IDF
新低中,21,21,5.178460885
中小股,13,13,5.154296983
股扮演,15,15,5.170588853
召開的,12,12,5.141815414
指數量,13,13,5.154296983
展開反,21,21,5.178460885
高低點,20,20,5.179966765
超過美,15,14,5.235791562
漲停新,12,12,5.141815414
盤今日,33,31,5.190203004
帶動今,25,25,5.165741474
動今日,24,24,5.169747642
璃類股,14,12,5.307374831
站回月,24,22,5.259692399
回月線,31,29,5.206406164
反彈美,14,13,5.232770901
市場交,22,21,5.223513669
財報及,12,12,5.141815414
場小跌,45,41,5.145633669
度突破,14,14,5.163698449
上拉升,16,15,5.237187625
短中期,52,49,5.057158189
土資金,18,15,5.358730627
點蘋果,19,18,5.234089276
蘋果公,41,32,5.348450493
期盤後,14,14,5.163698449
類股相,29,29,5.145878315
電子電,19,19,5.180581644
設備電,18,18,5.180155339
步收黑,24,23,5.213742052
集團則,20,20,5.179966765
新科等,21,21,5.178460885
塑化及,17,17,5.178505566
是資金,14,14,5.163698449
資金避,46,42,5.136278919
普遍開,19,19,5.180581644
不過蘋,12,12,5.141815414
幅也有,18,18,5.180155339
示蘋果,11,11,5.125505592
的衝擊,46,43,5.109067757
技術線,48,47,5.040957359
型來看,15,15,5.170588853
到點之,23,23,5.173255011
跌勢不,21,20,5.227667084
提供台,23,23,5.173255011
現貨部,214,212,4.082572664
示法人,12,12,5.141815414
對於後,11,11,5.125505592
持偏多,19,17,5.290656107
擴大加,18,18,5.180155339
現賣壓,22,22,5.1761888
後再度,47,42,5.154295195
十字小,15,11,5.463705243
穩日線,12,11,5.220384682
億元水,13,12,5.227782106
元水準,16,15,5.237187625
連三紅,21,20,5.227667084
但量能,17,17,5.178505566
線仍為,30,28,5.214397977
盤新低,19,17,5.290656107
察買權,162,162,4.309307727
部分買,944,556,3.208225922
最大量,403,203,4.487470196
觀望為,15,14,5.235791562
會維持,24,23,5.213742052
持利率,24,23,5.213742052
業電子,12,12,5.141815414
走弱指,17,16,5.237230919
關卡至,19,19,5.180581644
億元傳,11,11,5.125505592
至美元,64,45,5.328848288
是隨著,11,11,5.125505592
隨著大,11,11,5.125505592
股價止,16,15,5.237187625
袂走跌,17,16,5.237230919
股價一,63,61,4.94601906
走跌加,19,19,5.180581644
億元分,30,30,5.140175439
期市場,55,51,5.054903607
量明顯,15,15,5.170588853
顯萎縮,14,14,5.163698449
走弱下,37,34,5.189571443
一度急,31,27,5.283723665
元低於,16,11,5.534079444
低於市,27,23,5.325789274
元創歷,18,18,5.180155339
漲華新,12,12,5.141815414
華新科,446,341,3.72023034
受衝擊,21,20,5.227667084
大台股,21,21,5.178460885
營收優,13,13,5.154296983
跌開盤,14,14,5.163698449
近億元,24,22,5.259692399
跌大盤,42,41,5.087523069
點泛歐,17,17,5.178505566
變數美,17,17,5.178505566
數美國,16,16,5.175408956
近半年,13,11,5.307664983
收點下,19,18,5.234089276
兩年新,18,14,5.42630586
元年增,105,71,5.138810336
鴻聚陽,11,11,5.125505592
亞股普,23,23,5.173255011
回檔走,12,11,5.220384682
開盤跌,19,17,5.290656107
後早盤,14,14,5.163698449
破季線,147,106,4.836099155
線今日,25,24,5.208253994
回測低,16,14,5.303230165
是月日,11,11,5.125505592
次回測,12,11,5.220384682
當其衝,47,44,5.10030977
已連續,62,60,4.953786876
的一大,12,12,5.141815414
電早盤,17,16,5.237230919
早盤跌,31,30,5.169725206
元整數,32,31,5.162662289
低點日,11,11,5.125505592
盤中在,23,21,5.266563433
震盪而,18,17,5.236139285
而鴻海,16,16,5.175408956
鴻海鴻,16,16,5.175408956
公司的,35,33,5.173788243
金像電,37,31,5.292600565
跌幅在,18,18,5.180155339
股大幅,21,20,5.227667084
股部分,47,46,5.048724506
漲逾華,12,12,5.141815414
技族群,52,45,5.157605678
族群再,11,11,5.125505592
學名藥,19,17,5.290656107
早盤股,34,30,5.252970855
盤股價,53,48,5.096956972
股價攻,14,14,5.163698449
在明年,23,23,5.173255011
明年第,51,46,5.115746738
第季獲,28,24,5.315154067
漲左右,12,11,5.220384682
指出受,24,22,5.259692399
影響短,12,12,5.141815414
操作宜,19,17,5.290656107
是短線,12,12,5.141815414
投顧則,13,13,5.154296983
則指出,24,24,5.169747642
均線均,14,14,5.163698449
下彎短,11,11,5.125505592
近期指,26,24,5.245249897
指數或,11,11,5.125505592
逾點台,12,12,5.141815414
關卡法,15,15,5.170588853
卡法人,15,15,5.170588853
風險性,11,11,5.125505592
性資產,11,11,5.125505592
損影響,15,15,5.170588853
預期也,14,14,5.163698449
壓抑台,18,17,5.236139285
抑台股,17,16,5.237230919
他認為,37,37,5.095259867
線大跌,20,18,5.285256124
點創月,14,11,5.388473921
點加上,18,18,5.180155339
場大跌,48,44,5.117762
跌點連,11,11,5.125505592
月線下,24,16,5.588882036
也受到,22,20,5.273147964
汽車生,17,17,5.178505566
食品紡,18,18,5.180155339
的蘋果,35,35,5.108776862
等全面,18,18,5.180155339
達投顧,23,21,5.266563433
民表示,20,20,5.179966765
也沒有,13,12,5.227782106
得大盤,15,14,5.235791562
看由於,15,15,5.170588853
都出現,24,23,5.213742052
雖然台,30,29,5.176646732
然台股,27,26,5.196330065
壓力將,14,14,5.163698449
年線中,20,20,5.179966765
點逼近,12,12,5.141815414
類股幾,11,11,5.125505592
股幾乎,26,26,5.161300337
幾乎全,28,27,5.189975761
類股小,13,13,5.154296983
板供應,14,14,5.163698449
季匯損,11,11,5.125505592
損壓力,20,20,5.179966765
息賣壓,28,18,5.6208989
息腳步,12,12,5.141815414
鬆貨幣,15,15,5.170588853
股收黑,54,51,5.04020403
技金融,11,11,5.125505592
收於點,586,157,5.110330533
收黑終,16,16,5.175408956
上震盪,27,23,5.325789274
格局不,47,44,5.10030977
股漲逾,38,36,5.148935487
最強勁,11,11,5.125505592
及貿易,11,11,5.125505592
最高的,16,16,5.175408956
股亦跌,28,25,5.271768973
尾盤則,19,19,5.180581644
紅終場,35,34,5.140804458
日跌深,12,12,5.141815414
類股亦,24,23,5.213742052
可關注,13,13,5.154296983
能否持,11,11,5.125505592
量縮價,18,16,5.295518217
的箱型,22,18,5.380331348
黑收盤,18,18,5.180155339
維持中,16,15,5.237187625
國脫歐,106,69,5.183354099
歐公投,45,34,5.361352952
上進入,11,11,5.125505592
響整體,14,14,5.163698449
周進入,18,18,5.180155339
素干擾,33,31,5.190203004
股企業,15,15,5.170588853
周台股,39,35,5.203151284
反彈機,35,30,5.27909405
觀氣氛,12,12,5.141815414
看市場,13,13,5.154296983
升加上,17,17,5.178505566
資態度,45,37,5.263919541
未來台,17,17,5.178505566
互聯網,45,39,5.203259454
的空間,17,17,5.178505566
但觀察,12,12,5.141815414
股續跌,20,17,5.342375934
弱台指,20,20,5.179966765
盤賣壓,25,24,5.208253994
指震盪,17,16,5.237230919
均線反,21,21,5.178460885
收復季,13,13,5.154296983
線短線,28,27,5.189975761
國科技,138,103,4.833354391
重挫走,13,12,5.227782106
遍弱勢,15,15,5.170588853
盤跌破,42,41,5.087523069
下跌近,34,32,5.182016732
場大盤,26,23,5.289886829
期修正,11,11,5.125505592
續美股,13,12,5.227782106
揚點或,22,18,5.380331348
點或以,58,56,4.985205618
點科技,18,17,5.236139285
元至元,23,11,5.929799454
抑指數,32,32,5.128120568
元衝擊,12,11,5.220384682
表現在,19,19,5.180581644
中相對,15,15,5.170588853
弱勢中,12,12,5.141815414
國信託,32,18,5.754101115
託投信,14,12,5.307374831
大陸國,29,23,5.39376832
統計局,14,14,5.163698449
同時也,35,33,5.173788243
同樣也,13,13,5.154296983
營收大,13,12,5.227782106
受波及,15,15,5.170588853
可能將,23,22,5.218848534
到市場,25,24,5.208253994
不過月,14,14,5.163698449
台股未,24,21,5.307780726
持區間,18,17,5.236139285
的傳產,15,15,5.170588853
分析大,11,11,5.125505592
領跌台,37,35,5.157240025
低電子,19,17,5.290656107
勢撐盤,12,11,5.220384682
點以來,66,50,5.225210779
點或跌,11,11,5.125505592
跌蘋概,16,16,5.175408956
可成等,25,25,5.165741474
同步買,12,12,5.141815414
股價帶,14,14,5.163698449
線及點,70,57,5.110668055
報外資,19,15,5.414523825
雖然美,25,25,5.165741474
然美國,11,11,5.125505592
轉弱的,18,18,5.180155339
力不過,12,12,5.141815414
今天指,11,11,5.125505592
再擴大,13,13,5.154296983
二個月,11,11,5.125505592
的題材,17,17,5.178505566
持續減,19,16,5.350653271
續減碼,13,12,5.227782106
日再次,11,11,5.125505592
度擴大,12,12,5.141815414
近市場,12,12,5.141815414
來看近,14,14,5.163698449
幣升值,23,20,5.31660679
非電子,33,28,5.301530544
股價早,11,11,5.125505592
價早盤,11,11,5.125505592
早盤重,18,17,5.236139285
月日來,19,15,5.414523825
來最高,19,16,5.350653271
現出色,14,14,5.163698449
走揚帶,20,20,5.179966765
帶動中,16,16,5.175408956
獲利年,25,22,5.298868696
利年增,21,14,5.587383405
第季每,19,13,5.556143592
元創年,26,22,5.336508265
季新高,23,20,5.31660679
股價直,13,13,5.154296983
率提高,11,11,5.125505592
有助於,35,33,5.173788243
於整體,15,15,5.170588853
站上季,18,17,5.236139285
上季線,24,22,5.259692399
季線大,25,23,5.252576092
鴻海與,49,43,5.161713877
致指數,11,11,5.125505592
低跌破,41,41,5.067226433
於日線,12,12,5.141815414
在盤勢,12,12,5.141815414
指數高,32,29,5.235220691
調降至,23,21,5.266563433
類電子,15,12,5.381473886
後勢仍,20,20,5.179966765
面美股,11,11,5.125505592
美股跌,39,35,5.203151284
但美國,20,20,5.179966765
動電子,12,12,5.141815414
盤弱勢,20,20,5.179966765
後隨著,11,11,5.125505592
續探低,13,11,5.307664983
利空不,20,18,5.285256124
見買盤,24,21,5.307780726
因電子,12,12,5.141815414
及蘋概,15,14,5.235791562
仍不敵,20,19,5.231225418
股走疲,13,13,5.154296983
作收不,15,15,5.170588853
點今年,11,11,5.125505592
報匯損,15,12,5.381473886
大官股,24,13,5.803521466
以小跌,37,37,5.095259867
季季報,17,13,5.438365287
後跌破,13,13,5.154296983
指數等,11,11,5.125505592
高點與,13,13,5.154296983
季線後,17,15,5.299747556
進入月,27,26,5.196330065
觀望態,21,21,5.178460885
為主要,24,24,5.169747642
元來到,19,12,5.635357867
美元台,11,11,5.125505592
連三日,51,48,5.06570162
重挫大,12,12,5.141815414
破所有,13,11,5.307664983
台股力,22,22,5.1761888
億元昨,15,15,5.170588853
元昨日,16,16,5.175408956
收點成,13,13,5.154296983
要經濟,40,40,5.074332737
友達聯,11,11,5.125505592
收跌台,11,11,5.125505592
族群跌,25,24,5.208253994
和其他,16,16,5.175408956
分左右,14,14,5.163698449
元今天,25,25,5.165741474
類股均,28,28,5.151324693
處理器,36,23,5.599461767
新一代,18,15,5.358730627
天上漲,11,11,5.125505592
到元大,21,18,5.333926012
續回檔,20,20,5.179966765
線連續,14,14,5.163698449
呈現走,11,11,5.125505592
股如台,15,15,5.170588853
大賣台,11,11,5.125505592
現貨開,65,63,4.930589269
不理想,25,22,5.298868696
出現低,13,13,5.154296983
有持續,27,27,5.156479001
先前漲,15,13,5.30582837
前漲多,12,11,5.220384682
股修正,21,19,5.279397758
修正台,20,19,5.231225418
股市同,15,15,5.170588853
市同步,14,14,5.163698449
分別達,12,12,5.141815414
今天呈,12,12,5.141815414
括水泥,15,15,5.170588853
汽車等,23,23,5.173255011
現方面,152,122,4.664014767
紐約商,18,17,5.236139285
西德州,12,11,5.220384682
跌美元,44,22,5.841392439
在傳產,18,18,5.180155339
股走低,29,28,5.183405178
數創下,14,14,5.163698449
指數最,49,47,5.05779321
業龍頭,12,11,5.220384682
其他如,15,14,5.235791562
跌幅美,14,14,5.163698449
美利達,29,22,5.441305295
類股包,14,13,5.232770901
跌汽車,12,12,5.141815414
汽車跌,12,11,5.220384682
跟隨亞,14,14,5.163698449
鐵水泥,11,11,5.125505592
走低並,13,13,5.154296983
點出現,11,11,5.125505592
帶動華,14,14,5.163698449
美律等,11,11,5.125505592
環球晶,166,137,4.557936679
股台塑,29,25,5.304599538
亞泥中,11,11,5.125505592
自行車,39,29,5.414763651
步走低,13,13,5.154296983
利率創,14,12,5.307374831
家外資,15,11,5.463705243
股在內,14,14,5.163698449
大逃殺,19,16,5.350653271
等金融,44,42,5.099040586
大幅賣,12,12,5.141815414
化鋼鐵,21,17,5.391571817
鋼鐵等,40,38,5.132297252
重挫連,12,12,5.141815414
連四黑,39,26,5.537643983
翻紅但,36,36,5.102070065
幣盤中,13,13,5.154296983
賣壓加,36,31,5.268078412
壓加重,27,24,5.280849391
外資未,14,14,5.163698449
短線或,13,12,5.227782106
機會台,12,12,5.141815414
呈現偏,13,12,5.227782106
線所幸,14,14,5.163698449
所幸大,12,12,5.141815414
走跌其,22,22,5.1761888
收黑道,15,15,5.170588853
黑道瓊,16,16,5.175408956
前股價,41,37,5.18370991
預計年,16,16,5.175408956
美國公,76,67,4.972591171
國公布,34,26,5.41029697
告顯示,11,11,5.125505592
股市有,11,11,5.125505592
由於月,23,22,5.218848534
月日公,23,19,5.369217572
與月日,33,29,5.263148475
成市場,23,23,5.173255011
理型態,17,16,5.237230919
上缺乏,11,11,5.125505592
拖累周,11,11,5.125505592
股一片,20,19,5.231225418
指數多,25,24,5.208253994
下游走,13,13,5.154296983
呈現連,23,23,5.173255011
壓仍重,15,13,5.30582837
走揚金,11,11,5.125505592
銷售數,12,11,5.220384682
衝擊下,24,24,5.169747642
下近年,17,13,5.438365287
統旺季,26,25,5.202435397
預估年,17,17,5.178505566
大漲創,12,12,5.141815414
四亞股,17,17,5.178505566
極短線,36,35,5.133345037
但科技,15,15,5.170588853
科技產,28,24,5.315154067
技產業,29,24,5.348254819
在短期,20,19,5.231225418
操作仍,14,13,5.232770901
期電子,13,13,5.154296983
空間相,13,13,5.154296983
產方面,14,14,5.163698449
股再創,13,12,5.227782106
多激勵,15,15,5.170588853
月成長,18,15,5.358730627
價維持,16,14,5.303230165
元上下,12,11,5.220384682
看好下,11,11,5.125505592
一度達,38,26,5.513534117
達元大,31,29,5.206406164
元大漲,25,18,5.507849589
股價則,18,18,5.180155339
則持續,12,12,5.141815414
達元跌,14,11,5.388473921
富智康,121,119,4.552146856
勢表現,41,39,5.123974138
市場在,25,22,5.298868696
連續賣,23,22,5.218848534
點國泰,12,12,5.141815414
築底的,11,11,5.125505592
到點的,27,19,5.527529822
漲幅中,11,11,5.125505592
拉回的,22,20,5.273147964
點早盤,24,24,5.169747642
盤大盤,13,13,5.154296983
億元盤,89,88,4.741730381
元盤中,27,26,5.196330065
勢今天,14,14,5.163698449
億元加,73,73,4.83574709
跌點報,15,15,5.170588853
盤面來,56,56,4.95771282
相對穩,39,35,5.203151284
在盤上,15,15,5.170588853
有撐的,21,21,5.178460885
空衝擊,34,33,5.148186145
材持續,14,13,5.232770901
來股價,11,11,5.125505592
在附近,17,15,5.299747556
格局後,11,11,5.125505592
季報公,11,11,5.125505592
營收也,14,14,5.163698449
目前雖,13,11,5.307664983
也可望,22,19,5.325328696
市場台,39,39,5.081380154
力三大,12,12,5.141815414
無力撐,13,13,5.154296983
數多於,14,14,5.163698449
於盤下,17,16,5.237230919
午後在,12,12,5.141815414
勢突圍,11,11,5.125505592
上全球,12,12,5.141815414
族群同,13,13,5.154296983
下類股,14,13,5.232770901
多拉回,97,83,4.877706616
正富邦,25,23,5.252576092
海旗下,11,11,5.125505592
看法趨,12,12,5.141815414
於保守,22,21,5.223513669
殺跌停,19,17,5.290656107
跌停鎖,29,26,5.262656678
合市場,26,24,5.245249897
價爆量,19,18,5.234089276
弱盤中,25,24,5.208253994
月中旬,43,41,5.107342092
鋼台塑,14,14,5.163698449
股中國,20,19,5.231225418
股科技,41,37,5.18370991
台股小,25,24,5.208253994
股小跌,38,37,5.118238066
然美股,14,14,5.163698449
指數週,145,107,4.814123484
平高盤,17,17,5.178505566
紅其餘,21,21,5.178460885
其餘皆,24,24,5.169747642
頭供應,17,17,5.178505566
盤中高,16,16,5.175408956
高點元,15,15,5.170588853
易出現,17,16,5.237230919
的氣氛,18,18,5.180155339
股不過,15,13,5.30582837
股連續,32,31,5.162662289
進出口,28,18,5.6208989
中國進,36,32,5.232831386
股領先,12,11,5.220384682
盤小跌,21,19,5.279397758
漲多的,15,14,5.235791562
短線跌,22,21,5.223513669
線跌深,19,18,5.234089276
現貨的,12,12,5.141815414
以電器,12,12,5.141815414
電纜類,14,13,5.232770901
鋼鐵類,22,20,5.273147964
等全數,14,14,5.163698449
縮減至,15,15,5.170588853
減至億,25,25,5.165741474
統計月,12,12,5.141815414
美元約,19,19,5.180581644
出今年,14,14,5.163698449
族群近,16,12,5.450788922
影響的,13,12,5.227782106
證券投,15,14,5.235791562
示過去,12,12,5.141815414
淨賣超,17,12,5.51590039
賣超其,11,11,5.125505592
元為近,15,15,5.170588853
月來最,29,24,5.348254819
指數能,13,13,5.154296983
看法並,15,15,5.170588853
顧台股,58,58,4.943091068
股策略,17,17,5.178505566
在股價,49,49,5.009105444
半年的,19,19,5.180581644
台灣出,16,14,5.303230165
反彈國,11,11,5.125505592
終場漲,16,14,5.303230165
鴻海元,14,13,5.232770901
升至元,14,14,5.163698449
元富邦,15,15,5.170588853
全球最,20,20,5.179966765
加拿大,53,43,5.227103209
指量縮,18,18,5.180155339
的持續,12,12,5.141815414
的升息,18,17,5.236139285
高美國,13,11,5.307664983
履約價,51,14,6.514558166
來看指,20,20,5.179966765
支撐點,12,11,5.220384682
壓力較,23,22,5.218848534
力較大,18,18,5.180155339
方趨勢,26,23,5.289886829
指數台,15,15,5.170588853
近兩個,16,15,5.237187625
是盤中,12,12,5.141815414
同步偏,15,14,5.235791562
沒有明,12,12,5.141815414
在前波,13,13,5.154296983
日量縮,72,67,4.932060298
破今年,17,16,5.237230919
跌幅有,28,25,5.271768973
但大盤,16,16,5.175408956
壓加上,11,11,5.125505592
季線仍,20,19,5.231225418
中持股,25,23,5.252576092
位多單,56,37,5.452349023
日減少,30,30,5.140175439
美股周,107,86,4.900582297
股周二,29,23,5.39376832
開高盤,23,23,5.173255011
一度收,43,39,5.164539051
能站回,14,13,5.232770901
價股價,14,14,5.163698449
價今日,32,31,5.162662289
今日舉,15,15,5.170588853
雖一度,39,37,5.140619361
花一現,19,18,5.234089276
度調整,34,26,5.41029697
台股權,56,51,5.069338312
股權重,41,35,5.246765998
資金仍,22,21,5.223513669
個股中,19,18,5.234089276
股利多,19,18,5.234089276
股造成,14,14,5.163698449
造成的,22,21,5.223513669
昨日一,11,11,5.125505592
一度站,37,34,5.189571443
度站回,12,11,5.220384682
的訂單,11,11,5.125505592
衝擊全,25,24,5.208253994
標鴻海,12,12,5.141815414
及鴻海,66,57,5.064765051
在今日,63,60,4.966114363
郭明錤,19,13,5.556143592
最新報,41,34,5.279658667
報告指,45,41,5.145633669
鏡頭廠,16,16,5.175408956
在台灣,24,21,5.307780726
表現同,17,16,5.237230919
表現法,11,11,5.125505592
現法人,11,11,5.125505592
認為指,19,18,5.234089276
指數若,15,14,5.235791562
則指數,13,12,5.227782106
留意大,16,14,5.303230165
醞釀反,23,21,5.266563433
釀反彈,26,22,5.336508265
新低美,20,18,5.285256124
低美股,22,20,5.273147964
出現量,16,14,5.303230165
在財報,22,22,5.1761888
開出下,22,22,5.1761888
出下跌,21,21,5.178460885
跌點盤,44,42,5.099040586
整理盤,21,20,5.227667084
重要指,29,28,5.183405178
要指標,29,29,5.145878315
下探至,60,52,5.101180193
跌幅鴻,12,12,5.141815414
幅鴻海,13,13,5.154296983
小跌不,11,11,5.125505592
元失守,20,20,5.179966765
他表示,21,21,5.178460885
觀望台,14,13,5.232770901
望台股,26,25,5.202435397
認為在,29,26,5.262656678
恐面臨,15,13,5.30582837
下市場,26,26,5.161300337
出短線,11,11,5.125505592
亦呈現,15,14,5.235791562
體籌碼,11,11,5.125505592
然今日,15,15,5.170588853
正友達,14,13,5.232770901
大盤點,12,11,5.220384682
場悲觀,14,14,5.163698449
今年低,14,12,5.307374831
來自於,15,15,5.170588853
遭調降,12,12,5.141815414
其中又,19,19,5.180581644
主導權,14,13,5.232770901
場終場,12,12,5.141815414
點或終,17,16,5.237230919
最重要,21,18,5.333926012
股市將,11,11,5.125505592
外資不,124,124,4.512558746
市出現,13,12,5.227782106
在上周,15,14,5.235791562
召開股,14,11,5.388473921
開股東,13,11,5.307664983
金額約,32,31,5.162662289
額約億,33,31,5.190203004
出資金,18,17,5.236139285
股收低,14,14,5.163698449
的是中,14,12,5.307374831
他國家,12,11,5.220384682
調整將,11,11,5.125505592
於月底,15,15,5.170588853
預計將,17,17,5.178505566
上表現,18,17,5.236139285
月出口,38,23,5.650896016
逐漸收,28,26,5.2300857
漸收斂,34,31,5.216921483
期震盪,19,18,5.234089276
盪難免,15,13,5.30582837
預期短,35,34,5.140804458
外資月,17,15,5.299747556
超動作,12,12,5.141815414
累計月,18,14,5.42630586
元中國,57,40,5.374290387
掛牌的,21,19,5.279397758
大影響,11,11,5.125505592
翻黑加,12,12,5.141815414
行情仍,29,28,5.183405178
而市場,16,16,5.175408956
年來台,12,12,5.141815414
站穩月,13,12,5.227782106
機器人,46,40,5.192700891
點漲點,21,18,5.333926012
為表現,12,11,5.220384682
報導指,34,28,5.328822123
一股價,16,15,5.237187625
帶動大,34,34,5.115365578
動大盤,36,36,5.102070065
結算台,15,13,5.30582837
美股全,26,26,5.161300337
漲幅全,14,13,5.232770901
過後在,13,13,5.154296983
股拉抬,14,14,5.163698449
拉抬下,31,31,5.134247121
近期美,45,43,5.090753032
大盤加,11,11,5.125505592
日宣布,31,30,5.169725206
族群部,28,28,5.151324693
升息美,13,13,5.154296983
的台塑,19,19,5.180581644
走跌盤,12,12,5.141815414
跌盤中,33,33,5.121819693
線最低,16,16,5.175408956
點持續,12,11,5.220384682
理終場,24,24,5.169747642
股力守,76,73,4.865286461
激勵今,24,24,5.169747642
目前股,30,26,5.29412334
股價低,13,13,5.154296983
盤強勢,29,29,5.145878315
值不到,12,12,5.141815414
再創歷,26,25,5.202435397
市值跌,17,12,5.51590039
百億元,26,23,5.289886829
升息機,38,34,5.212974961
升溫台,18,18,5.180155339
溫台股,27,27,5.156479001
表示新,13,13,5.154296983
率上升,24,23,5.213742052
縮觀望,14,14,5.163698449
短線多,13,13,5.154296983
股看好,14,14,5.163698449
汽車與,17,15,5.299747556
下挫收,19,17,5.290656107
行情短,13,13,5.154296983
月日上,13,13,5.154296983
跌幅而,11,11,5.125505592
指數從,14,14,5.163698449
最後收,13,13,5.154296983
大一度,11,11,5.125505592
漲點今,21,21,5.178460885
多頭先,12,11,5.220384682
同步勁,11,11,5.125505592
群創強,11,11,5.125505592
挺多方,25,24,5.208253994
樂觀看,34,34,5.115365578
守住元,14,14,5.163698449
至優於,16,15,5.237187625
另外美,18,18,5.180155339
美國在,12,11,5.220384682
續留意,23,23,5.173255011
收周線,15,15,5.170588853
影響但,31,29,5.206406164
了市場,15,15,5.170588853
預期後,18,16,5.295518217
中國官,12,11,5.220384682
公司第,14,13,5.232770901
會議紀,23,19,5.369217572
顯示月,16,14,5.303230165
成資金,15,14,5.235791562
資金撤,18,16,5.295518217
個股及,15,14,5.235791562
及產業,12,12,5.141815414
將回歸,17,16,5.237230919
後續可,20,17,5.342375934
後續的,18,17,5.236139285
華南永,13,12,5.227782106
指數壓,11,11,5.125505592
於第季,20,17,5.342375934
有所表,18,18,5.180155339
於台灣,21,20,5.227667084
僅部分,12,12,5.141815414
已公布,14,14,5.163698449
公司獲,13,13,5.154296983
的展望,11,11,5.125505592
獲利的,20,18,5.285256124
不過近,13,13,5.154296983
明確的,12,12,5.141815414
前月營,25,20,5.398125871
表現佳,29,28,5.183405178
是重要,21,19,5.279397758
灣科技,17,17,5.178505566
而蘋果,13,13,5.154296983
幅波動,29,28,5.183405178
股題材,25,21,5.347315203
上中國,15,15,5.170588853
消費品,20,16,5.402959612
開始進,20,20,5.179966765
季進入,13,13,5.154296983
天震盪,12,12,5.141815414
震盪拉,36,32,5.232831386
除台股,14,14,5.163698449
須注意,24,23,5.213742052
次升息,18,16,5.295518217
惟量能,12,12,5.141815414
殺終場,13,13,5.154296983
股公司,16,12,5.450788922
資力挺,12,11,5.220384682
股多頭,42,39,5.144498075
達萬張,38,32,5.280897926
站上元,12,11,5.220384682
醫療等,19,18,5.234089276
量縮拉,17,15,5.299747556
張關係,13,12,5.227782106
有美國,12,12,5.141815414
將中國,13,13,5.154296983
豪台北,32,32,5.128120568
高早盤,13,13,5.154296983
度站上,27,27,5.156479001
漲收元,51,16,6.3575409
金跌收,30,13,6.039811141
元中信,15,15,5.170588853
表示將,28,28,5.151324693
以元開,20,18,5.285256124
邦投顧,22,22,5.1761888
台股外,13,13,5.154296983
但上檔,12,11,5.220384682
資籌碼,21,20,5.227667084
表示月,36,36,5.102070065
月上旬,12,11,5.220384682
線走勢,19,16,5.350653271
具業績,12,12,5.141815414
個股走,14,14,5.163698449
群方面,20,19,5.231225418
的方式,18,18,5.180155339
線加上,29,28,5.183405178
留意相,14,14,5.163698449
過後台,12,12,5.141815414
面目前,33,27,5.341308626
之下台,15,15,5.170588853
指數回,48,47,5.040957359
數回檔,23,21,5.266563433
端午節,16,13,5.374169069
億元上,25,24,5.208253994
日億元,17,17,5.178505566
外資放,37,28,5.406124488
外資休,15,13,5.30582837
交張數,65,64,4.91135056
月日當,16,14,5.303230165
來看今,28,28,5.151324693
以來第,14,11,5.388473921
漲幅成,13,13,5.154296983
天買超,15,14,5.235791562
挑戰前,18,18,5.180155339
獨家開,54,32,5.593295716
縮指數,11,11,5.125505592
紅上漲,27,26,5.196330065
聯袂勁,15,15,5.170588853
電題材,20,19,5.231225418
季線與,44,38,5.213940091
新鉅科,64,59,4.998730685
貨持續,25,23,5.252576092
底以來,13,13,5.154296983
低水準,23,23,5.173255011
點關前,13,11,5.307664983
檔權值,22,20,5.273147964
連續五,12,11,5.220384682
在內的,23,23,5.173255011
突破前,20,18,5.285256124
跟進走,23,23,5.173255011
有不少,22,22,5.1761888
利多不,24,21,5.307780726
價漲多,13,13,5.154296983
控晨訊,11,11,5.125505592
未跌破,22,16,5.500152177
美股週,49,45,5.108598489
股週一,44,36,5.276011256
價格上,23,21,5.266563433
日漲幅,24,18,5.467128227
股技術,46,44,5.082482194
在點以,20,20,5.179966765
指標來,14,14,5.163698449
量能回,11,11,5.125505592
回升但,11,11,5.125505592
今年高,18,14,5.42630586
買賣超,586,584,2.960695227
點的點,29,26,5.262656678
線上漲,20,17,5.342375934
較強的,16,14,5.303230165
光亞光,41,40,5.095245575
漲紡織,19,19,5.180581644
月非農,18,14,5.42630586
農就業,32,26,5.354026552
遠低於,16,16,5.175408956
預期市,15,15,5.170588853
銀人士,14,12,5.307374831
士表示,18,18,5.180155339
的最大,29,28,5.183405178
額高達,14,14,5.163698449
手機大,13,13,5.154296983
機大廠,14,14,5.163698449
股最大,35,33,5.173788243
攀升至,16,16,5.175408956
利率走,16,16,5.175408956
利率將,13,13,5.154296983
資近期,39,37,5.140619361
日站在,12,12,5.141815414
股統一,25,25,5.165741474
下昨日,15,14,5.235791562
品類股,54,45,5.188730568
大主要,12,12,5.141815414
年增創,14,12,5.307374831
拉貨潮,14,14,5.163698449
昨日公,25,22,5.298868696
月自結,13,13,5.154296983
累計前,40,29,5.437741622
節假期,20,17,5.342375934
台股是,21,17,5.391571817
點台北,11,11,5.125505592
假休市,13,13,5.154296983
大跌至,17,15,5.299747556
至台股,11,11,5.125505592
股也有,16,16,5.175408956
跌破大,22,21,5.223513669
也雙雙,13,12,5.227782106
百點一,11,11,5.125505592
舉摜破,20,20,5.179966765
點三大,19,19,5.180581644
最深跌,11,11,5.125505592
開盤重,11,11,5.125505592
至元跌,17,11,5.600185844
下弱勢,11,11,5.125505592
單外資,14,14,5.163698449
