gram,TF,DF,TF_IDF
機出貨,34,22,5.527556769
漲停華,15,15,5.113509985
反彈中,14,14,5.107405516
的第二,13,12,5.172333377
漲今日,19,19,5.120809943
漲逾帶,11,11,5.071959866
逾帶動,14,14,5.107405516
新光鋼,100,97,4.617538821
漲停中,13,13,5.098848254
鋼燁輝,11,11,5.071959866
指數飆,13,13,5.098848254
多頭主,15,15,5.113509985
釋出利,14,13,5.176477967
出利多,15,15,5.113509985
多頭力,20,19,5.170869407
表現穩,14,14,5.107405516
過美國,19,19,5.120809943
月獲利,27,26,5.1325554
淨利達,14,12,5.251081898
買超逾,15,14,5.178712693
智伸科,11,11,5.071959866
呈現價,24,23,5.151309117
鋼鐵生,11,11,5.071959866
族群領,20,20,5.119610754
上金融,41,40,5.026712261
使加權,21,21,5.117549079
驚驚漲,16,14,5.245416103
漲走勢,12,11,5.165847762
走勢分,25,25,5.102843513
呈現量,33,33,5.055759079
現量縮,33,32,5.089416402
波段漲,15,14,5.178712693
獲利回,29,26,5.198067984
指標日,12,12,5.087278495
線向上,14,14,5.107405516
月線有,16,15,5.179373564
與季線,37,34,5.122207518
線形成,12,11,5.165847762
對盤勢,17,17,5.120000896
分看淡,13,12,5.172333377
上看好,18,18,5.120999547
體族群,94,81,4.808934175
計族群,12,12,5.087278495
成為多,19,19,5.120809943
為多頭,26,26,5.097955592
整理但,13,13,5.098848254
動能不,14,14,5.107405516
演撐盤,19,19,5.120809943
但盤中,44,40,5.085715738
下去年,13,11,5.252216254
將到來,11,11,5.071959866
此影響,22,22,5.114747058
股盤面,14,13,5.176477967
板族群,21,20,5.166755278
但股價,27,26,5.1325554
賣壓再,18,18,5.120999547
壓再度,15,15,5.113509985
台股進,29,24,5.283666125
望後續,12,12,5.087278495
研究部,106,105,4.552365432
執行長,76,65,4.93494311
傳產的,17,17,5.120000896
化鋼鐵,28,25,5.207580023
鋼鐵電,20,20,5.119610754
跌失守,33,33,5.055759079
失守中,16,16,5.117594894
震盪向,17,15,5.241242886
度下挫,42,35,5.198973952
挫指數,15,15,5.113509985
跌幅不,27,26,5.1325554
幅不過,11,11,5.071959866
隨後在,19,19,5.120809943
在賣壓,13,12,5.172333377
出籠下,13,13,5.098848254
落跌停,27,24,5.217074725
體生技,11,11,5.071959866
將陸續,41,39,5.055440824
不漲反,12,12,5.087278495
數收跌,73,51,5.206612359
股同樣,25,24,5.145356033
樣表現,13,12,5.172333377
勢類股,22,21,5.162071928
數走揚,24,23,5.151309117
類股受,17,17,5.120000896
現類股,15,14,5.178712693
將以個,13,13,5.098848254
以個股,55,53,4.937244241
挫蘋果,12,11,5.165847762
跌點日,15,15,5.113509985
到川普,17,16,5.178726249
線獲利,19,16,5.290881569
利賣壓,25,19,5.388645369
現加上,26,26,5.097955592
上生技,11,11,5.071959866
摜壓到,16,14,5.245416103
幅持續,11,11,5.071959866
指數更,78,70,4.86118676
數更是,24,24,5.107314707
拖累加,24,24,5.107314707
股也走,14,14,5.107405516
類股今,33,33,5.055759079
呈現漲,32,32,5.062410491
現漲跌,22,22,5.114747058
跌表現,44,41,5.057367708
勢電子,17,17,5.120000896
醫玻陶,11,11,5.071959866
紙鋼鐵,22,22,5.114747058
車觀光,11,11,5.071959866
黑至於,80,76,4.775982926
氣類股,27,23,5.262014608
電電子,18,18,5.120999547
則逆勢,16,16,5.117594894
收紅蘋,11,11,5.071959866
價跌破,22,20,5.211706223
是一度,13,13,5.098848254
停不過,16,16,5.117594894
盤走弱,24,24,5.107314707
弱拖累,52,48,5.01023881
入跌停,23,22,5.156900418
而成交,17,17,5.120000896
高成交,12,11,5.165847762
持續收,48,35,5.313907223
中鋼構,69,63,4.901587476
第一銅,26,26,5.097955592
仍力守,33,33,5.055759079
力守元,16,15,5.179373564
先觀察,17,16,5.178726249
觀察月,23,22,5.156900418
高上漲,13,12,5.172333377
是關鍵,29,28,5.118816484
時台股,11,11,5.071959866
電上証,13,13,5.098848254
海友達,19,18,5.174317574
友達元,36,35,5.066293228
科可成,22,22,5.114747058
電市值,23,21,5.204615317
化南亞,56,54,4.929033471
科外資,16,16,5.117594894
外資匯,16,16,5.117594894
股策略,15,15,5.113509985
經濟學,34,27,5.302404291
估今年,36,33,5.131617249
今年在,12,11,5.165847762
下修今,18,18,5.120999547
修今年,16,16,5.117594894
今年底,13,12,5.172333377
年底的,11,11,5.071959866
保守態,14,13,5.176477967
於中國,32,32,5.062410491
的貿易,30,28,5.149423092
經濟的,20,19,5.170869407
台幣匯,85,75,4.836148638
價可能,13,13,5.098848254
進評等,15,11,5.406626374
等個股,50,40,5.192525045
股可成,14,13,5.176477967
統一台,40,39,5.034691359
認為月,12,12,5.087278495
為月日,84,41,5.594636046
步擴大,25,25,5.102843513
認為雖,17,17,5.120000896
為雖然,18,18,5.120999547
雖然台,37,37,5.027895942
政府上,12,11,5.165847762
上任後,12,11,5.165847762
空間有,47,37,5.231298558
已逼近,11,11,5.071959866
股跌點,41,41,4.998693119
為群創,15,15,5.113509985
鋼元大,11,11,5.071959866
金中壽,48,43,5.074203154
達電中,19,18,5.174317574
金成交,17,17,5.120000896
達電台,46,41,5.094301703
鴻海群,16,14,5.245416103
塑化中,79,79,4.71827646
華電南,21,21,5.117549079
電南亞,58,56,4.912720909
分析台,81,81,4.704376567
高思危,24,21,5.245347791
挫百點,34,32,5.115616046
美股漲,52,51,4.938729325
場台積,18,18,5.120999547
電開高,12,12,5.087278495
跳空鎖,11,11,5.071959866
鎖漲停,35,35,5.042045963
類股齊,33,28,5.235469929
股齊跌,31,25,5.301645918
空影響,24,23,5.151309117
市場仍,48,46,4.995671271
單大減,12,12,5.087278495
期開低,14,14,5.107405516
短線有,24,22,5.197259464
面指數,16,16,5.117594894
摜破日,31,26,5.259209709
破日日,11,11,5.071959866
觀察大,17,17,5.120000896
指數是,13,12,5.172333377
守穩在,20,20,5.119610754
升至點,40,38,5.064045225
附近上,12,12,5.087278495
點形成,12,12,5.087278495
跌點力,20,20,5.119610754
點力守,28,26,5.16589675
電美國,50,50,4.930967827
逾點跌,19,19,5.120809943
下早盤,16,16,5.117594894
億元觀,23,23,5.111306896
元觀察,16,16,5.117594894
元收元,32,17,5.750577837
勢凌厲,13,13,5.098848254
今天上,17,17,5.120000896
走勢盤,21,20,5.166755278
高價元,17,17,5.120000896
最低價,14,13,5.176477967
台股第,23,22,5.156900418
股第一,17,17,5.120000896
上強勢,16,16,5.117594894
出現漲,23,22,5.156900418
現漲多,33,32,5.089416402
年線後,36,32,5.165779578
整理走,27,27,5.092704336
帳行情,69,56,5.046801768
行情可,30,27,5.188547407
市普遍,18,18,5.120999547
軟台股,19,19,5.120809943
在資金,28,27,5.125786812
金行情,68,53,5.103261831
加持下,22,22,5.114747058
站上年,25,24,5.145356033
上年線,28,26,5.16589675
後獲利,16,15,5.179373564
亞股中,24,24,5.107314707
議市場,14,13,5.176477967
度跌停,16,16,5.117594894
加上鴻,12,11,5.165847762
也隨之,18,18,5.120999547
跌營建,12,12,5.087278495
成重災,14,11,5.332180988
累加權,19,19,5.120809943
關成交,36,36,5.035018257
挫鴻海,15,15,5.113509985
近期漲,13,12,5.172333377
三溫暖,14,13,5.176477967
大漲近,37,37,5.027895942
萬張大,13,13,5.098848254
張大量,12,11,5.165847762
幅高達,32,32,5.062410491
今日跌,19,19,5.120809943
日跌勢,14,14,5.107405516
股紛紛,29,29,5.081289621
翻黑下,36,35,5.066293228
根漲停,49,43,5.091150041
聲隆隆,17,17,5.120000896
元上櫃,13,13,5.098848254
吐賣壓,21,19,5.218485952
表現搶,16,16,5.117594894
日高點,18,17,5.176983493
觀光股,44,38,5.144602333
盤走跌,13,12,5.172333377
巴拿馬,22,13,5.64994222
期成長,28,27,5.125786812
同期新,34,32,5.115616046
期新高,40,39,5.034691359
受大盤,12,12,5.087278495
下跌外,11,11,5.071959866
帶量長,16,15,5.179373564
量長黑,31,27,5.218375254
在電子,82,79,4.744633756
與傳產,41,40,5.026712261
傳產等,11,11,5.071959866
土法人,16,14,5.245416103
指數連,76,72,4.806979848
數連續,36,34,5.098474846
線分析,24,24,5.107314707
表示下,13,13,5.098848254
當選人,16,15,5.179373564
多出盡,47,40,5.140825955
加上美,130,127,4.428487128
賣壓傾,11,11,5.071959866
因全球,11,11,5.071959866
的資金,47,43,5.056899465
在美國,96,87,4.731170781
股操作,47,42,5.084206074
看好今,17,14,5.308074325
好今年,18,15,5.299574834
電晶電,30,29,5.111671847
反滬深,14,14,5.107405516
後蘋果,12,12,5.087278495
股市漲,23,23,5.111306896
盤中電,18,16,5.236362425
中電子,35,35,5.042045963
場收盤,12,12,5.087278495
蘋果今,14,12,5.251081898
發表新,22,20,5.211706223
影響不,31,29,5.141057753
蘋果相,18,15,5.299574834
盤收在,14,12,5.251081898
超過新,13,13,5.098848254
跌停的,11,11,5.071959866
保衛戰,123,101,4.701692214
萬張台,34,26,5.343896284
張台股,17,15,5.241242886
收斂但,26,26,5.097955592
明顯轉,42,41,5.018715246
原物料,240,189,4.22353858
的水泥,18,18,5.120999547
經理林,12,12,5.087278495
林成蔭,38,17,5.921899489
可能升,19,18,5.174317574
乎市場,11,11,5.071959866
月升息,49,41,5.146795667
市場投,36,34,5.098474846
場投資,32,31,5.096952211
此外台,13,13,5.098848254
如市場,36,35,5.066293228
沒有太,17,16,5.178726249
新手機,24,21,5.245347791
營收不,42,38,5.105283155
營收的,14,14,5.107405516
他強調,24,22,5.197259464
央行將,13,12,5.172333377
理監事,16,12,5.39297486
息機率,43,34,5.252380215
對大盤,22,22,5.114747058
要注意,35,29,5.249820119
跌破月,151,123,4.56515786
破月線,173,134,4.529529597
點以及,13,13,5.098848254
以及外,15,14,5.178712693
及外資,50,47,5.003494944
大賣壓,12,12,5.087278495
蘋果光,27,26,5.1325554
受到電,18,18,5.120999547
同步疲,17,17,5.120000896
蘋陣營,18,15,5.299574834
電領跌,34,29,5.223841783
跌權值,22,22,5.114747058
權值大,15,13,5.248749502
走低一,17,17,5.120000896
力抗空,14,14,5.107405516
抗空頭,15,15,5.113509985
明顯收,16,14,5.245416103
期今日,32,26,5.288316474
度攻上,31,29,5.141057753
股連兩,15,15,5.113509985
日拉回,21,20,5.166755278
弱影響,33,32,5.089416402
電遭外,11,11,5.071959866
岌可危,20,20,5.119610754
震撼彈,11,11,5.071959866
跌落元,15,15,5.113509985
人聯手,12,12,5.087278495
金減資,20,12,5.630091382
在法人,20,20,5.119610754
下逆勢,13,13,5.098848254
減資後,33,24,5.404076352
日大漲,34,32,5.115616046
停鎖住,12,12,5.087278495
線季線,78,73,4.808478857
去年底,25,20,5.335227911
整理今,21,20,5.166755278
產龍頭,38,33,5.178754079
點壓力,37,32,5.189825544
力終場,25,24,5.145356033
與台塑,21,20,5.166755278
力守日,23,22,5.156900418
守日線,96,83,4.792131865
於技術,16,13,5.316355007
線乖離,14,12,5.251081898
財報將,19,18,5.174317574
將在月,44,41,5.057367708
在月底,26,24,5.181905152
期盤勢,21,21,5.117549079
線來看,24,21,5.245347791
基期低,13,13,5.098848254
低股價,20,20,5.119610754
落後補,22,22,5.114747058
盤後電,38,38,5.020691624
震盪小,31,29,5.141057753
跌作收,67,63,4.879531253
盤金融,26,24,5.181905152
紅電子,25,25,5.102843513
呈現盤,12,11,5.165847762
失守日,89,82,4.754822199
點在點,12,12,5.087278495
股小漲,21,21,5.117549079
漲主要,16,16,5.117594894
電終場,22,22,5.114747058
在元漲,49,24,5.772461605
漲鴻海,17,17,5.120000896
可能因,20,19,5.170869407
能因此,11,11,5.071959866
在元大,16,16,5.117594894
跌金控,31,31,5.06889871
金收在,51,23,5.859787017
跌富邦,29,29,5.081289621
收平盤,21,18,5.273014205
元兆豐,27,26,5.1325554
收元漲,27,17,5.581201404
台新高,13,13,5.098848254
衡基金,12,12,5.087278495
度呈現,18,14,5.367150068
的趨勢,36,31,5.201026604
勢加上,29,29,5.081289621
市場氣,35,32,5.141056171
氣氛轉,17,14,5.308074325
未明朗,11,11,5.071959866
入台股,12,12,5.087278495
但外資,38,35,5.11283002
來看上,13,13,5.098848254
月底前,17,16,5.178726249
前公布,15,15,5.113509985
會宣布,23,20,5.254658675
旺季可,12,12,5.087278495
個股跌,15,14,5.178712693
體產業,65,55,5.022706168
政策受,11,11,5.071959866
示未來,14,13,5.176477967
一步觀,13,13,5.098848254
觀察美,41,35,5.178232684
國企業,46,40,5.122856759
企業第,11,11,5.071959866
第季財,91,81,4.786149799
財報公,44,41,5.057367708
報公布,54,52,4.945490614
展望下,12,11,5.165847762
現此外,13,13,5.098848254
月美國,22,21,5.162071928
國聯邦,32,29,5.169510613
開市場,21,18,5.273014205
會會議,13,13,5.098848254
盤重點,33,33,5.055759079
創台積,28,28,5.087135744
電成交,20,19,5.170869407
記者蔡,31,31,5.06889871
日走揚,14,12,5.251081898
指數日,68,66,4.833414185
以紅盤,23,20,5.254658675
點昨日,13,13,5.098848254
昨日收,29,29,5.081289621
日收盤,113,90,4.798550354
收盤為,27,19,5.463755157
雖一度,35,33,5.107057344
黑不過,18,18,5.120999547
日圓走,11,11,5.071959866
下帶動,21,21,5.117549079
時間點,12,12,5.087278495
收盤漲,24,23,5.151309117
點截至,15,15,5.113509985
盤為止,15,11,5.406626374
下跌家,19,19,5.120809943
跌家數,58,36,5.442982743
股上揚,15,15,5.113509985
下挫其,14,14,5.107405516
汽車等,27,27,5.092704336
業類股,14,12,5.251081898
幅較大,17,17,5.120000896
球贏家,26,24,5.181905152
系統的,13,12,5.172333377
價顯示,21,18,5.273014205
示美元,11,11,5.071959866
美元兌,31,21,5.490293604
兌日圓,28,13,5.902564722
連續第,130,95,4.821093466
本股市,22,22,5.114747058
股市日,18,18,5.120999547
上午點,20,17,5.282019923
早盤重,22,20,5.211706223
創月日,60,37,5.438924547
原先預,33,27,5.275248011
預估的,62,53,5.030983614
億日圓,103,16,6.995299947
板供應,15,15,5.113509985
處理器,56,43,5.200898808
市場憂,44,42,5.029702829
進入年,15,15,5.113509985
年線保,21,17,5.330660011
線保衛,32,24,5.375400764
美股走,65,61,4.896217484
韓國股,19,19,5.120809943
後翻黑,40,37,5.094181952
類股普,16,16,5.117594894
不動產,27,15,5.713364655
線資金,16,14,5.245416103
股及金,20,20,5.119610754
點回測,47,45,5.004141409
連日下,11,11,5.071959866
日下跌,70,66,4.854896365
跌成交,16,16,5.117594894
量僅億,25,23,5.189678131
持續匯,12,12,5.087278495
多台股,18,18,5.120999547
台股連,89,81,4.770539007
高點後,23,22,5.156900418
指數不,34,33,5.081785459
出現長,16,16,5.117594894
現長黑,14,14,5.107405516
黑摜破,30,29,5.111671847
點成為,13,13,5.098848254
為重要,23,21,5.204615317
線大盤,17,17,5.120000896
正壓力,40,38,5.064045225
台股出,16,16,5.117594894
回檔但,13,12,5.172333377
因外資,28,28,5.087135744
萬多口,14,14,5.107405516
創近年,44,38,5.144602333
近年新,52,42,5.167745132
日平均,57,29,5.686894772
均上漲,21,19,5.218485952
場預估,35,33,5.107057344
高峰期,25,25,5.102843513
期觀察,11,11,5.071959866
台幣升,41,34,5.211125353
期現貨,231,191,4.187421011
貨操作,16,15,5.179373564
操作的,19,17,5.230884405
股全數,41,39,5.055440824
數大漲,49,47,4.987229374
利率達,13,12,5.172333377
遠高於,22,19,5.263886955
股利空,25,21,5.284417243
空鈍化,27,21,5.358074244
指數僅,21,21,5.117549079
連續年,12,12,5.087278495
放現金,14,11,5.332180988
股息元,15,15,5.113509985
外資回,30,29,5.111671847
推升股,25,24,5.145356033
升股價,32,31,5.096952211
價走高,15,14,5.178712693
走高並,15,14,5.178712693
年線以,14,14,5.107405516
同欣電,52,51,4.938729325
發現金,18,16,5.236362425
股利元,23,18,5.362725414
股比重,19,19,5.120809943
拉升至,25,25,5.102843513
蘋果發,16,16,5.117594894
新機銷,30,24,5.315258408
機銷售,54,47,5.065457689
量縮至,18,18,5.120999547
周線下,55,37,5.364944006
點終止,11,11,5.071959866
止連紅,26,21,5.321954158
走勢今,15,15,5.113509985
勢今日,29,29,5.081289621
弱勢走,13,13,5.098848254
資億元,70,65,4.873761012
大漲日,11,11,5.071959866
勢如虹,12,12,5.087278495
指數強,18,18,5.120999547
股龍頭,28,27,5.125786812
全面走,110,103,4.601974206
面走弱,23,20,5.254658675
市場相,12,12,5.087278495
線交易,15,11,5.406626374
應聲重,13,13,5.098848254
損失億,15,11,5.406626374
可望維,28,27,5.125786812
望維持,35,34,5.07407356
加上股,34,34,5.048964892
多外資,15,15,5.113509985
帶動股,49,46,5.012355876
動股價,49,46,5.012355876
為受到,16,16,5.117594894
股量縮,22,22,5.114747058
縮震盪,21,19,5.218485952
在整理,12,12,5.087278495
相對偏,26,25,5.139090652
多格局,64,52,5.079039825
含電子,23,23,5.111306896
與美國,34,34,5.048964892
達電鴻,11,11,5.071959866
元根據,24,23,5.151309117
司市值,25,25,5.102843513
市值約,27,27,5.092704336
億元證,29,27,5.157708256
所表示,48,25,5.705711739
幅約為,133,27,6.54318084
台灣指,30,28,5.149423092
灣指數,32,28,5.207689015
為產業,36,36,5.035018257
數方面,35,35,5.042045963
漲幅以,33,31,5.124142389
類指數,112,27,6.38685419
最大跌,106,82,4.877209001
大跌幅,92,75,4.892887917
跌幅以,46,40,5.122856759
電腦及,14,14,5.107405516
邊設備,12,12,5.087278495
下跌為,22,22,5.114747058
最大未,35,31,5.176134505
指出上,26,26,5.097955592
易市場,30,30,5.075200555
股票成,85,22,6.396470183
元股票,46,25,5.666378842
轉率為,20,20,5.119610754
各產業,28,28,5.087135744
產業上,24,24,5.107314707
金額前,24,24,5.107314707
比分別,24,23,5.151309117
億元占,75,31,5.849569882
類光電,13,13,5.098848254
年初開,22,22,5.114747058
日集中,43,37,5.155671861
億元市,35,35,5.042045963
元市場,37,37,5.027895942
市場日,52,38,5.285798102
平均成,53,27,5.706234393
均成交,65,39,5.442668738
股票日,23,23,5.111306896
反友達,17,17,5.120000896
創鴻海,14,14,5.107405516
鴻海成,15,15,5.113509985
國道瓊,38,37,5.050570349
走低收,31,26,5.259209709
台股明,20,19,5.170869407
在投資,14,14,5.107405516
盤縮手,23,17,5.421351963
時指數,14,14,5.107405516
下跌達,16,11,5.476265382
現方面,93,73,4.935484296
跌幅鴻,21,21,5.117549079
幅鴻海,25,25,5.102843513
多數走,13,13,5.098848254
數走跌,31,30,5.104376795
盤後一,12,12,5.087278495
盤跌勢,26,26,5.097955592
跌勢收,26,23,5.226542084
勢收斂,32,29,5.169510613
銷訂單,21,17,5.330660011
台股終,40,40,5.006080709
台股從,15,15,5.113509985
約時分,12,11,5.165847762
元下跌,167,103,4.876337786
尾盤翻,17,17,5.120000896
盤翻紅,17,17,5.120000896
東生華,12,11,5.165847762
股面臨,37,36,5.058455548
外資從,14,14,5.107405516
從月日,21,19,5.218485952
至今已,13,13,5.098848254
億元且,15,15,5.113509985
相對高,41,39,5.055440824
高點之,11,11,5.071959866
使外資,11,11,5.071959866
公布第,35,33,5.107057344
布第季,17,15,5.241242886
業績不,14,14,5.107405516
股基本,34,31,5.150520797
行情不,29,25,5.240010845
財報不,52,43,5.139989845
一波的,12,11,5.165847762
股行情,25,24,5.145356033
行情走,29,29,5.081289621
反富邦,26,25,5.139090652
台化國,39,39,5.013416536
化國泰,45,44,4.994669015
關卡中,13,12,5.172333377
日電受,15,15,5.113509985
電受到,18,17,5.176983493
跌引發,13,13,5.098848254
台股以,53,51,4.95377193
下跌百,12,12,5.087278495
時分大,13,13,5.098848254
點包括,16,16,5.117594894
均出現,11,11,5.071959866
幅收在,102,62,5.215587866
買為賣,53,52,4.930797655
期台積,19,17,5.230884405
及面板,18,17,5.176983493
五外資,11,11,5.071959866
在現貨,71,70,4.792547008
雖然在,13,13,5.098848254
超過萬,46,42,5.066434787
口多單,44,37,5.175218465
選擇權,626,234,4.391632248
市場也,51,51,4.923394612
口賣權,11,11,5.071959866
除了大,14,14,5.107405516
有壓力,23,22,5.156900418
賣超自,15,15,5.113509985
買超合,19,19,5.120809943
點類股,15,15,5.113509985
類股相,21,21,5.117549079
超過台,21,21,5.117549079
一倖免,16,16,5.117594894
點及月,18,18,5.120999547
下短線,48,48,4.946112802
有轉弱,16,15,5.179373564
上揚的,13,13,5.098848254
至季線,11,11,5.071959866
力支撐,37,33,5.155504195
假期間,18,16,5.236362425
間美股,14,13,5.176477967
低金融,14,13,5.176477967
料族群,41,32,5.279917179
點創下,28,27,5.125786812
創下個,23,23,5.111306896
下個月,29,29,5.081289621
低成交,12,12,5.087278495
銷售不,52,40,5.225295339
不給力,15,15,5.113509985
電同步,17,17,5.120000896
摜破月,52,45,5.086364917
線關卡,63,53,5.043503205
拖累電,20,20,5.119610754
累電子,20,20,5.119610754
股價急,19,19,5.120809943
在日本,15,12,5.324395017
出現利,17,16,5.178726249
現利多,18,17,5.176983493
回盤面,11,11,5.071959866
車概念,16,16,5.117594894
特斯拉,127,80,5.03704311
動相關,18,18,5.120999547
中鋼等,26,25,5.139090652
在國泰,13,13,5.098848254
日今日,16,16,5.117594894
失守月,69,60,4.961740699
守月線,88,75,4.861017228
售不如,18,15,5.299574834
預期月,31,30,5.104376795
元年減,19,15,5.354752124
轉單效,30,27,5.188547407
收獲利,22,22,5.114747058
大幅減,16,16,5.117594894
獲利有,16,15,5.179373564
機會較,11,11,5.071959866
營運成,23,21,5.204615317
受惠美,13,12,5.172333377
月業績,42,32,5.301065741
於去年,58,51,5.024965415
跌一度,12,12,5.087278495
周線連,47,42,5.084206074
線連紅,29,24,5.283666125
呈現高,36,32,5.165779578
現高檔,41,38,5.084915666
加上部,14,14,5.107405516
上部分,14,14,5.107405516
股短多,14,14,5.107405516
序進入,29,29,5.081289621
進入第,25,25,5.102843513
入第季,15,15,5.113509985
公布月,105,82,4.87057253
前賣壓,23,17,5.421351963
擾台股,17,15,5.241242886
烈震盪,20,20,5.119610754
族群可,26,25,5.139090652
指數創,54,51,4.968533349
低開盤,11,11,5.071959866
相對穩,40,40,5.006080709
假休市,11,11,5.071959866
短線多,14,14,5.107405516
也傳出,11,11,5.071959866
的訊息,32,30,5.132626647
雖然今,21,21,5.117549079
檔權值,17,16,5.178726249
科台塑,16,15,5.179373564
的下跌,13,11,5.252216254
損停利,16,16,5.117594894
為今天,16,16,5.117594894
均線全,21,19,5.218485952
盤面多,13,13,5.098848254
成長的,50,48,4.978817237
走勢的,12,12,5.087278495
成市場,19,19,5.120809943
市場短,15,15,5.113509985
短線的,13,13,5.098848254
資金避,53,51,4.95377193
股和大,13,13,5.098848254
單季營,16,14,5.245416103
生產商,14,11,5.332180988
國際大,16,16,5.117594894
反上証,12,12,5.087278495
創友達,38,37,5.050570349
大富邦,14,14,5.107405516
以其他,15,15,5.113509985
為光電,22,21,5.162071928
類電腦,12,12,5.087278495
大期貨,156,148,4.328885892
期貨台,237,237,3.885020404
台股期,197,193,4.086436246
指重挫,24,24,5.107314707
台北資,50,50,4.930967827
心盤勢,41,41,4.998693119
分析週,34,34,5.048964892
週三亞,14,14,5.107405516
洲市場,26,23,5.226542084
壓力加,25,25,5.102843513
力加上,22,22,5.114747058
日休市,14,14,5.107405516
後一次,11,11,5.071959866
期間的,14,12,5.251081898
開盤時,12,12,5.087278495
直接開,16,16,5.117594894
開在點,11,11,5.071959866
現貨開,39,39,5.013416536
都維持,11,11,5.071959866
的格局,54,51,4.968533349
價差由,53,53,4.908261012
由點擴,17,17,5.120000896
點擴大,23,23,5.111306896
舊制選,23,23,5.111306896
波動率,179,127,4.626037197
增加至,28,24,5.250965118
來的新,24,21,5.245347791
的新高,26,23,5.226542084
出市場,36,35,5.066293228
市場風,35,32,5.141056171
險意識,48,41,5.129663554
賣超現,73,71,4.795186729
超現貨,94,92,4.644511855
現貨億,88,88,4.656607093
則小幅,18,18,5.120999547
億元由,26,26,5.097955592
元由台,13,13,5.098848254
位來看,23,23,5.111306896
單水位,18,18,5.120999547
貨成交,17,17,5.120000896
為有利,13,13,5.098848254
以金融,15,15,5.113509985
金融期,171,165,4.230270005
的盤整,11,11,5.071959866
電子期,181,176,4.171257633
觀察台,90,84,4.731727672
日線連,31,28,5.179026022
短中期,46,43,5.039223625
現下彎,18,17,5.176983493
呈現死,12,11,5.165847762
資金撤,13,13,5.098848254
有收斂,24,22,5.197259464
點持續,12,11,5.165847762
出現拉,21,21,5.117549079
力道較,12,12,5.087278495
資金有,13,13,5.098848254
現貨同,24,23,5.151309117
同步減,17,17,5.120000896
短線恐,24,23,5.151309117
台股均,14,14,5.107405516
線下彎,36,35,5.066293228
回測月,55,48,5.055174742
國際利,24,19,5.348805324
壓抑盤,16,15,5.179373564
線持續,41,39,5.055440824
續下彎,17,17,5.120000896
線走勢,13,11,5.252216254
震盪加,47,45,5.004141409
盪加劇,40,38,5.064045225
外資出,21,20,5.166755278
周三美,41,36,5.146266694
三美股,56,51,4.997253347
今日小,16,15,5.179373564
日小幅,11,11,5.071959866
小幅開,32,32,5.062410491
幅開高,26,26,5.097955592
隨即翻,21,20,5.166755278
下電子,11,11,5.071959866
上跳空,13,12,5.172333377
斂指數,20,19,5.170869407
幅終場,32,32,5.062410491
面今日,26,25,5.139090652
今日在,145,131,4.453356022
日在台,35,32,5.141056171
蘋果鏈,22,19,5.263886955
現不同,12,12,5.087278495
不同調,45,40,5.104492605
勢走跌,12,12,5.087278495
盤附近,112,105,4.588347539
股價相,35,32,5.141056171
元傳產,13,13,5.098848254
可望持,25,24,5.145356033
望持續,33,29,5.197087861
持續調,33,30,5.160007133
金成領,12,12,5.087278495
現獲利,28,26,5.16589675
元受到,19,19,5.120809943
低影響,16,16,5.117594894
季線及,51,49,4.970436196
院院長,13,11,5.252216254
法人看,51,51,4.923394612
人看好,48,48,4.946112802
季成長,27,22,5.308952463
價走揚,46,46,4.96123311
持續出,16,16,5.117594894
股影響,27,27,5.092704336
信心使,12,12,5.087278495
盪殺低,11,11,5.071959866
響市場,27,27,5.092704336
市場人,21,21,5.117549079
市場追,20,19,5.170869407
期技術,24,24,5.107314707
線月線,40,37,5.094181952
年線等,12,11,5.165847762
上短線,23,22,5.156900418
短線可,23,22,5.156900418
近日的,11,11,5.071959866
的營收,38,34,5.145307244
營收公,37,35,5.0898761
台幣走,27,27,5.092704336
動能強,15,15,5.113509985
上遊戲,17,16,5.178726249
創聯電,14,13,5.176477967
聯電中,44,44,4.976296134
鴻海聯,69,62,4.921314241
盤後盤,14,14,5.107405516
後盤中,17,17,5.120000896
中跌幅,139,122,4.524657424
對股市,19,19,5.120809943
呈現多,32,29,5.169510613
期指跌,15,14,5.178712693
至平盤,38,36,5.08126777
後多方,12,12,5.087278495
跌幅逐,22,21,5.162071928
翻紅但,26,26,5.097955592
以小跌,37,36,5.058455548
仍守住,17,17,5.120000896
高達點,11,11,5.071959866
億元連,22,21,5.162071928
元連續,25,25,5.102843513
期收跌,16,16,5.117594894
法人淨,110,110,4.515125837
市行情,50,49,4.954648385
行情仍,30,30,5.075200555
有一定,19,19,5.120809943
為空方,23,20,5.254658675
下殺的,13,12,5.172333377
季線之,53,50,4.97720117
線之下,99,85,4.782628693
下表現,19,19,5.120809943
撐盤的,13,13,5.098848254
週四盤,12,12,5.087278495
長下影,55,47,5.080230917
財報周,25,23,5.189678131
早盤同,11,11,5.071959866
盤同步,23,23,5.111306896
走弱台,62,61,4.860497029
股在台,46,43,5.039223625
指數由,94,91,4.658623613
黑今日,14,14,5.107405516
樂觀預,16,16,5.117594894
觀預期,15,15,5.113509985
預期下,27,26,5.1325554
步墊高,21,21,5.117549079
報價走,17,14,5.308074325
中鋼中,32,32,5.062410491
鋼中鴻,18,18,5.120999547
需求將,15,15,5.113509985
裝服務,11,11,5.071959866
出貨旺,23,23,5.111306896
貨旺季,18,18,5.120999547
線及季,46,41,5.094301703
